1.402305361510139825e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.403826248204774529e+01,2.450387831035042985e-01,0.000000000000000000e+00
1.405352276580824089e+01,4.907598290518185302e-01,0.000000000000000000e+00
1.406883484593408262e+01,7.373163913752722731e-01,0.000000000000000000e+00
1.408420837398357683e+01,9.848637903407643224e-01,0.000000000000000000e+00
1.409965324269571951e+01,1.233559818382409023e+00,0.000000000000000000e+00
1.411517942005336401e+01,1.483565138582523257e+00,0.000000000000000000e+00
1.413079709594828337e+01,1.735043716634049327e+00,0.000000000000000000e+00
1.414651666605420921e+01,1.988163260378550179e+00,0.000000000000000000e+00
1.416234885762854212e+01,2.243095697496332974e+00,0.000000000000000000e+00
1.417830519172910009e+01,2.500017746020745779e+00,0.000000000000000000e+00
1.419439671125351055e+01,2.759111220756871763e+00,0.000000000000000000e+00
1.421060043761964486e+01,3.020556368286942739e+00,0.000000000000000000e+00
1.422673779334618516e+01,3.284501219967519425e+00,0.000000000000000000e+00
1.423853448739545691e+01,3.550065367156060692e+00,0.000000000000000000e+00
1.424465410041502622e+01,3.816843562666886402e+00,0.000000000000000000e+00
1.424305276340820470e+01,4.084129659026540793e+00,0.000000000000000000e+00
1.423427270427874092e+01,4.351853893947549068e+00,0.000000000000000000e+00
1.421856545849957421e+01,4.619891969643376228e+00,0.000000000000000000e+00
1.419592660916904059e+01,4.888049527770425229e+00,0.000000000000000000e+00
1.416635702045833156e+01,5.156132283434878616e+00,0.000000000000000000e+00
1.412986283189145631e+01,5.423946161146801614e+00,0.000000000000000000e+00
1.408645544929515658e+01,5.691297430573799332e+00,0.000000000000000000e+00
1.403615153242433600e+01,5.957992842015980450e+00,0.000000000000000000e+00
1.397897297927022997e+01,6.223839761524034841e+00,0.000000000000000000e+00
1.391494668971582271e+01,6.488646204233035952e+00,0.000000000000000000e+00
1.384409671168840994e+01,6.752217125547918641e+00,0.000000000000000000e+00
1.376644235865397192e+01,7.014352730732309027e+00,0.000000000000000000e+00
1.368200811014975926e+01,7.274852756235471674e+00,0.000000000000000000e+00
1.359082788177818912e+01,7.533518911606313040e+00,0.000000000000000000e+00
1.349301017467993979e+01,7.790193056529821192e+00,0.000000000000000000e+00
