# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,5.252735218871715794e-01,9.357211425152552053e-02,5.031329341317365006e-02,5.252735218871715794e-01,9.357211425152552053e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.993225718272675806e-02,1.067538256947385467e+00,1.877951760067445575e-01,5.030434701831434235e-02,5.377018157048395475e-01,9.575742952904844896e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.955823861266279995e-02,1.626148853798262017e+00,2.826542037199130109e-01,5.027139069520356052e-02,5.836092491565239015e-01,1.038185926623423488e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.919124141976761316e-02,2.200385505009014420e+00,3.781321632070235306e-01,5.021616554049223441e-02,6.609775576365355398e-01,1.173657139948632300e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.883115199004191970e-02,2.789408465741966214e+00,4.742085728934159472e-01,5.014041265083117593e-02,7.680072194040127309e-01,1.360284788931709343e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.847784754865484824e-02,3.392461938581284642e+00,5.708642343270581287e-01,5.004587312287121781e-02,9.030550439625083525e-01,1.594509142039550187e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.813120791149001071e-02,4.009007041524844439e+00,6.680850529171179497e-01,4.993428805326320663e-02,1.064577074503625154e+00,1.872866330579341931e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.779111051438575397e-02,4.638085355255919140e+00,7.658519208455832894e-01,4.980739853865797512e-02,1.251075839854677074e+00,2.191944283400454885e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.745742808262180812e-02,5.278641957952752151e+00,8.641427627821138824e-01,4.966694567570639068e-02,1.461051263647405341e+00,2.548341209396797757e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.713002921346724078e-02,5.930580915054084024e+00,9.629490240836535708e-01,4.951467056105929299e-02,1.692954712594035183e+00,2.938625895607522853e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.680877331720692536e-02,6.591928673555560003e+00,1.062244355108045157e+00,4.935231429136749393e-02,1.945137177825109420e+00,3.359287939910152176e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.649356226054621177e-02,7.262631621310839058e+00,1.162016352297388533e+00,4.918161796328189561e-02,2.215795744567301995e+00,3.806686003932543416e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.618426793631295185e-02,7.941414464793848715e+00,1.262247241321041713e+00,4.900432267345327525e-02,2.502950109402072965e+00,4.277030385046841632e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.588073545224002903e-02,8.627196478989317185e+00,1.362918051751208059e+00,4.882216951853253495e-02,2.804429548883915935e+00,4.766362643147715183e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.558288073102935434e-02,9.318983195442363865e+00,1.464010038643006384e+00,4.863689959517046579e-02,3.117851475897806424e+00,5.270527008835347305e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.529054515213694343e-02,1.001578676035452808e+01,1.565504915638989747e+00,4.845025400001798377e-02,3.440631037013301530e+00,5.785154725620048621e-01
