# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,1.587009917423409522e-01,6.211475759586925632e-02,5.031329341317365006e-02,1.587009917423409244e-01,6.211475759586925632e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.998142167406238734e-02,3.266353502896806593e-01,1.254969340640806341e-01,5.030434701831434235e-02,1.630557305600028317e-01,6.378702053506411784e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.965773074385669561e-02,5.036765704191140669e-01,1.901349220613155755e-01,5.027139069520356052e-02,1.791781474598814761e-01,6.996418321931197060e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.934233452770277195e-02,6.895195215625476992e-01,2.560053727744813767e-01,5.021616554049223441e-02,2.064810015191414494e-01,8.037558884662132641e-02
6.981317007977318190e-02,9.818181818181817277e+01,4.903517756544210904e-02,8.836325423483534225e-01,3.230706114517565286e-01,5.014041265083117593e-02,2.445232285610916545e-01,9.478155748781323664e-02
8.726646259971647390e-02,9.772727272727271952e+01,4.873605934545775786e-02,1.085748756786906188e+00,3.913049395431057453e-01,5.004587312287121781e-02,2.929740360240763453e-01,1.129661214945479886e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.844479775649639802e-02,1.295623838716404297e+00,4.606893282416256175e-01,4.993428805326320663e-02,3.515802187655592825e-01,1.347305453129274688e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.816114854883087742e-02,1.512764366378393177e+00,5.311983826655387597e-01,4.980739853865797512e-02,4.201350861271505033e-01,1.598872987573376481e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.788474335082528593e-02,1.736663571800266093e+00,6.028040652123179965e-01,4.966694567570639068e-02,4.984477739172450961e-01,1.882542317280422595e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.761515855064064884e-02,1.966836604322464321e+00,6.754785005839676337e-01,4.951467056105929299e-02,5.863082001376987984e-01,2.196481130557109973e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.735197598403453195e-02,2.202823152143932095e+00,7.491953741250091392e-01,4.935231429136749393e-02,6.834324192802377906e-01,2.538755217582229773e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.709482321260675258e-02,2.444177730608214638e+00,8.239303428215370984e-01,4.918161796328189561e-02,7.894364712268604478e-01,2.907274085315560974e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.684335741581584223e-02,2.690380185261053825e+00,8.996588831414199516e-01,4.900432267345327525e-02,9.038714766819198054e-01,3.299727944418003323e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.659725867511921998e-02,2.940838573232359199e+00,9.763548937658514948e-01,4.882216951853253495e-02,1.026196470407513273e+00,3.713555620477454466e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.635623010220926710e-02,3.195174321272374218e+00,1.053991207025377408e+00,4.863689959517046579e-02,1.155727959199949195e+00,4.145925267263170788e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.611999686453358005e-02,3.454615417212006268e+00,1.132540997587026643e+00,4.845025400001798377e-02,1.291571083854221369e+00,4.593618670086804245e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.588830263873948379e-02,3.718553068170826315e+00,1.211978011516124942e+00,4.826397382972585914e-02,1.432580122232662179e+00,5.052955046153128071e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.566090846813406628e-02,3.986904054142820897e+00,1.292276494575742785e+00,4.807980018094494545e-02,1.577392170787400349e+00,5.519714488526215046e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.543759068112679378e-02,4.259824257835985506e+00,1.373410757982924668e+00,4.789938242959296266e-02,1.724498710637913046e+00,5.989384973887756924e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.521814007783993977e-02,4.536995444408153055e+00,1.455355015782396677e+00,4.772308747985863631e-02,1.873284457971681416e+00,6.460424571930135640e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.500236046638175086e-02,4.818169235764915292e+00,1.538083384561204303e+00,4.755033905577509684e-02,2.023922154811802709e+00,6.933778355159484486e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.479006729080974025e-02,5.103152548930598442e+00,1.621569883448712224e+00,4.738053903395017530e-02,2.176671357628186421e+00,7.410605326885992827e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.458108723035791865e-02,5.391750524421848212e+00,1.705788434116604968e+00,4.721308929099159168e-02,2.331859574997615425e+00,7.892229477706440566e-01
4.014257279586957439e-01,8.954545454545454675e+01,4.437525661961907314e-02,5.683766512506099211e+00,1.790712860778885807e+00,4.704739170350720479e-02,2.489850470513862213e+00,8.380123625939324139e-01
4.188790204786390636e-01,8.909090909090909349e+01,4.417242099879543221e-02,5.979002057967567119e+00,1.876316890191877862e+00,4.688284814810472767e-02,2.651055758514665239e+00,8.875909180489298667e-01
4.363323129985823834e-01,8.863636363636364024e+01,4.397243460590097991e-02,6.277255068176876840e+00,1.962574127761333775e+00,4.671886050139198443e-02,2.815938925038145690e+00,9.381356759461001449e-01
4.537856055185257032e-01,8.818181818181817277e+01,4.377515911342106519e-02,6.578321917262544893e+00,2.049458066322393801e+00,4.655483063997676446e-02,2.984928357311998681e+00,9.898390997002093350e-01
4.712388980384689674e-01,8.772727272727271952e+01,4.358046343468977013e-02,6.882026780169831603e+00,2.136942479652771620e+00,4.639016461617423426e-02,3.158759971321429827e+00,1.042908391794946432e+00
4.886921905584122872e-01,8.727272727272726627e+01,4.338822335286116050e-02,7.188201938999525531e+00,2.225001526824269771e+00,4.622480638343461068e-02,3.338258702279045753e+00,1.097388272835300826e+00
5.061454830783556069e-01,8.681818181818181301e+01,4.319832047806074909e-02,7.496683646277189084e+00,2.313609752202780534e+00,4.605976261207796879e-02,3.522340358859755938e+00,1.152962947509955205e+00
5.235987755982988157e-01,8.636363636363635976e+01,4.301064206551528935e-02,7.807270645047690749e+00,2.402741619929505745e+00,4.589616462674245972e-02,3.709443031171876903e+00,1.209243284372387484e+00
5.410520681182421354e-01,8.590909090909090651e+01,4.282508089860649625e-02,8.119562216277273592e+00,2.492369339081056179e+00,4.573514375206619992e-02,3.898251441722210497e+00,1.265806243525266161e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.264153446771917766e-02,8.433238720388880338e+00,2.582463995542362056e+00,4.557783131268730581e-02,4.087345314716949396e+00,1.322195034549894732e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.245990461843177771e-02,8.748852642433574189e+00,2.673004473311025198e+00,4.542535863324394241e-02,4.275040621312607314e+00,1.377920349013728174e+00
5.934119456780720947e-01,8.454545454545454675e+01,4.228009754771685363e-02,9.066151057715000405e+00,2.763968727469499065e+00,4.527829875356095130e-02,4.460132388452699992e+00,1.432672032499196613e+00
6.108652381980153034e-01,8.409090909090909349e+01,4.210202348210916046e-02,9.383645789983670937e+00,2.855322464800160720e+00,4.513496042713533579e-02,4.644368814740747808e+00,1.486991799324754782e+00
6.283185307179586232e-01,8.363636363636364024e+01,4.192559603919743944e-02,9.702080203072432241e+00,2.947041041708041043e+00,4.499307844081339852e-02,4.830456414161454326e+00,1.541690145741365869e+00
6.457718232379019430e-01,8.318181818181817277e+01,4.175073215234939572e-02,1.002141838350802949e+01,3.039100399196136504e+00,4.485038758138576442e-02,5.021337097526799909e+00,1.597636585683896771e+00
