# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,1.961061876627949174e-01,7.094362906931211965e-02,5.031329341317365006e-02,1.961061876627949174e-01,7.094362906931211965e-02
1.745329251994329547e-02,9.954545454545454675e+01,5.003180067240328710e-02,3.976375853416803663e-01,1.426705104931794421e-01,5.030434701831434235e-02,2.023613772875478556e-01,7.318681017893842455e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.975658393906047527e-02,6.042292165178849705e-01,2.151628854836450389e-01,5.027139069520356052e-02,2.254882699795706102e-01,8.147048506565181258e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.948752310772716601e-02,8.154987180142333481e-01,2.884027980930755075e-01,5.021616554049223441e-02,2.645403242910828179e-01,9.542366608898750213e-02
6.981317007977318190e-02,9.818181818181817277e+01,4.922447773143151517e-02,1.031047152216151508e+00,3.623721029559350271e-01,5.014041265083117593e-02,3.187187007501437463e-01,1.147118520653305357e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.896731442954219832e-02,1.250460614429995232e+00,4.370525095334892862e-01,5.004587312287121781e-02,3.873296228115856166e-01,1.390276181794805055e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.871591156220948099e-02,1.473311167209319095e+00,5.124255979062045663e-01,4.993428805326320663e-02,4.697450023023329035e-01,1.680821006680019991e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.847011947226161077e-02,1.699160562158798848e+00,5.884729389799164823e-01,4.980739853865797512e-02,5.653655934541562678e-01,2.015970891550394051e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.822972556461686128e-02,1.927569419109511184e+00,6.651764477470266668e-01,4.966694567570639068e-02,6.735861245337303460e-01,2.392974962812660367e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.799447210845581013e-02,2.158096892195582761e+00,7.425184478620635575e-01,4.951467056105929299e-02,7.937615040423081636e-01,2.809038201317047290e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.776409154497919529e-02,2.390387572651479164e+00,8.204816597533112210e-01,4.935231429136749393e-02,9.251758753108454414e-01,3.261251329576825841e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.753831374770260687e-02,2.624673221885383434e+00,8.990489294550241262e-01,4.918161796328189561e-02,1.067017194010466685e+00,3.746533102536956927e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.731688497921485159e-02,2.861488171062613883e+00,9.782029586918969954e-01,4.900432267345327525e-02,1.218353444728324186e+00,4.261570858920642468e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.709957438811236685e-02,3.100455736296848563e+00,1.057926293241146398e+00,4.882216951853253495e-02,1.378112445834071886e+00,4.802763923227667542e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.688617028490853905e-02,3.341590777797920797e+00,1.138201322932510973e+00,4.863689959517046579e-02,1.545055958561660781e+00,5.366135281935153767e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.667647314374166745e-02,3.584836038632550625e+00,1.219010281648251093e+00,4.845025400001798377e-02,1.717755922791915468e+00,5.947234629366643377e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.647029482261044731e-02,3.830095951526419462e+00,1.300335247323148868e+00,4.826397382972585914e-02,1.894581040831299967e+00,6.541060255641223398e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.626745807395443028e-02,4.077218487955290627e+00,1.382158141944508811e+00,4.807980018094494545e-02,2.073699099812740698e+00,7.142027054361577143e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.606779581503307741e-02,4.326080766159845936e+00,1.464460731552156503e+00,4.789938242959296266e-02,2.253184906160069723e+00,7.744293914420850022e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.587115106768564765e-02,4.576575948089670831e+00,1.547224696345607775e+00,4.772308747985863631e-02,2.432426781483444600e+00,8.345907388121261983e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.567737630579366687e-02,4.828612283032629904e+00,1.630431875799042807e+00,4.755033905577509684e-02,2.612014726202624981e+00,8.948099758998967479e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.548633160784849860e-02,5.082096998416455236e+00,1.714064197513689880e+00,4.738053903395017530e-02,2.792705241315123210e+00,9.552343836302170654e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.529788433228366246e-02,5.336937467241606114e+00,1.798103641904128969e+00,4.721308929099159168e-02,2.974818400050809775e+00,1.016028403578253858e+00
4.014257279586957439e-01,8.954545454545454675e+01,4.511190907070786876e-02,5.593043034572795946e+00,1.882532242198292627e+00,4.704739170350720479e-02,3.158821316190083550e+00,1.077373332272321127e+00
4.188790204786390636e-01,8.909090909090909349e+01,4.492828674285969520e-02,5.850325069080286156e+00,1.967332085543992193e+00,4.688284814810472767e-02,3.345395719457204375e+00,1.139466613630978564e+00
4.363323129985823834e-01,8.863636363636364024e+01,4.474690377727369439e-02,6.108715603843740460e+00,2.052485631728178550e+00,4.671886050139198443e-02,3.535162859057793483e+00,1.202521269512069502e+00
4.537856055185257032e-01,8.818181818181817277e+01,4.456765208170888892e-02,6.368188397461520545e+00,2.137976470862243961e+00,4.655483063997676446e-02,3.728808093488575004e+00,1.266766052265349440e+00
4.712388980384689674e-01,8.772727272727271952e+01,4.439042899314986357e-02,6.628678764098580700e+00,2.223788762704563826e+00,4.639016461617423426e-02,3.927032564699708406e+00,1.332443839287271725e+00
4.886921905584122872e-01,8.727272727272726627e+01,4.421513648736616342e-02,6.889751706681266796e+00,2.309902719380986014e+00,4.622480638343461068e-02,4.129914436338482986e+00,1.399592892419351475e+00
5.061454830783556069e-01,8.681818181818181301e+01,4.404168054803795501e-02,7.151027351731432447e+00,2.396295675471917797e+00,4.605976261207796879e-02,4.336209246172689546e+00,1.467808618860282799e+00
5.235987755982988157e-01,8.636363636363635976e+01,4.386997114917984275e-02,7.413090932743522821e+00,2.482953110168201416e+00,4.589616462674245972e-02,4.544416703100700339e+00,1.536603159216117342e+00
5.410520681182421354e-01,8.590909090909090651e+01,4.369992225245151324e-02,7.675953634695410699e+00,2.569861065687332413e+00,4.573514375206619992e-02,4.752939205655843935e+00,1.605455346187190768e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.353145145827871237e-02,7.938894983245970316e+00,2.656998506287035600e+00,4.557783131268730581e-02,4.960076406939188942e+00,1.673811661153068009e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.336447931527456084e-02,8.201918590865114211e+00,2.744346005005555700e+00,4.542535863324394241e-02,5.164033043370919174e+00,1.741088257791641780e+00
5.934119456780720947e-01,8.454545454545454675e+01,4.319892923905099824e-02,8.465152422770854557e+00,2.831886584465097112e+00,4.527829875356095130e-02,5.363694291271637660e+00,1.806925482908473768e+00
6.108652381980153034e-01,8.409090909090909349e+01,4.303472751221877612e-02,8.728537140763043212e+00,2.919603173343896962e+00,4.513496042713533579e-02,5.561053189292939791e+00,1.871987467909998815e+00
6.283185307179586232e-01,8.363636363636364024e+01,4.287180326576612438e-02,8.991978636464986963e+00,3.007478349757805702e+00,4.499307844081339852e-02,5.759045714652376802e+00,1.937247910569574127e+00
6.457718232379019430e-01,8.318181818181817277e+01,4.271008806069114677e-02,9.255397779872525987e+00,3.095494843754628800e+00,4.485038758138576442e-02,5.960782480180976783e+00,2.003735290617678633e+00
6.632251157578451517e-01,8.272727272727271952e+01,4.254951547507394849e-02,9.518704570521377306e+00,3.183636177393428746e+00,4.470462263564307231e-02,6.169550021431523312e+00,2.072531653410359720e+00
6.806784082777884715e-01,8.227272727272726627e+01,4.239002108654331413e-02,9.781206436004440619e+00,3.271882418018996042e+00,4.455351839037597489e-02,6.388821756791839945e+00,2.144773323057079573e+00
6.981317007977317912e-01,8.181818181818181301e+01,4.223154247227669383e-02,1.004280404876917743e+01,3.360212465311967378e+00,4.439480963237502770e-02,6.622195438527491262e+00,2.221652366638127152e+00
7.155849933176750000e-01,8.136363636363635976e+01,4.207401920241077981e-02,1.030448748874315612e+01,3.448611180884192606e+00,4.422623114843094588e-02,6.873139869421880377e+00,2.304416507963803262e+00
7.330382858376184307e-01,8.090909090909090651e+01,4.191739256667523922e-02,1.056604798885701335e+01,3.537065846181661755e+00,4.404551772533431275e-02,7.145211889588345855e+00,2.394371960727997628e+00
7.504915783575616395e-01,8.045454545454545325e+01,4.176160520899502987e-02,1.082554497623782375e+01,3.625549991243843362e+00,4.385040414987573937e-02,7.443180823773992039e+00,2.492898740419124959e+00
7.679448708775049592e-01,8.000000000000000000e+01,4.160660110200749967e-02,1.108517556856006969e+01,3.714050975434308288e+00,4.363865010072871808e-02,7.771311583232233033e+00,2.601435037641982362e+00
7.853981633974482790e-01,7.954545454545454675e+01,4.145232554706236583e-02,1.134349333048642805e+01,3.802550392996798756e+00,4.341021886819889514e-02,8.129620210086972776e+00,2.720322707681940066e+00
8.028514559173914877e-01,7.909090909090909349e+01,4.129872517422172873e-02,1.160024229768653292e+01,3.891029129158068312e+00,4.316897580434139042e-02,8.513032687318739633e+00,2.847822683093327534e+00
8.203047484373349185e-01,7.863636363636364024e+01,4.114574786839612225e-02,1.185655257359375092e+01,3.979470094855821927e+00,4.291918601441424563e-02,8.915157050359628244e+00,2.981837573358057991e+00
