# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,4.008928120136173723e-01,9.382986139816699989e-02,5.031329341317365006e-02,4.008928120136173723e-01,9.382986139816699989e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.997078423028340072e-02,8.045683381632122710e-01,1.877845517406137865e-01,5.030434701831434235e-02,4.112529268311539421e-01,9.624767502998830826e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.963814726853577747e-02,1.211117413563731704e+00,2.818928291930665742e-01,5.027139069520356052e-02,4.495003789748411860e-01,1.051707488238249333e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.931500593683605521e-02,1.620648956653809369e+00,3.761839657417551663e-01,5.021616554049223441e-02,5.138878041841353772e-01,1.201815928831442282e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.900074560144913188e-02,2.033284366981609637e+00,4.706875161271652508e-01,5.014041265083117593e-02,6.028185311694933546e-01,1.408924582928440528e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.869480046722354100e-02,2.449160221984232777e+00,5.654333652038634472e-01,5.004587312287121781e-02,7.148093671179940323e-01,1.669379863770839578e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.839665336782952160e-02,2.868429797924726632e+00,6.604517765237821747e-01,4.993428805326320663e-02,8.484572340025857695e-01,1.979685890562017936e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.810583028012829082e-02,3.291259740844609372e+00,7.557733172574929714e-01,4.980739853865797512e-02,1.002408330083283561e+00,2.336442882079030614e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.782189558529155449e-02,3.716100793279724535e+00,8.513888241842166860e-01,4.966694567570639068e-02,1.175328825789004661e+00,2.736288153225889253e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.754444796106406523e-02,4.142289532610789138e+00,9.472860090726533677e-01,4.951467056105929299e-02,1.365871622147626585e+00,3.175827628735640729e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.727311680381332537e-02,4.569182948316186099e+00,1.043450981568125435e+00,4.935231429136749393e-02,1.572612517866099013e+00,3.651498895769930697e-01
