# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,5.649071923516436611e-01,1.020575947505683589e-01,5.031329341317365006e-02,5.649071923516436611e-01,1.020575947505683589e-01
1.745329251994329547e-02,9.954545454545454675e+01,4.991119060414656722e-02,1.144648331537404751e+00,2.046030898641248152e-01,5.030434701831434235e-02,5.775063266505748860e-01,1.043087289191740319e-01
3.490658503988659095e-02,9.909090909090909349e+01,4.951842833273620292e-02,1.738507991322933988e+00,3.076212635431427311e-01,5.027139069520356052e-02,6.240340437143622188e-01,1.126129764750005147e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.913511727638660009e-02,2.345750863030801270e+00,4.110967394298536415e-01,5.021616554049223441e-02,7.024104296977025097e-01,1.265697474451120963e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.876113655302165284e-02,2.965626338369625969e+00,5.150139866062469762e-01,5.014041265083117593e-02,8.107610607589188501e-01,1.457995257362756647e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.839627887314507798e-02,3.597367061021501389e+00,6.193573195940701437e-01,5.004587312287121781e-02,9.473617609967439623e-01,1.699387146577523433e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.804041073084993480e-02,4.240162233020976501e+00,7.241108983548284472e-01,4.993428805326320663e-02,1.110588413108544836e+00,1.986349831319295933e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.769331005861334599e-02,4.893162903735826852e+00,8.292587282897855294e-01,4.980739853865797512e-02,1.298870488029272297e+00,2.315429052912741370e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.735477382217902903e-02,5.555490038472506775e+00,9.347846602399626503e-01,4.966694567570639068e-02,1.510647300505051804e+00,2.683197440630226138e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.702462936492433215e-02,6.226239139036558790e+00,1.040672390486139243e+00,4.951467056105929299e-02,1.744326311978320332e+00,3.086212817029753142e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.670270646870620240e-02,6.904483699201541924e+00,1.146905460748852690e+00,4.935231429136749393e-02,1.998238933509786319e+00,3.520969283956691398e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.638873237948508421e-02,7.589277588392271845e+00,1.253467258188398326e+00,4.918161796328189561e-02,2.270587894755569991e+00,3.983831291802404362e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.608224211730620190e-02,8.279657546585239558e+00,1.360341080681618076e+00,4.900432267345327525e-02,2.559417606071699769e+00,4.471004930297731161e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.578279932904755212e-02,8.974657178680784497e+00,1.467510397929054466e+00,4.882216951853253495e-02,2.862577194590406826e+00,4.978493064250232303e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.549000017687217234e-02,9.673308723257248332e+00,1.574958916731738601e+00,4.863689959517046579e-02,3.177696514625432123e+00,5.502069760579256785e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.520347088883452241e-02,1.037464208566425938e+01,1.682670580991190823e+00,4.845025400001798377e-02,3.502191156666939698e+00,6.037302677358640235e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.492286488892172774e-02,1.107767857100221676e+01,1.790629571709420276e+00,4.826397382972585914e-02,3.833232563229998391e+00,6.579508702290735034e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.464786016680170888e-02,1.178143022830732001e+01,1.898820250498745477e+00,4.807980018094494545e-02,4.167696233853435572e+00,7.123667837159746163e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.437815693400005285e-02,1.248485370625268409e+01,2.007226682276252117e+00,4.789938242959296266e-02,4.502338149868703177e+00,7.664704662487068498e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.411347555310537322e-02,1.318685918791095979e+01,2.115832402076297747e+00,4.772308747985863631e-02,4.836116877078211473e+00,8.201193833286584134e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.385355470450830184e-02,1.388641185385546528e+01,2.224621038709672760e+00,4.755033905577509684e-02,5.169774026159695168e+00,8.734576657625692242e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.359814974453368741e-02,1.458263401197116949e+01,2.333577408673025655e+00,4.738053903395017530e-02,5.504183442293298256e+00,9.266466619861113418e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.334703124622388964e-02,1.527444254876693286e+01,2.442685837427794660e+00,4.721308929099159168e-02,5.840305849093255119e+00,9.798579268320216640e-01
4.014257279586957439e-01,8.954545454545454675e+01,4.309998369371301208e-02,1.596045904093505285e+01,2.551928373722907484e+00,4.704739170350720479e-02,6.179192700387701187e+00,1.033274117381374646e+00
4.188790204786390636e-01,8.909090909090909349e+01,4.285680430939042829e-02,1.664031541850854268e+01,2.661291599533841534e+00,4.688284814810472767e-02,6.521978929743727171e+00,1.087088218688467389e+00
4.363323129985823834e-01,8.863636363636364024e+01,4.261730199862522050e-02,1.731298793499685473e+01,2.770761738506917649e+00,4.671886050139198443e-02,6.869873104971321531e+00,1.141502347737499035e+00
4.537856055185257032e-01,8.818181818181817277e+01,4.238129639845501784e-02,1.797589080548076979e+01,2.880315533311281317e+00,4.655483063997676446e-02,7.224151738337081241e+00,1.196727359572267391e+00
4.712388980384689674e-01,8.772727272727271952e+01,4.214861701833087088e-02,1.862926070894221908e+01,2.989937881000827691e+00,4.639016461617423426e-02,7.586101917547692253e+00,1.252974470877375124e+00
4.886921905584122872e-01,8.727272727272726627e+01,4.191910246220828529e-02,1.927221889513658937e+01,3.099614284927631136e+00,4.622480638343461068e-02,7.955859349269055691e+00,1.310276072096405953e+00
5.061454830783556069e-01,8.681818181818181301e+01,4.169259972257726571e-02,1.990354651851324164e+01,3.209328862502073942e+00,4.605976261207796879e-02,8.331134505336734719e+00,1.368291553702384311e+00
5.235987755982988157e-01,8.636363636363635976e+01,4.146896353852431993e-02,2.052227703154665406e+01,3.319065863695882967e+00,4.589616462674245972e-02,8.709187345182863638e+00,1.426615527854691035e+00
5.410520681182421354e-01,8.590909090909090651e+01,4.124805581079370176e-02,2.112747169367240119e+01,3.428809717564499593e+00,4.573514375206619992e-02,9.087099275055049219e+00,1.484818961588882491e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.102974506751493750e-02,2.171825099977481699e+01,3.538545171645253617e+00,4.557783131268730581e-02,9.461789351276353344e+00,1.542450341335741326e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.081390597541134646e-02,2.229375677682310908e+01,3.648257307889799073e+00,4.542535863324394241e-02,9.830030830762105154e+00,1.599036668167131969e+00
5.934119456780720947e-01,8.454545454545454675e+01,4.060041889187939596e-02,2.285130163455042407e+01,3.757922928433684362e+00,4.527829875356095130e-02,1.018984257504944502e+01,1.654295724612176333e+00
6.108652381980153034e-01,8.409090909090909349e+01,4.038916945392698188e-02,2.339194876536512879e+01,3.867528485448489484e+00,4.513496042713533579e-02,1.054484012787359859e+01,1.708802552936432351e+00
6.283185307179586232e-01,8.363636363636364024e+01,4.018004820046407882e-02,2.391521831696929468e+01,3.977061972727645944e+00,4.499307844081339852e-02,1.090030323025306025e+01,1.763385587803365073e+00
6.457718232379019430e-01,8.318181818181817277e+01,3.997295022484784188e-02,2.441903498232947811e+01,4.086505777275537987e+00,4.485038758138576442e-02,1.126177167447704797e+01,1.818913508014378344e+00
6.632251157578451517e-01,8.272727272727271952e+01,3.976777485329251183e-02,2.490173437113412547e+01,4.195838881517993002e+00,4.470462263564307231e-02,1.163502137379007095e+01,1.876295200201949509e+00
6.806784082777884715e-01,8.227272727272726627e+01,3.956442534439190417e-02,2.536592313549588340e+01,4.305054983718700434e+00,4.455351839037597489e-02,1.202604936057311491e+01,1.936481286633252141e+00
6.981317007977317912e-01,8.181818181818181301e+01,3.936280861381421387e-02,2.580572512537041518e+01,4.414126064864586141e+00,4.439480963237502770e-02,1.244106143115286400e+01,2.000467103240012090e+00
7.155849933176750000e-01,8.136363636363635976e+01,3.916283498050877887e-02,2.622592637149512029e+01,4.523047482599555025e+00,4.422623114843094588e-02,1.288645927345731579e+01,2.069297265183711598e+00
7.330382858376184307e-01,8.090909090909090651e+01,3.896441793068951276e-02,2.662035698349954416e+01,4.631791994017620873e+00,4.404551772533431275e-02,1.336882972479557807e+01,2.144071577187660171e+00
7.504915783575616395e-01,8.045454545454545325e+01,3.876747389122543741e-02,2.699377073796213367e+01,4.740354587842249501e+00,4.385040414987573937e-02,1.389494900312809555e+01,2.225952658783340254e+00
7.679448708775049592e-01,8.000000000000000000e+01,3.857192202257916924e-02,2.734033615051513166e+01,4.848709492463868287e+00,4.363865010072871808e-02,1.447169377042378535e+01,2.316164039117619478e+00
7.853981633974482790e-01,7.954545454545454675e+01,3.837768402962325742e-02,2.766282992290734555e+01,4.956844508967106933e+00,4.341021886819889514e-02,1.509978696261372910e+01,2.415047284843857778e+00
8.028514559173914877e-01,7.909090909090909349e+01,3.818468397965721350e-02,2.796107093061511151e+01,5.064748808700119120e+00,4.316897580434139042e-02,1.576838430578710870e+01,2.521231390058631838e+00
8.203047484373349185e-01,7.863636363636364024e+01,3.799284812616144508e-02,2.823062709745621390e+01,5.172396782737717302e+00,4.291918601441424563e-02,1.646552020951505568e+01,2.633064552591205754e+00
8.377580409572781273e-01,7.818181818181817277e+01,3.780210475343049464e-02,2.847422445117556578e+01,5.279775274387045414e+00,4.266511460367548164e-02,1.717862251798653617e+01,2.748769612425078890e+00
8.552113334772214470e-01,7.772727272727271952e+01,3.761238402802378339e-02,2.869152891570866615e+01,5.386871565151003516e+00,4.241102667738317483e-02,1.789239235805974815e+01,2.866423611711153008e+00
8.726646259971647668e-01,7.727272727272726627e+01,3.742361784784943579e-02,2.888154773655619323e+01,5.493670726940642624e+00,4.216118734079535302e-02,1.859398574979285002e+01,2.983975083557500074e+00
8.901179185171079755e-01,7.681818181818181301e+01,3.723573971163439411e-02,2.904213844699642166e+01,5.600151510755246420e+00,4.191986169917002319e-02,1.927009645272518057e+01,3.099248973854571876e+00
9.075712110370514063e-01,7.636363636363635976e+01,3.704868459370870559e-02,2.917426691587857590e+01,5.706297638101568204e+00,4.169131485776524787e-02,1.990711581414562659e+01,3.209955362972937376e+00
9.250245035569946150e-01,7.590909090909090651e+01,3.686238881297587006e-02,2.927799377144352277e+01,5.812094093370412828e+00,4.147972639789908322e-02,2.049262642358014830e+01,3.313752933396618694e+00
9.424777960769379348e-01,7.545454545454545325e+01,3.667678992233442542e-02,2.935296044576411489e+01,5.917525595300059393e+00,4.128464590144775848e-02,2.102771132161898748e+01,3.410541251250207573e+00
9.599310885968812546e-01,7.500000000000000000e+01,3.649182659807728712e-02,2.939884909289369119e+01,6.022576496280970915e+00,4.109872082387536901e-02,2.153242784598413095e+01,3.503738209766856126e+00
9.773843811168245743e-01,7.454545454545454675e+01,3.630743852498171526e-02,2.941540697480440159e+01,6.127230845540982074e+00,4.091403583837361496e-02,2.202807415379756506e+01,3.597212822940377919e+00
9.948376736367677831e-01,7.409090909090909349e+01,3.612356630145761166e-02,2.940247288915026047e+01,6.231472495467796691e+00,4.072267561813421033e-02,2.253346497900254164e+01,3.694983619968327471e+00
1.012290966156711214e+00,7.363636363636364024e+01,3.594015133603448153e-02,2.935990667114212016e+01,6.335285195370399691e+00,4.051672483634879279e-02,2.306682293495319414e+01,3.801219390797203612e+00
1.029744258676654312e+00,7.318181818181817277e+01,3.575713574767537539e-02,2.928750872587342613e+01,6.438652655401960523e+00,4.028826816620913881e-02,2.364604456315350944e+01,3.920252733076959206e+00
1.047197551196597631e+00,7.272727272727271952e+01,3.557446228029965268e-02,2.918534515649202277e+01,6.541558582837191160e+00,4.002939028090691381e-02,2.428338412385952694e+01,4.056586505713244861e+00
1.064650843716540951e+00,7.227272727272726627e+01,3.539207420245302216e-02,2.905394075974143675e+01,6.643986699579842892e+00,3.973217585363381793e-02,2.498416224872931579e+01,4.214898513225909582e+00
1.082104136236484271e+00,7.181818181818181301e+01,3.520991522214023117e-02,2.889323041801256053e+01,6.745920749638051106e+00,3.939095168534852837e-02,2.574532838229270126e+01,4.398855279625438541e+00
1.099557428756427591e+00,7.136363636363635976e+01,3.502792940177035935e-02,2.870148444642384788e+01,6.847344502448628134e+00,3.901370569657572340e-02,2.652419999088416347e+01,4.604718792340428912e+00
1.117010721276370910e+00,7.090909090909090651e+01,3.484606106362889144e-02,2.848042828240812341e+01,6.948241754776593559e+00,3.861357067596993958e-02,2.726850417670684124e+01,4.825587719291100974e+00
1.134464013796314230e+00,7.045454545454545325e+01,3.466425471354272342e-02,2.823845890513720391e+01,7.048596331633653733e+00,3.820368878449507261e-02,2.793287190942078269e+01,5.054104835553038022e+00
1.151917306316257550e+00,7.000000000000000000e+01,3.448245495018695261e-02,2.799465209792850473e+01,7.148392085580135280e+00,3.779720218311492103e-02,2.848016026704905812e+01,5.282539267391225479e+00
1.169370598836200648e+00,6.954545454545454675e+01,3.430060638041842330e-02,2.777209221753781065e+01,7.247612893733203165e+00,3.740725303279332503e-02,2.889668074081042448e+01,5.502939034824548159e+00
1.186823891356144189e+00,6.909090909090909349e+01,3.411865354132371381e-02,2.756539777754208131e+01,7.346242652406603568e+00,3.704608665053916311e-02,2.917590643306281706e+01,5.707772555819344618e+00
1.204277183876087287e+00,6.863636363636364024e+01,3.393654080593438982e-02,2.737006291845169059e+01,7.444265270127100820e+00,3.671218446792901685e-02,2.934088059355386235e+01,5.897419299487807187e+00
1.221730476396030607e+00,6.818181818181817277e+01,3.375421230568114578e-02,2.718851130242201108e+01,7.541664660479613147e+00,3.639325347556213175e-02,2.941135589191499378e+01,6.078536188336791213e+00
1.239183768915973927e+00,6.772727272727271952e+01,3.357161184204107696e-02,2.701967314558834232e+01,7.638424736656958203e+00,3.607671296982619541e-02,2.939443342626798739e+01,6.258009565786992745e+00
1.256637061435917246e+00,6.727272727272726627e+01,3.338868279478768297e-02,2.686282269844059911e+01,7.734529409728653881e+00,3.574998224710876360e-02,2.928406869363560716e+01,6.442687823793566082e+00
