# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317364312e-02,2.405802457649066917e-01,7.585438238361011387e-02,5.031329341317364312e-02,2.405802457649066639e-01,7.585438238361011387e-02
1.745329251994329547e-02,9.954545454545454675e+01,5.000082129220213140e-02,4.858709072930816331e-01,1.523189661327576938e-01,5.030434701831432848e-02,2.474676383570631744e-01,7.801274741684509351e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.969503210077029498e-02,7.354738499260775608e-01,2.293796245160558689e-01,5.027139069520355358e-02,2.729075274605263779e-01,8.597908619628928661e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.939588529792968141e-02,9.889218983231301552e-01,3.070186475361996736e-01,5.021616554049222747e-02,3.157793083337196993e-01,9.938315580061594934e-02
6.981317007977318190e-02,9.818181818181817277e+01,4.910327484297039718e-02,1.245801802114949064e+00,3.852211324182683305e-01,5.014041265083116899e-02,3.750821549412001188e-01,1.178824648621594195e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.881704571437224527e-02,1.505671645833342565e+00,4.639721539877199596e-01,5.004587312287121087e-02,4.499000645641931806e-01,1.411551641393046230e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.853704852574729223e-02,1.768108849597027632e+00,5.432579070281955413e-01,4.993428805326319275e-02,5.393690954521072056e-01,1.688936094520660514e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.826314874572754793e-02,2.032487959555365098e+00,6.230583254047724617e-01,4.980739853865797512e-02,6.426460541016776329e-01,2.007983697735269413e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.799521123859817884e-02,2.298457289430577699e+00,7.033590389780050023e-01,4.966694567570637681e-02,7.588781856374323675e-01,2.365725142532875136e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.773309401418765474e-02,2.565612162136487573e+00,7.841474730088776601e-01,4.951467056105928605e-02,8.871780066704011425e-01,2.759158919733915583e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.747666136613742233e-02,2.833158636199861302e+00,8.654020634454511196e-01,4.935231429136748699e-02,1.026609083109395471e+00,3.185193611778881495e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.722578799450245085e-02,3.101068084949470283e+00,9.471143628975430273e-01,4.918161796328188867e-02,1.176154441993172428e+00,3.640588428111850017e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.698030346129156154e-02,3.368405439368085563e+00,1.029264058783105007e+00,4.900432267345326831e-02,1.334678527091938127e+00,4.121892102987566031e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.673996015783521418e-02,3.634879275545978672e+00,1.111836469448480136e+00,4.882216951853252801e-02,1.500944668653116487e+00,4.625422754724122232e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.650448705427506768e-02,3.900083136986853827e+00,1.194818324909371121e+00,4.863689959517046579e-02,1.673599490005173163e+00,5.147225183440597984e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.627362189531645381e-02,4.164010555231595134e+00,1.278193764415982647e+00,4.845025400001798377e-02,1.851071891866912233e+00,5.683010747898997739e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.604711735781651105e-02,4.427715157334384699e+00,1.361945234015406569e+00,4.826397382972585220e-02,2.031680211379084167e+00,6.228145151950089664e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.582474485025764266e-02,4.691537655335523027e+00,1.446056695703002992e+00,4.807980018094493158e-02,2.213699100828510957e+00,6.777628774392366884e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.560629184169735784e-02,4.955298686181145662e+00,1.530512570012426909e+00,4.789938242959295572e-02,2.395357148567621497e+00,7.326345573944109679e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.539155843746769253e-02,5.219058852519172120e+00,1.615297240096209785e+00,4.772308747985863631e-02,2.575938150960636275e+00,7.872764527342299701e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.518035687238189380e-02,5.482858836627273469e+00,1.700395051725759776e+00,4.755033905577509684e-02,2.755642494717449598e+00,8.418256089520242957e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.497251027109960830e-02,5.746584900422670117e+00,1.785790313291361286e+00,4.738053903395016836e-02,2.935111892839222580e+00,8.964462897706144684e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.476785230497498658e-02,6.010147753148571859e+00,1.871467295802174746e+00,4.721308929099158475e-02,3.114777145365648980e+00,9.513102477489596698e-01
4.014257279586957439e-01,8.954545454545454675e+01,4.456622633131664818e-02,6.273473964739133102e+00,1.957410232886238166e+00,4.704739170350719785e-02,3.294855358357852815e+00,1.006595290644864527e+00
4.188790204786390636e-01,8.909090909090909349e+01,4.436748403293463983e-02,6.536486944592228454e+00,2.043603320837381609e+00,4.688284814810471379e-02,3.475908819893757773e+00,1.062488464789274722e+00
4.363323129985823834e-01,8.863636363636364024e+01,4.417148527383312623e-02,6.799109279904749670e+00,2.130030746633477357e+00,4.671886050139198443e-02,3.658482926025644399e+00,1.119187706351257861e+00
4.537856055185257032e-01,8.818181818181817277e+01,4.397809733779911578e-02,7.061267269443894712e+00,2.216676763266910211e+00,4.655483063997675752e-02,3.843059025942174411e+00,1.176902805963482734e+00
4.712388980384689674e-01,8.772727272727271952e+01,4.378719403119567949e-02,7.322886764885127242e+00,2.303525702275016851e+00,4.639016461617423426e-02,4.030239261836942255e+00,1.235854766151980311e+00
4.886921905584122872e-01,8.727272727272726627e+01,4.359865562508543485e-02,7.583896507313875546e+00,2.390561977213863543e+00,4.622480638343459680e-02,4.220417405551335932e+00,1.296079965727488847e+00
5.061454830783556069e-01,8.681818181818181301e+01,4.341236835224324825e-02,7.844283840668625274e+00,2.477770201660333793e+00,4.605976261207796879e-02,4.412859127640632373e+00,1.357218496663822105e+00
5.235987755982988157e-01,8.636363636363635976e+01,4.322822354738082434e-02,8.104089404656235729e+00,2.565135333312425381e+00,4.589616462674245279e-02,4.606283485575525916e+00,1.418838148654362197e+00
5.410520681182421354e-01,8.590909090909090651e+01,4.304611756295624592e-02,8.363363912351964302e+00,2.652642645999897297e+00,4.573514375206619298e-02,4.799173894456055578e+00,1.480478049411876995e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.286595163155965810e-02,8.622044459957660223e+00,2.740277028486515221e+00,4.557783131268729887e-02,4.989998959596363193e+00,1.541649133115564618e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.268763110404025923e-02,8.879830501503763074e+00,2.828022355205045191e+00,4.542535863324393547e-02,5.177242893450358707e+00,1.601835522255709687e+00
5.934119456780720947e-01,8.454545454545454675e+01,4.251106518732392092e-02,9.136401574495847555e+00,2.915861856337341518e+00,4.527829875356095130e-02,5.359991477532604520e+00,1.660721717252705121e+00
