# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.006198608552030194e-02,9.609767327851019558e-02,5.223225444027092962e-02,5.031329341317365006e-02,4.593137142344050770e-06,2.483940469089042010e-06
1.745329251994329547e-02,9.954337899543378398e+01,4.981773507888878627e-02,1.917312820050862121e-01,1.044575346830370621e-01,5.030424979726789980e-02,3.431289879594857581e-03,1.856063848254774608e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.958008590265324672e-02,2.873642839337163246e-01,1.566953006613457378e-01,5.027098456719000102e-02,1.605287675932492303e-02,8.690662513260271130e-03
5.235987755982988295e-02,9.863013698630136616e+01,4.934861916349799621e-02,3.831120134560501711e-01,2.089647623913381547e-01,5.021526277489678225e-02,3.726053447162749194e-02,2.019767621134130331e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.912295409523102091e-02,4.792479974035585011e-01,2.612848799722492510e-01,5.013884947234513445e-02,6.649375098235738024e-02,3.609760448591853993e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.890274244047805585e-02,5.758219907789993153e-01,3.136743635864079893e-01,5.004350971149195554e-02,1.032461177296123550e-01,5.613192331821052761e-02
1.047197551196597659e-01,9.726027397260273233e+01,4.868766292076166791e-02,6.730854052291332934e-01,3.661516734992371069e-01,4.993100854429406016e-02,1.470652244452480550e-01,8.005573638191186558e-02
1.221730476396030718e-01,9.680365296803653052e+01,4.847741931024189543e-02,7.710438135251287406e-01,4.187350200592531713e-01,4.980311102270836704e-02,1.975399754912869066e-01,1.076310717072760104e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.827173710436656606e-02,8.699438702086872421e-01,4.714423636980666910e-01,4.966158219869172552e-02,2.542702891601973936e-01,1.386207190638322484e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.807036285125174113e-02,9.697942259963915346e-01,5.242914149303818938e-01,4.950818712420099882e-02,3.168194091977376559e-01,1.727825206063594576e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.787306101177603301e-02,1.070780768745766665e+00,5.772996343539970043e-01,4.934469085119310566e-02,3.847611683816708483e-01,2.098639293932896832e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.767961204443904588e-02,1.172993634967884891e+00,6.304842326498039107e-01,4.917285843162488151e-02,4.577447658108252937e-01,2.495968848591543221e-01
2.094395102393195318e-01,9.452054794520547887e+01,4.748981202700602866e-02,1.276426587233457921e+00,6.838621705817886642e-01,4.899445491745319653e-02,5.352518026603209078e-01,2.916929470852281381e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.730347011258854290e-02,1.381475769698156997e+00,7.374501589970309245e-01,4.881124536063491393e-02,6.168356077150841665e-01,3.358385299579740857e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.712040740895921676e-02,1.487837854962412720e+00,7.912646588257042923e-01,4.862499481312694549e-02,7.019761379027154025e-01,3.816907726853071003e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.694045687779187931e-02,1.595985800335030014e+00,8.453218810810760875e-01,4.843746832688614751e-02,7.900099201346592048e-01,4.288737310865349817e-01
2.792526803190927276e-01,9.269406392694062902e+01,4.676346168460653735e-02,1.705836189404160264e+00,8.996377868595077931e-01,4.825043095386937625e-02,8.803647674068738604e-01,4.769751001390700740e-01
2.967059728390360474e-01,9.223744292237442721e+01,4.658927380848593147e-02,1.817672177703545389e+00,9.542280873404545005e-01,4.806564774603350881e-02,9.721699949252721185e-01,5.255438960261200609e-01
3.141592653589793116e-01,9.178082191780821120e+01,4.641775399862976825e-02,1.931451257176358682e+00,1.009108243786465131e+00,4.788475030534902754e-02,1.064706300170898512e+00,5.741246673058331140e-01
3.316125578789225758e-01,9.132420091324200939e+01,4.624877145992335736e-02,2.047263508151532907e+00,1.064293467543182770e+00,4.770797476300282780e-02,1.157811734971545770e+00,6.226102499276121582e-01
3.490658503988658956e-01,9.086757990867579338e+01,4.608220224971936591e-02,2.165370887616358875e+00,1.119798720039343998e+00,4.753472583284749919e-02,1.251636689724066498e+00,6.711222814489476995e-01
3.665191429188092154e-01,9.041095890410957736e+01,4.591792876816973290e-02,2.285717611029000285e+00,1.175638712786779339e+00,4.736439716206318484e-02,1.346762675765595718e+00,7.197981040590688551e-01
3.839724354387524796e-01,8.995433789954337556e+01,4.575583975801381098e-02,2.408774137976569474e+00,1.231827907380413256e+00,4.719638239783003480e-02,1.443285239379376250e+00,7.687879321203441307e-01
