# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,4.996553133587346845e-02,1.895093297045781500e-01,6.243032731815894437e-02,5.031329341317365700e-02,-1.381037750458847834e-05,-4.548728314794883002e-06
1.745329251994329547e-02,9.954337899543378398e+01,4.961873949930457189e-02,3.814905123936325748e-01,1.256934482355425986e-01,5.030424979726790674e-02,4.877372379143396844e-03,1.606469905236505022e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.927300448637751684e-02,5.759388568792951357e-01,1.897771058981912173e-01,5.027098456719000796e-02,2.288574182989630557e-02,7.538064245244870121e-03
5.235987755982988295e-02,9.863013698630136616e+01,4.892841564778563357e-02,7.728555152435869768e-01,2.546723017526814070e-01,5.021526277489678919e-02,5.311141562199657440e-02,1.749428516658539656e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.858505766584970270e-02,9.722237927481073294e-01,3.203683822322789809e-01,5.013884947234514139e-02,9.468412758697282439e-02,3.118915172088397927e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.824300394031843381e-02,1.174173466748307693e+00,3.868528854871933209e-01,5.004350971149195554e-02,1.467544683725413579e-01,4.834364700496387307e-02
1.047197551196597659e-01,9.726027397260273233e+01,4.790233483017780625e-02,1.378342640960987575e+00,4.541126605952280904e-01,4.993100854429406710e-02,2.084859623213102531e-01,6.868297133322680270e-02
1.221730476396030718e-01,9.680365296803653052e+01,4.756314044440369121e-02,1.585347784583323927e+00,5.221349232920561301e-01,4.980311102270837398e-02,2.790479205933775741e-01,9.193403202063872570e-02
1.396263401595463638e-01,9.634703196347031451e+01,4.722549603193745144e-02,1.794480351920814565e+00,5.909097188943629453e-01,4.966158219869173246e-02,3.576090077970986436e-01,1.178231540280988421e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.688948270678004737e-02,2.006285353673637140e+00,6.604305270536360295e-01,4.950818712420100576e-02,4.433314529182201813e-01,1.460740000885866474e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.655519661288243932e-02,2.220501341159160091e+00,7.306736919146258336e-01,4.934469085119311954e-02,5.353658298851741160e-01,1.764056929786824435e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.622272779886110045e-02,2.437369115656664587e+00,8.016395014955349785e-01,4.917285843162488845e-02,6.328459044643701681e-01,2.085311297323019231e-01
2.094395102393195318e-01,9.452054794520547887e+01,4.589215431702466097e-02,2.656383816582988722e+00,8.733074999815255701e-01,4.899445491745319653e-02,7.348758285401787438e-01,2.421553897594121707e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.556355124398939888e-02,2.878373125595872217e+00,9.456676624480775395e-01,4.881124536063491393e-02,8.405229306732966421e-01,2.769744201876330747e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.523699750587009683e-02,3.102579198571264740e+00,1.018709491350467955e+00,4.862499481312695243e-02,9.488619372303553900e-01,3.126736440985648513e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.491257604704285145e-02,3.329281006497174733e+00,1.092421100796483469e+00,4.843746832688615445e-02,1.058970006826965404e+00,3.489272665970630238e-01
