1.931084097341046757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.897343692792863123e+01,3.311825734884354389e-01,0.000000000000000000e+00
1.864741562154172172e+01,6.511821025366741900e-01,0.000000000000000000e+00
1.833203509058323633e+01,9.607412488362523373e-01,0.000000000000000000e+00
1.802659984554112427e+01,1.260542657380068210e+00,0.000000000000000000e+00
1.773045478820253607e+01,1.551213793126659635e+00,0.000000000000000000e+00
1.744303325016549522e+01,1.833336670472411223e+00,0.000000000000000000e+00
1.716376729689730496e+01,2.107445630989169150e+00,0.000000000000000000e+00
1.689215671506424599e+01,2.374037804658735595e+00,0.000000000000000000e+00
1.662774588134465148e+01,2.633576225275386484e+00,0.000000000000000000e+00
1.637007554800595344e+01,2.886485995349359790e+00,0.000000000000000000e+00
1.611875025461871047e+01,3.133167657406462858e+00,0.000000000000000000e+00
1.587340165794744529e+01,3.373995678420536937e+00,0.000000000000000000e+00
1.563365588211676815e+01,3.609313854183818115e+00,0.000000000000000000e+00
1.539918660311267828e+01,3.839448441163547887e+00,0.000000000000000000e+00
1.516969693389600593e+01,4.064708042862313242e+00,0.000000000000000000e+00
1.494488294768605385e+01,4.285376225954466989e+00,0.000000000000000000e+00
1.472446213745287125e+01,4.501719843395709297e+00,0.000000000000000000e+00
1.450819245184626816e+01,4.713997484342433708e+00,0.000000000000000000e+00
1.429582967629252721e+01,4.922448912433373458e+00,0.000000000000000000e+00
1.408712795133967610e+01,5.127295260587068526e+00,0.000000000000000000e+00
1.388187497728306674e+01,5.328752542637048784e+00,0.000000000000000000e+00
1.367987428438223851e+01,5.527027977018372340e+00,0.000000000000000000e+00
1.348092460988066144e+01,5.722312996114630401e+00,0.000000000000000000e+00
1.328482681406013377e+01,5.914785976975581505e+00,0.000000000000000000e+00
1.309141133008490598e+01,6.104625359275708263e+00,0.000000000000000000e+00
1.290051511571751064e+01,6.292001631221925351e+00,0.000000000000000000e+00
1.271197106865525406e+01,6.477072772716743643e+00,0.000000000000000000e+00
1.252561307137034596e+01,6.659986607389916102e+00,0.000000000000000000e+00
1.234129806123439010e+01,6.840893222018731734e+00,0.000000000000000000e+00
1.215888873509866386e+01,7.019937684255920907e+00,0.000000000000000000e+00
1.197824418379597944e+01,7.197255215138926410e+00,0.000000000000000000e+00
1.179922170237471590e+01,7.372972018197360811e+00,0.000000000000000000e+00
1.162169379786609369e+01,7.547216198150655586e+00,0.000000000000000000e+00
1.144554213748379645e+01,7.720115651611694219e+00,0.000000000000000000e+00
1.127064510854619428e+01,7.891790665490436396e+00,0.000000000000000000e+00
1.109687792861635280e+01,8.062353743223816593e+00,0.000000000000000000e+00
1.092412106354507273e+01,8.231915671247632460e+00,0.000000000000000000e+00
1.075226811773939239e+01,8.400592532736220974e+00,0.000000000000000000e+00
1.058121095291851788e+01,8.568495681541540065e+00,0.000000000000000000e+00
1.041083790864922953e+01,8.735730249394013214e+00,0.000000000000000000e+00
1.024103544326395898e+01,8.902396292335280847e+00,0.000000000000000000e+00
1.007170027698055570e+01,9.068599662348967527e+00,0.000000000000000000e+00
