# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,1.203167602200881509e-01,6.488079169140160973e-02,5.031329341317365006e-02,1.203167602200881647e-01,6.488079169140160973e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.999271608341988860e-02,2.434391772397096199e-01,1.303633737960661065e-01,5.030434701831434235e-02,1.236952600734234492e-01,6.668971721440522527e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.967601110921824464e-02,3.693788182839291001e-01,1.964404570173709230e-01,5.027139069520356052e-02,1.361688819284241903e-01,7.336238397379993281e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.936330343164613277e-02,4.981465399152512075e-01,2.631044833971495911e-01,5.021616554049223441e-02,1.571704772222417557e-01,8.457582934720235535e-02
6.981317007977318190e-02,9.818181818181817277e+01,4.905471920134912150e-02,6.297479467463990011e-01,3.303472225799532480e-01,5.014041265083117593e-02,1.861829801231552062e-01,1.000232176048505145e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.875038506862205967e-02,7.641743179340700909e-01,3.981590314620145343e-01,5.004587312287121781e-02,2.227262308820653069e-01,1.194096014443512266e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.845042723342920382e-02,9.014133036443315872e-01,4.665293923513115226e-01,4.993428805326320663e-02,2.663450785593057812e-01,1.424480818081527433e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.815497123940418178e-02,1.041478251338886718e+00,5.354488109061293910e-01,4.980739853865797512e-02,3.165984217389322675e-01,1.688562508039523347e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.786414194700806118e-02,1.184400654878229542e+00,6.049091377998487840e-01,4.966694567570639068e-02,3.730489269297354582e-01,1.983528329609068053e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.757805976392379815e-02,1.330207992108653814e+00,6.749026439968155433e-01,4.951467056105929299e-02,4.352534686363400684e-01,2.306546127034429794e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.729683369418362371e-02,1.478913486561718615e+00,7.454211157302716995e-01,4.935231429136749393e-02,5.027543806967788020e-01,2.654737771463495655e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.702057399669114235e-02,1.630527103599535899e+00,8.164558173020787235e-01,4.918161796328189561e-02,5.750697914957502155e-01,3.025148161548858461e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.674940672739465869e-02,1.785060255064440771e+00,8.879976453592962615e-01,4.900432267345327525e-02,6.516839934902526332e-01,3.414718625455925860e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.648347346464431346e-02,1.942528759439773101e+00,9.600374826891151514e-01,4.882216951853253495e-02,7.320391913783461657e-01,3.820259202229113193e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.622290963841307887e-02,2.102933236001598871e+00,1.032566247611011567e+00,4.863689959517046579e-02,8.155286214692869518e-01,4.238424622593527924e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.596783210516946355e-02,2.266266335099846874e+00,1.105574893976746909e+00,4.845025400001798377e-02,9.014939768143374055e-01,4.665693346061162705e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.571829983680047310e-02,2.432541187403718830e+00,1.179054411170367800e+00,4.826397382972585914e-02,9.892198665671791957e-01,5.098344957833895741e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.547451897662693060e-02,2.601826511976256917e+00,1.252995824108205980e+00,4.807980018094494545e-02,1.077926040894880755e+00,5.532443106555821055e-01
