# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365700e-02,5.280129958032619975e-01,8.462549754213574693e-02,5.031329341317365700e-02,5.280129958032619975e-01,8.462549754213574693e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.978009211932906547e-02,1.084410766713725494e+00,1.701974346021515316e-01,5.030434701831434235e-02,5.371268655969698713e-01,8.605551860407786857e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.924544551225203820e-02,1.669102353017879015e+00,2.566876697084154446e-01,5.027139069520356052e-02,5.707655443580003096e-01,9.132507821798864500e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.870944193829096491e-02,2.281683807293968247e+00,3.440672989152916972e-01,5.021616554049224829e-02,6.273647576276596416e-01,1.001613469427381220e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.817222685779181529e-02,2.921321938563242959e+00,4.323047813236746140e-01,5.014041265083118287e-02,7.054720890961734270e-01,1.122943859095975883e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.763396934512846570e-02,3.586776222742638964e+00,5.213642444114698904e-01,5.004587312287123169e-02,8.037112690208914056e-01,1.274561787692224668e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.709483574390387756e-02,4.276976433700244051e+00,6.112096922035307189e-01,4.993428805326320663e-02,9.207491147235680184e-01,1.453797404474495292e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.655499174215969177e-02,4.991001909062097397e+00,7.018070755162612029e-01,4.980739853865798206e-02,1.055265127688909343e+00,1.657983112110020807e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.601459570485025991e-02,5.727842658458162539e+00,7.931225723299567543e-01,4.966694567570639068e-02,1.205923807889641042e+00,1.884446418290046388e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.547380831462312367e-02,6.486249769215258532e+00,8.851216572303364227e-01,4.951467056105929299e-02,1.371349804748112522e+00,2.130503731269022816e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.493281222922532875e-02,7.264850865343864150e+00,9.777692750054406412e-01,4.935231429136750780e-02,1.550106072057646500e+00,2.393455110251226647e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.439179106594951657e-02,8.062218360237837445e+00,1.071030335827119817e+00,4.918161796328190255e-02,1.740675221138710649e+00,2.670579991521089269e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.385088954023560331e-02,8.876891283798691745e+00,1.164869798474612805e+00,4.900432267345328913e-02,1.941444123116655485e+00,2.959135224803304265e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.331025414410343000e-02,9.707365702157746412e+00,1.259252670334547686e+00,4.882216951853254189e-02,2.150691587209671241e+00,3.256353546986262559e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.277008064307770419e-02,1.055209121336933897e+01,1.354144007400940986e+00,4.863689959517047967e-02,2.366579922423175830e+00,3.559440152801569002e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.223054478994886507e-02,1.140944841208157357e+01,1.449508914275198013e+00,4.845025400001799071e-02,2.587148860253485338e+00,3.865570711557665406e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.169179801089045734e-02,1.227773369254840397e+01,1.545312423938866031e+00,4.826397382972586608e-02,2.810314015876420601e+00,4.171890651195425681e-01
