# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,1.013041028389327414e+00,1.042002746133946084e-01,5.031329341317365006e-02,1.013041028389327414e+00,1.042002746133946084e-01
1.745329251994329547e-02,9.954545454545454675e+01,4.980651524947987685e-02,2.020516808463435510e+00,2.081666273174758164e-01,5.030434701831434235e-02,1.030902039494491440e+00,1.060405097276051478e-01
3.490658503988659095e-02,9.909090909090909349e+01,4.929812740108634184e-02,3.022837987543556260e+00,3.119316427991904450e-01,5.027139069520356052e-02,1.096673697835284456e+00,1.128179344375419835e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.878818707623431422e-02,4.020428815726734939e+00,4.155275946929440911e-01,5.021616554049223441e-02,1.206803752258733820e+00,1.241694797812068207e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.827675296988989673e-02,5.013729674198026842e+00,5.189864963314722024e-01,5.014041265083117593e-02,1.357700337963518189e+00,1.397295349748819415e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.776388513661798674e-02,6.003199499472745337e+00,6.223401507818326905e-01,5.004587312287121781e-02,1.545746238710904885e+00,1.591308942615192457e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.724964463185490210e-02,6.989318096484611331e+00,7.256202000913312133e-01,4.993428805326320663e-02,1.767312085263476051e+00,1.820056332231552720e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.673409321936870808e-02,7.972565932782647025e+00,8.288579157110527174e-01,4.980739853865797512e-02,2.018768238376634550e+00,2.079858935657782626e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.621729414629078408e-02,8.949905326077159273e+00,9.320476876020090673e-01,4.966694567570639068e-02,2.296495175809473377e+00,2.367045616907273997e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.569933420336807356e-02,9.918011233078237510e+00,1.035161178487137734e+00,4.951467056105929299e-02,2.596892267113258157e+00,2.677958321066092884e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.518037355715429082e-02,1.087561926623342679e+01,1.138174603217694925e+00,4.935231429136749393e-02,2.916384877827777888e+00,3.008956518588490892e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.466058332233623779e-02,1.182169680316658322e+01,1.241068728773257135e+00,4.918161796328189561e-02,3.251429766618754602e+00,3.356420452000512533e-01
