# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,6.316183799637848928e-01,9.361404830725970905e-02,5.031329341317365006e-02,6.316183799637848928e-01,9.361404830725970905e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.965604772454982468e-02,1.286188216776388948e+00,1.877311252090922422e-01,5.030434701831434235e-02,6.403894309169095855e-01,9.489394743262749565e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.899687901336816087e-02,1.963288258203176095e+00,2.823361895573711644e-01,5.027139069520356052e-02,6.727329730985786016e-01,9.960904923621834162e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.833621582851323900e-02,2.662160495534814153e+00,3.774146781158270181e-01,5.021616554049223441e-02,7.270481401892650020e-01,1.075111360454672482e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.767450570594650161e-02,3.381774502320896936e+00,4.729455664977965657e-01,5.014041265083117593e-02,8.017907814518268061e-01,1.183524965489952396e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.701220582265666637e-02,4.121572217732691001e+00,5.689147846316109369e-01,5.004587312287121781e-02,8.954554267900820541e-01,1.318858279017081914e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.634977409388924691e-02,4.880362811008875923e+00,6.653017007426954565e-01,4.993428805326320663e-02,1.006558617576660541e+00,1.478641494343967411e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.568765979113771636e-02,5.657560086644807917e+00,7.620926193808799098e-01,4.980739853865797512e-02,1.133623602499760796e+00,1.660407194251352359e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.502628815320465494e-02,6.452179609533649440e+00,8.592721010836606998e-01,4.966694567570639068e-02,1.275166421313568499e+00,1.861689487124629505e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.436607028045418122e-02,7.263046697279491148e+00,9.568220561539103608e-01,4.951467056105929299e-02,1.429683423757214245e+00,2.080023070220314296e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.370742891749743869e-02,8.089078766920177799e+00,1.054724362594650522e+00,4.935231429136749393e-02,1.595640290561672892e+00,2.312942197752942963e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.305081665296244670e-02,8.929202787369895589e+00,1.152961328255596829e+00,4.918161796328189561e-02,1.771462634835305083e+00,2.557979548741947107e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.239668115290221723e-02,9.782323330769422398e+00,1.251515664249359894e+00,4.900432267345327525e-02,1.955528263309198378e+00,2.812665005209946667e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.174545273154567360e-02,1.064730974114084283e+01,1.350370315658123266e+00,4.882216951853253495e-02,2.146160627889463157e+00,3.074523980222272912e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.109756049534070421e-02,1.152297502900296067e+01,1.449508183117344640e+00,4.863689959517046579e-02,2.341622365348707824e+00,3.341074663873323525e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.045343884140312901e-02,1.240809359263374212e+01,1.548912059857630252e+00,4.845025400001798377e-02,2.540114123059923124e+00,3.609827933473148676e-01
2.792526803190927276e-01,9.272727272727271952e+01,3.981352747503524164e-02,1.330140844584446569e+01,1.648564631704735328e+00,4.826397382972585914e-02,2.739775107750970662e+00,3.878286884431524917e-01
2.967059728390360474e-01,9.227272727272726627e+01,3.917827707508595575e-02,1.420163197251994625e+01,1.748448477079564523e+00,4.807980018094494545e-02,2.938695342197040539e+00,4.143947635040878819e-01
3.141592653589793116e-01,9.181818181818181301e+01,3.854815802131806440e-02,1.510745041618149820e+01,1.848546066998170367e+00,4.789938242959296266e-02,3.135024295025207408e+00,4.404431482119008368e-01
3.316125578789225758e-01,9.136363636363635976e+01,3.792361032347516675e-02,1.601752506611130755e+01,1.948839765071755270e+00,4.772308747985863631e-02,3.328274548165710556e+00,4.659204277998607591e-01
3.490658503988658956e-01,9.090909090909090651e+01,3.730503026311409592e-02,1.693051342684037053e+01,2.049311932574561013e+00,4.755033905577509684e-02,3.518994546693141157e+00,4.909093589530115764e-01
3.665191429188092154e-01,9.045454545454545325e+01,3.669283871164630284e-02,1.784515185484181288e+01,2.149945499000463833e+00,4.738053903395017530e-02,3.707760467500772705e+00,5.154958979543206032e-01
3.839724354387524796e-01,9.000000000000000000e+01,3.608755269322504178e-02,1.876023827000947009e+01,2.250724154815716638e+00,4.721308929099159168e-02,3.895157853212019461e+00,5.397661784555257691e-01
4.014257279586957439e-01,8.954545454545454675e+01,3.548949162150687175e-02,1.967461306196248216e+01,2.351632294741195395e+00,4.704739170350720479e-02,4.081789928052476313e+00,5.638066419980072297e-01
4.188790204786390636e-01,8.909090909090909349e+01,3.489918988137155620e-02,2.058681848158088101e+01,2.452653808554081660e+00,4.688284814810472767e-02,4.268278825671490750e+00,5.877040716374113405e-01
4.363323129985823834e-01,8.863636363636364024e+01,3.431703077107568778e-02,2.149499155387351479e+01,2.553770924342966708e+00,4.671886050139198443e-02,4.455280071076010984e+00,6.115457366344332346e-01
