1.689125171727675934e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.680422417023278925e+01,2.933188239597366298e-01,0.000000000000000000e+00
1.671783563393360339e+01,5.837996845735214935e-01,0.000000000000000000e+00
1.663210547335354761e+01,8.716517126597742582e-01,0.000000000000000000e+00
1.654704432121647173e+01,1.157082056470636111e+00,0.000000000000000000e+00
1.646265171248008485e+01,1.440295396417646367e+00,0.000000000000000000e+00
1.637888647841413459e+01,1.721490337817045857e+00,0.000000000000000000e+00
1.629567690626678811e+01,2.000857533551570366e+00,0.000000000000000000e+00
1.621294889122647476e+01,2.278581370160180697e+00,0.000000000000000000e+00
1.613065109346124615e+01,2.554844145508228248e+00,0.000000000000000000e+00
1.604873473261585559e+01,2.829824939593227562e+00,0.000000000000000000e+00
1.596714777502004523e+01,3.103699120556029811e+00,0.000000000000000000e+00
1.588584195620659401e+01,3.376639945444650959e+00,0.000000000000000000e+00
1.580476385137660067e+01,3.648817241534004108e+00,0.000000000000000000e+00
1.572386111738511083e+01,3.920398889381173202e+00,0.000000000000000000e+00
1.564308723569008563e+01,4.191552591932762084e+00,0.000000000000000000e+00
1.556239020607349666e+01,4.462443582969639166e+00,0.000000000000000000e+00
1.548172134617671425e+01,4.733237217319696377e+00,0.000000000000000000e+00
1.540103520503374135e+01,5.004099680491859381e+00,0.000000000000000000e+00
1.532028025196913568e+01,5.275195534089323068e+00,0.000000000000000000e+00
1.523940598810481895e+01,5.546690167568276486e+00,0.000000000000000000e+00
1.515835985693843568e+01,5.818749179203255295e+00,0.000000000000000000e+00
1.507708612080917732e+01,6.091538201982156231e+00,0.000000000000000000e+00
1.499554833214513927e+01,6.365232622249551220e+00,0.000000000000000000e+00
1.491371230670064563e+01,6.640012523382064380e+00,0.000000000000000000e+00
1.483152402712677898e+01,6.916053235959082279e+00,0.000000000000000000e+00
1.474888197752298957e+01,7.193510385349669356e+00,0.000000000000000000e+00
1.466566309978548333e+01,7.472528583052056028e+00,0.000000000000000000e+00
1.458117886170931499e+01,7.752950325513827678e+00,0.000000000000000000e+00
1.449375262818528931e+01,8.034018271320464422e+00,0.000000000000000000e+00
1.440174145104860237e+01,8.314849303562299454e+00,0.000000000000000000e+00
1.430465365326204541e+01,8.595103049073886226e+00,0.000000000000000000e+00
1.420278500496804952e+01,8.874885061361899474e+00,0.000000000000000000e+00
1.409627741299104642e+01,9.154229587814946001e+00,0.000000000000000000e+00
1.398498661868131521e+01,9.432992582227917922e+00,0.000000000000000000e+00
1.386879585160904860e+01,9.711035401188205185e+00,0.000000000000000000e+00
1.374771664315494490e+01,9.988300804219164775e+00,0.000000000000000000e+00
