# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.012191527381137934e-02,1.701913763564268101e-01,7.096095113736827775e-02,5.031329341317365006e-02,3.262865746248126623e-06,1.356860809603259735e-06
1.745329251994329547e-02,9.954337899543378398e+01,4.993436980687640525e-02,3.399587199617455369e-01,1.421499020524389922e-01,5.030424979726789980e-02,7.973965012483609158e-03,3.316355202310010322e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.975045027918269941e-02,5.092363451158439247e-01,2.135535289870215681e-01,5.027098456719000102e-02,3.735473091705856369e-02,1.554253312493156236e-02
5.235987755982988989e-02,9.863013698630136616e+01,4.956996464039913064e-02,6.780331796255176791e-01,2.851583841254359819e-01,5.021526277489678225e-02,8.678602375577174066e-02,3.613718347434020234e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.939273540967281662e-02,8.462920953853900752e-01,3.569508955945130402e-01,5.013884947234513445e-02,1.550060357186854865e-01,6.461352506075586366e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.921859678161667750e-02,1.013939690663376192e+00,4.289173674635939348e-01,5.004350971149195554e-02,2.408117406185484588e-01,1.005232953625051773e-01
1.047197551196597798e-01,9.726027397260273233e+01,4.904739156366603320e-02,1.181112021533435419e+00,5.010439797445307430e-01,4.993100854429406016e-02,3.430276824497043853e-01,1.434407104003479205e-01
1.221730476396030718e-01,9.680365296803653052e+01,4.887897102894182139e-02,1.347517697287279548e+00,5.733167883916862051e-01,4.980311102270836704e-02,4.604862637852798479e-01,1.929477217654712029e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.871319491625059062e-02,1.513242526720345982e+00,6.457217253019333913e-01,4.966158219869172552e-02,5.920193681858308965e-01,2.486205153708644366e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.854993143008450723e-02,1.678489837767557669e+00,7.182446862122449094e-01,4.950818712420099882e-02,7.364091840884618989e-01,3.100169843634811295e-01
