# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.009405803173905269e-02,1.695683526989884282e-01,6.716144460421943907e-02,5.031329341317365006e-02,-9.240384019570707826e-05,-3.625097698119357763e-05
1.745329251994329547e-02,9.954337899543378398e+01,4.988109708773012102e-02,3.320471273976324800e-01,1.328542213326166788e-01,5.030424979726789980e-02,6.947830996057557940e-03,2.726731935606974307e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.967400010190573673e-02,4.874124470263494491e-01,1.971146364750485380e-01,5.027098456719000102e-02,3.281519574733074429e-02,1.289659626478002405e-02
5.235987755982988989e-02,9.863013698630136616e+01,4.947239302956040613e-02,6.357831464390835130e-01,2.600176932645743566e-01,5.021526277489678225e-02,7.603960521788813431e-02,2.995546319130926519e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.927593402444845755e-02,7.773540741727489323e-01,3.216407150799692194e-01,5.013884947234513445e-02,1.350867775545388783e-01,5.339614765170052485e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.908430980504190771e-02,9.121749647659782578e-01,3.820516361471332778e-01,5.004350971149195554e-02,2.083594256590591831e-01,8.271779755569792780e-02
1.047197551196597798e-01,9.726027397260273233e+01,4.889723250268190879e-02,1.040476390159157605e+00,4.413152451835545831e-01,4.993100854429406016e-02,2.941976078092073399e-01,1.174220380052688473e-01
1.221730476396030718e-01,9.680365296803653052e+01,4.871443694882483799e-02,1.162399536071228479e+00,4.994916844466190109e-01,4.980311102270836704e-02,3.908811746653170216e-01,1.570098469508615924e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.853567829808311251e-02,1.277984665006393294e+00,5.566371724091989659e-01,4.966158219869172552e-02,4.966365259030278145e-01,2.009793055825872810e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.836072995792921325e-02,1.387473484057648365e+00,6.128044514755665029e-01,4.950818712420099882e-02,6.096601902664489092e-01,2.488248144038089360e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.818938177706234838e-02,1.491007694089729885e+00,6.680429808921631851e-01,4.934469085119310566e-02,7.281708519584964012e-01,3.000375901949974833e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.802143844748534007e-02,1.588683998399292419e+00,7.223992654665787327e-01,4.917285843162488151e-02,8.502936305460941924e-01,3.540989921428107090e-01
2.094395102393195596e-01,9.452054794520547887e+01,4.785671809284344769e-02,1.680637071241996905e+00,7.759170905804105844e-01,4.899445491745319653e-02,9.742219362231295809e-01,4.104814381797517453e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.769505102089148518e-02,1.767066578377977759e+00,8.286377422858735020e-01,4.881124536063491393e-02,1.098276797192581533e+00,4.686485769739708318e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.753627861566214058e-02,1.848090576649977335e+00,8.806002226495165397e-01,4.862499481312694549e-02,1.220695603849130784e+00,5.280533534878115720e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.738025235056386730e-02,1.923857589692948400e+00,9.318414079770819258e-01,4.843746832688614751e-02,1.339902083809345834e+00,5.881385426606463573e-01
2.792526803190927276e-01,9.269406392694062902e+01,4.722683290704209752e-02,1.994533071461385365e+00,9.823962461637367749e-01,4.825043095386937625e-02,1.454556181799728565e+00,6.483366118852885718e-01
2.967059728390360474e-01,9.223744292237442721e+01,4.707588938559349734e-02,2.060186234950266648e+00,1.032297871797839939e+00,4.806564774603350881e-02,1.563349378584511173e+00,7.080700231911061238e-01
3.141592653589793116e-01,9.178082191780821120e+01,4.692729859785351593e-02,2.120956155413836530e+00,1.081577777523726747e+00,4.788475030534902754e-02,1.665262287159082311e+00,7.667951862404600583e-01
3.316125578789226314e-01,9.132420091324200939e+01,4.678094443009332692e-02,2.176990346318238068e+00,1.130265904923313469e+00,4.770797476300282780e-02,1.760300689913088412e+00,8.244161818022448518e-01
3.490658503988658956e-01,9.086757990867579338e+01,4.663671726818743868e-02,2.228397667037092855e+00,1.178390791805175253e+00,4.753472583284749919e-02,1.848863601403952561e+00,8.811093145205343147e-01
3.665191429188092154e-01,9.041095890410957736e+01,4.649451347691091474e-02,2.275339784802565379e+00,1.225979642147953852e+00,4.736439716206318484e-02,1.931339950508336845e+00,9.370582468095540740e-01
3.839724354387524796e-01,8.995433789954337556e+01,4.635423492940155682e-02,2.318074857040240744e+00,1.273058457500697127e+00,4.719638239783003480e-02,2.008092345337428419e+00,9.924501867506083652e-01
4.014257279586957994e-01,8.949771689497715954e+01,4.621578858145151264e-02,2.357160133249330602e+00,1.319652087659514583e+00,4.703007518732817138e-02,2.079334699230721561e+00,1.047475639298137029e+00
4.188790204786391191e-01,8.904109589041095774e+01,4.607908608627101638e-02,2.392885932744232225e+00,1.365784348427748096e+00,4.686486917773775157e-02,2.145328478559032526e+00,1.102328257654944021e+00
4.363323129985823834e-01,8.858447488584474172e+01,4.594404343820063241e-02,2.425170953678749797e+00,1.411478062934992561e+00,4.670015801623894625e-02,2.206255349932505272e+00,1.157204680769375660e+00
4.537856055185257032e-01,8.812785388127853992e+01,4.581058064439683802e-02,2.454766474694953349e+00,1.456755155978714189e+00,4.653533535001187771e-02,2.262245723125041685e+00,1.212304436228310855e+00
4.712388980384689674e-01,8.767123287671232390e+01,4.567862143391497598e-02,2.481784570662843414e+00,1.501636704681172718e+00,4.636980908165701937e-02,2.313493530061388803e+00,1.267825077570649883e+00
4.886921905584122872e-01,8.721461187214610788e+01,4.554809299220650975e-02,2.506327783873170567e+00,1.546142995266816866e+00,4.620367390920396972e-02,2.360444665283087051e+00,1.323735338312351573e+00
5.061454830783556069e-01,8.675799086757990608e+01,4.541892570127836065e-02,2.527567848662628069e+00,1.590293595678391014e+00,4.603800204354138031e-02,2.403003108040322466e+00,1.379673004116125368e+00
5.235987755982988157e-01,8.630136986301369006e+01,4.529105291346043755e-02,2.546413037005649027e+00,1.634107377863770472e+00,4.587394037491530907e-02,2.440994685323795377e+00,1.435245876427042599e+00
5.410520681182421354e-01,8.584474885844748826e+01,4.516441075012393724e-02,2.563047431467356141e+00,1.677602596502970611e+00,4.571263579357191104e-02,2.475017164465104891e+00,1.490056994710680982e+00
5.585053606381854552e-01,8.538812785388127224e+01,4.503893789268498260e-02,2.577544090698442147e+00,1.720796912441032944e+00,4.555523518975727881e-02,2.505062579141466017e+00,1.543704865980026764e+00
5.759586531581287749e-01,8.493150684931507044e+01,4.491457540838049434e-02,2.589969483039868514e+00,1.763707437197355121e+00,4.540288368951509584e-02,2.530037344402346289e+00,1.595784406819715784e+00
5.934119456780720947e-01,8.447488584474885442e+01,4.479126659009659978e-02,2.599557847307166991e+00,1.806350787625412346e+00,4.525587110131407825e-02,2.551242260467105005e+00,1.646180293832559594e+00
6.108652381980153034e-01,8.401826484018263841e+01,4.466895678507630529e-02,2.607046275571894167e+00,1.848743096770292471e+00,4.511225922639045677e-02,2.569297364000663553e+00,1.695543734561261173e+00
6.283185307179586232e-01,8.356164383561643660e+01,4.454759326742332298e-02,2.612639129614888756e+00,1.890900071214938638e+00,4.496975168504232373e-02,2.584759511461013570e+00,1.744657127581328737e+00
6.457718232379019430e-01,8.310502283105022059e+01,4.442712509260243053e-02,2.616381894589221435e+00,1.932837017540189883e+00,4.482605209756788944e-02,2.597097423001175631e+00,1.794311372800373672e+00
6.632251157578452627e-01,8.264840182648401878e+01,4.430750297345182470e-02,2.617718058703467854e+00,1.974568859110830799e+00,4.467886408426530870e-02,2.606509193959589687e+00,1.845305756090539262e+00
6.806784082777884715e-01,8.219178082191780277e+01,4.418867917054802169e-02,2.616950589134735328e+00,2.016110189747343906e+00,4.452589126543275017e-02,2.613460626056730796e+00,1.898448209107198359e+00
6.981317007977317912e-01,8.173515981735158675e+01,4.407060736688462460e-02,2.614456257240876269e+00,2.057475284782510183e+00,4.436483726136833394e-02,2.617373656558958039e+00,1.954555892483671897e+00
