# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.013591914828394863e-02,9.222644309744776336e-02,5.356956515663814644e-02,5.031329341317365006e-02,1.995408773826384343e-06,1.156419692368563434e-06
1.745329251994329547e-02,9.954337899543378398e+01,4.996232458942747451e-02,1.847123105263427378e-01,1.075073937793818019e-01,5.030424979726789980e-02,4.649386365170676827e-03,2.694833516468243383e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.979230130161937246e-02,2.774467978438073246e-01,1.617940880688273908e-01,5.027098456719000102e-02,2.179414234670721748e-02,1.263767213795679439e-02
5.235987755982988989e-02,9.863013698630136616e+01,4.962565556778934101e-02,3.704008509318934550e-01,2.164100672314864249e-01,5.021526277489678225e-02,5.069096826824173035e-02,2.941497446802894891e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.946220699153714567e-02,4.636223500350385995e-01,2.713355674797854333e-01,5.013884947234513445e-02,9.068428079440329914e-02,5.267193893465534071e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.930178725953625329e-02,5.570248854962468466e-01,3.265506420320660741e-01,5.004350971149195554e-02,1.411829040315828732e-01,8.209550664686465771e-02
1.047197551196597798e-01,9.726027397260273233e+01,4.914423904251924435e-02,6.507043270073493701e-01,3.820351611125850089e-01,4.993100854429406016e-02,2.016331889216123052e-01,1.173975927416340131e-01
1.221730476396030718e-01,9.680365296803653052e+01,4.898941501661711190e-02,7.445715481831604032e-01,4.377688119515141252e-01,4.980311102270836704e-02,2.714879949504628853e-01,1.582995328254656608e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.883717698942234564e-02,8.386555148550340899e-01,4.937310987849401478e-01,4.966158219869172552e-02,3.501843824915781278e-01,2.045175074062754450e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.868739511748933213e-02,9.329853590829054744e-01,5.499013428548651383e-01,4.950818712420099882e-02,4.371966453400125130e-01,2.557483756901117733e-01
