# angles(rad), pulling distance(m),                                     elastic band force(n), cable force(n)
0.000000000000000000e+00 5.436014982474600020e-04 4.615358102453549771e-02 3.918593028635598136e-02
1.745329251994329547e-02 1.086307600855822243e-03 9.169134383172052039e-02 7.693701336345723507e-02
3.490658503988659095e-02 1.627910090120475960e-03 1.365147642610701484e-01 1.129806231429159591e-01
5.235987755982988295e-02 2.168199464811447139e-03 1.806000846847347907e-01 1.473620058958481360e-01
6.981317007977318190e-02 2.706965510704868998e-03 2.239892400155766850e-01 1.803882037769622415e-01
8.726646259971647390e-02 3.243997300582983183e-03 2.667286538640739613e-01 2.122747021239947407e-01
1.047197551196597659e-01 3.779083977742684480e-03 3.088473649240194296e-01 2.431055281344235153e-01
1.221730476396030718e-01 4.312019151879624597e-03 3.503727990347864640e-01 2.730047346581315204e-01
1.396263401595463638e-01 4.842602285447470886e-03 3.913345330634689923e-01 3.021155412874571011e-01
1.570796326794896558e-01 5.370631684382513177e-03 4.317606114308933929e-01 3.305571308884557857e-01
1.745329251994329478e-01 5.895894832606976034e-03 4.716766881874736028e-01 3.584390596146516117e-01
1.919862177193762398e-01 6.418183805823396773e-03 5.111070936392567710e-01 3.858622518367343379e-01
2.094395102393195318e-01 6.937315159075029512e-03 5.500752338939058905e-01 4.129091554714175993e-01
2.268928027592628516e-01 7.453078350561308414e-03 5.886035028115789158e-01 4.396954729719627641e-01
2.443460952792061436e-01 7.965225513101128682e-03 6.267132200709243373e-01 4.663476704850411103e-01
2.617993877991494078e-01 8.473557033610501152e-03 6.644247147666418885e-01 4.929155107579815676e-01
2.792526803190927276e-01 8.977890928300992154e-03 7.017574763540331828e-01 5.194682497588732906e-01
2.967059728390360474e-01 9.478031777036379293e-03 7.387301808026016658e-01 5.461032169460481311e-01
3.141592653589793116e-01 9.973763613890284166e-03 7.753607672652498284e-01 5.729291022602848171e-01
3.316125578789225758e-01 1.046484798089865852e-02 8.116664719373754000e-01 6.000623355603983411e-01
3.490658503988658956e-01 1.095108309371778908e-02 8.476638649017077531e-01 6.275500975159301609e-01
3.665191429188092154e-01 1.143226878841941026e-02 8.833689307231914478e-01 6.554797069701585599e-01
3.839724354387524796e-01 1.190820118979831442e-02 9.187970810763070872e-01 6.839475740265950066e-01
4.014257279586957439e-01 1.237867769256727549e-02 9.539632034635170399e-01 7.130470186811228572e-01
4.188790204786390636e-01 1.284349599628768074e-02 9.888817126208007124e-01 7.428768372768330686e-01
4.363323129985823834e-01 1.330245943124998796e-02 1.023566556847065989e+00 7.735310457219907176e-01
4.537856055185257032e-01 1.375532851173586445e-02 1.058031269087944981e+00 8.051939247396951993e-01
4.712388980384689674e-01 1.420187968084348114e-02 1.092289003023901639e+00 8.379632309896890563e-01
4.886921905584122872e-01 1.464191613930115876e-02 1.126352537842682633e+00 8.719175003249592937e-01
5.061454830783556069e-01 1.507524740227175232e-02 1.160234324037013209e+00 9.071769027893467063e-01
5.235987755982988157e-01 1.550169489211228151e-02 1.193946512549739714e+00 9.438571187332041035e-01
5.410520681182421354e-01 1.592103922142533434e-02 1.227500957843159490e+00 9.822027116723096585e-01
5.585053606381854552e-01 1.633300707680918062e-02 1.260909255776321736e+00 1.022527159173808764e+00
5.759586531581287749e-01 1.673743550992994392e-02 1.294182772237131962e+00 1.064762223640951522e+00
5.934119456780720947e-01 1.713417921679006792e-02 1.327332644797794892e+00 1.109051189970540641e+00
6.108652381980153034e-01 1.752292836805005929e-02 1.360369810554047820e+00 1.156086457691566594e+00
6.283185307179586232e-01 1.790349527120046330e-02 1.393305037786675360e+00 1.205801598720032120e+00
6.457718232379019430e-01 1.827576137012961940e-02 1.426148927777497466e+00 1.258247222328099602e+00
6.632251157578451517e-01 1.863940694649446339e-02 1.458911931473639845e+00 1.314420966728909068e+00
6.806784082777884715e-01 1.899424934084670280e-02 1.491604384749483092e+00 1.374249735392638616e+00
6.981317007977317912e-01 1.934019522763150492e-02 1.524236512894033835e+00 1.437770562142920872e+00
7.155849933176750000e-01 1.967685053098116449e-02 1.556818437680276723e+00 1.506708515732234188e+00
7.330382858376184307e-01 2.000411977328816343e-02 1.589360212258386307e+00 1.580368548725740618e+00
7.504915783575616395e-01 2.032182744883441472e-02 1.621871831902594874e+00 1.659691728247096210e+00
7.679448708775049592e-01 2.062964564737942291e-02 1.654363235883332006e+00 1.746244519721127375e+00
7.853981633974482790e-01 2.092765269516480564e-02 1.686844334916246080e+00 1.838565842744188883e+00
8.028514559173914877e-01 2.121612694268382518e-02 1.719325032030239342e+00 1.935870396964944451e+00
8.203047484373349185e-01 2.149573184537231785e-02 1.751815223245592357e+00 2.035615650152839073e+00
8.377580409572781273e-01 2.176707188192909467e-02 1.784324813967160361e+00 2.137821979848976373e+00
8.552113334772214470e-01 2.203070140448581959e-02 1.816863749552656948e+00 2.242495906413402462e+00
8.726646259971647668e-01 2.228712199090895907e-02 1.849442018653803643e+00 2.349718507828591818e+00
8.901179185171079755e-01 2.253679155524527730e-02 1.882069660251280752e+00 2.459550666473949487e+00
9.075712110370514063e-01 2.278012864369976728e-02 1.914756798070372357e+00 2.572066582454977546e+00
9.250245035569946150e-01 2.301751707311770756e-02 1.947513651088756514e+00 2.687343211142602772e+00
