# angles(rad), pulling distance(m),                                     elastic band force(n), cable force(n)
0.000000000000000000e+00 4.783482836333199234e-04 7.501010147658668248e-02 1.176238217223512100e-01
1.745329251994329547e-02 9.554275103753078922e-04 1.508499305630421616e-01 2.398015321214554130e-01
3.490658503988659095e-02 1.431175759352656951e-03 2.275077674728020471e-01 3.665857598450978916e-01
5.235987755982988295e-02 1.905531687040183013e-03 3.049715370360624456e-01 4.980278202379070374e-01
6.981317007977318190e-02 2.378433442112495595e-03 3.832285311008103990e-01 6.341763920756071649e-01
8.726646259971647390e-02 2.849818665444003776e-03 4.622650629303913794e-01 7.750736669636081322e-01
1.047197551196597659e-01 3.319624529779153458e-03 5.420673907377251410e-01 9.207684044245668664e-01
1.221730476396030718e-01 3.787787895846222649e-03 6.226226559050498377e-01 1.071325455619480227e+00
1.396263401595463638e-01 4.254245351166805085e-03 7.039179731101026238e-01 1.226805022785933730e+00
1.570796326794896558e-01 4.718933764956976043e-03 7.859391364863317353e-01 1.387244450356068137e+00
1.745329251994329478e-01 5.181791939352636302e-03 8.686708125864633923e-01 1.552669830199615131e+00
1.919862177193762398e-01 5.642760683804460241e-03 9.520980782869004067e-01 1.723130696086018210e+00
2.094395102393195318e-01 6.101780296553505067e-03 1.036206936521731015e+00 1.898702798424937166e+00
2.268928027592628516e-01 6.558789214394671052e-03 1.120984258067487582e+00 2.079478959466347199e+00
2.443460952792061436e-01 7.013727424653606532e-03 1.206417117016992613e+00 2.265531034065447979e+00
2.617993877991494078e-01 7.466538728745295006e-03 1.292492369803466934e+00 2.456908792915117878e+00
2.792526803190927276e-01 7.917162471342630015e-03 1.379196648524406932e+00 2.653705060798403181e+00
2.967059728390360474e-01 8.365529422553504360e-03 1.466516360941583441e+00 2.856048746382212844e+00
3.141592653589793116e-01 8.811571643143162672e-03 1.554437690481042411e+00 3.064019999108327230e+00
3.316125578789225758e-01 9.255228157029195962e-03 1.642946596233105350e+00 3.277657396889306796e+00
3.490658503988658956e-01 9.696447701532329155e-03 1.732028812952367991e+00 3.496965807649855318e+00
3.665191429188092154e-01 1.013517032785461215e-02 1.821670035995969217e+00 3.722095014279088510e+00
3.839724354387524796e-01 1.057132269373964317e-02 1.911856501778988138e+00 3.953287760570881382e+00
4.014257279586957439e-01 1.100483953405056135e-02 2.002574535522009036e+00 4.190601319111564749e+00
4.188790204786390636e-01 1.143567623987920903e-02 2.093810391953447869e+00 4.433944037973773789e+00
4.363323129985823834e-01 1.186377900827905937e-02 2.185550255309550938e+00 4.683503508501587476e+00
4.537856055185257032e-01 1.228905598175448338e-02 2.277780239334394885e+00 4.939830938155807871e+00
4.712388980384689674e-01 1.271144812418132167e-02 2.370486387279888696e+00 5.202716614455293431e+00
4.886921905584122872e-01 1.313090508282332806e-02 2.463654671905769700e+00 5.472181947704899407e+00
5.061454830783556069e-01 1.354737281384903527e-02 2.557270995481047304e+00 5.748399963497976550e+00
5.235987755982988157e-01 1.396079333667623115e-02 2.651321233214704698e+00 6.031567823166949616e+00
5.410520681182421354e-01 1.437109307584428890e-02 2.745791390537844379e+00 6.322093822594012202e+00
5.585053606381854552e-01 1.477820029747234538e-02 2.840667638696388497e+00 6.620169663095232693e+00
5.759586531581287749e-01 1.518205611116654925e-02 2.935936316909613097e+00 6.925807744889152850e+00
5.934119456780720947e-01 1.558260301278891966e-02 3.031584052108750260e+00 7.239205882645884493e+00
6.108652381980153034e-01 1.597978146442815411e-02 3.127597939120192905e+00 7.560652747009262598e+00
6.283185307179586232e-01 1.637353163517100280e-02 3.223965516265071329e+00 7.890428212766566141e+00
6.457718232379019430e-01 1.676379297259985093e-02 3.320673798485063166e+00 8.228759245795737698e+00
6.632251157578451517e-01 1.715050449348728273e-02 3.417708273999632507e+00 8.575786132989190236e+00
6.806784082777884715e-01 1.753360484012586942e-02 3.515053484952278318e+00 8.931697034597421592e+00
6.981317007977317912e-01 1.791303238514940430e-02 3.612695163831395995e+00 9.296890162602421626e+00
7.155849933176750000e-01 1.828872530763595364e-02 3.710620358351704340e+00 9.671814363115050384e+00
7.330382858376184307e-01 1.866062166142059067e-02 3.808815656412377404e+00 1.005677482001218870e+01
7.504915783575616395e-01 1.902865943126602621e-02 3.907266660336023545e+00 1.045203391676417937e+01
7.679448708775049592e-01 1.939277657966905627e-02 4.005958319027203451e+00 1.085789759934406007e+01
7.853981633974482790e-01 1.975291108371401289e-02 4.104875975685255973e+00 1.127480726856524562e+01
8.028514559173914877e-01 2.010900096703823609e-02 4.204007881532256796e+00 1.170354264495202123e+01
8.203047484373349185e-01 2.046098431998024866e-02 4.303342036874195919e+00 1.214457566834924407e+01
8.377580409572781273e-01 2.080879859148547506e-02 4.402862657026120452e+00 1.259797708054667709e+01
8.552113334772214470e-01 2.115237985145872190e-02 4.502556024761623199e+00 1.306459419705312008e+01
8.726646259971647668e-01 2.149166631047129059e-02 4.602409599463770817e+00 1.354510439607359196e+01
8.901179185171079755e-01 2.182659608871922313e-02 4.702406988345548378e+00 1.403961220629043538e+01
9.075712110370514063e-01 2.215710719047441282e-02 4.802537292188309159e+00 1.454957233597534838e+01
9.250245035569946150e-01 2.248313753293238945e-02 4.902789242387700419e+00 1.507571900395498865e+01
9.424777960769379348e-01 2.280462495773477941e-02 5.003142138269304873e+00 1.561740097271993832e+01
