# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,4.991987579854103435e-02,1.522703044267576244e-01,8.007166327400365435e-02,5.031329341317365006e-02,1.688877201227360402e-06,8.933927614395860565e-07
1.745329251994329547e-02,9.954337899543378398e+01,4.952714314148108643e-02,3.080390465731083216e-01,1.609603861559452398e-01,5.030424979726789980e-02,3.461489079085142834e-03,1.830840110667538529e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.913519965449401200e-02,4.674499431702708319e-01,2.426559650324713324e-01,5.027098456719000102e-02,1.620368207004774935e-02,8.566250944416429688e-03
5.235987755982988295e-02,9.863013698630136616e+01,4.874415041128941223e-02,6.305845541867155513e-01,3.251479104162619538e-01,5.021526277489678225e-02,3.760451405796895463e-02,1.986373907123207758e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.835412071568646192e-02,7.975804067253994267e-01,4.084249255890159414e-01,5.013884947234513445e-02,6.706907032781017630e-02,3.538733442763091624e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.796522410763236210e-02,9.686334906034085312e-01,4.924744269092289350e-01,5.004350971149195554e-02,1.040240046688697267e-01,5.480623257102356510e-02
1.047197551196597659e-01,9.726027397260273233e+01,4.757756158193584411e-02,1.143781147083294369e+00,5.772841367089438513e-01,4.993100854429406016e-02,1.479107315412628854e-01,7.779273476917607233e-02
1.221730476396030718e-01,9.680365296803653052e+01,4.719123637841338842e-02,1.323176527649176482e+00,6.628432662747706372e-01,4.980311102270836704e-02,1.981787481543784424e-01,1.040203659634206107e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.680635664910390292e-02,1.507119059074191192e+00,7.491409511333545490e-01,4.966158219869172552e-02,2.542789025477765752e-01,1.331621605299530275e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.642302854135598594e-02,1.695587447030822092e+00,8.361646853496447207e-01,4.950818712420099882e-02,3.156565679478352537e-01,1.648891086726806676e-01
