# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.002522484874257630e-02,1.664436439463493900e-01,7.327768543622874275e-02,5.031329341317365006e-02,-5.026389673804656036e-05,-2.210769039620188818e-05
1.745329251994329547e-02,9.954337899543378398e+01,4.973877778703025831e-02,3.315628549626883914e-01,1.461317965673062658e-01,5.030424979726789980e-02,5.182155835789396814e-03,2.279345399840655706e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.945404253478644790e-02,4.951129952189745054e-01,2.184941403709290964e-01,5.027098456719000102e-02,2.442578548066753549e-02,1.074470050281495052e-02
5.235987755982988295e-02,9.863013698630136616e+01,4.917108502108007845e-02,6.568915491979755439e-01,2.903294217288279744e-01,5.021526277489678225e-02,5.665002478747900583e-02,2.492437340771375132e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.888995895109819051e-02,8.167731593845041216e-01,3.616352434267678939e-01,5.013884947234513445e-02,1.008181525106851273e-01,4.436831901462146011e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.861073431526337363e-02,9.747691861220245668e-01,4.324407381691942609e-01,5.004350971149195554e-02,1.558873607819550866e-01,6.862580360023336212e-02
1.047197551196597659e-01,9.726027397260273233e+01,4.833348331597103059e-02,1.130881031795941905e+00,5.027842586176362039e-01,4.993100854429406016e-02,2.208082309232224927e-01,9.724515595793818690e-02
1.221730476396030718e-01,9.680365296803653052e+01,4.805827137099360352e-02,1.284980958559518216e+00,5.726952415023741638e-01,4.980311102270836704e-02,2.945237716399565220e-01,1.297735427669716168e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.778516118400377710e-02,1.437083389747710438e+00,6.421972051815167948e-01,4.966158219869172552e-02,3.759682083843287614e-01,1.657568046263462602e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.751421777754251397e-02,1.587189333046350681e+00,7.113144545851579625e-01,4.950818712420099882e-02,4.640657958077084033e-01,2.047393823946483671e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.724550879164671202e-02,1.735271658793281713e+00,7.800725396931128541e-01,4.934469085119310566e-02,5.577309495484565893e-01,2.462646968984086859e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.697910448384920445e-02,1.881099046001459385e+00,8.484965160783470850e-01,4.917285843162488151e-02,6.558802481301259091e-01,2.898794347940638616e-01
2.094395102393195318e-01,9.452054794520547887e+01,4.671507659342311741e-02,2.024815087923953261e+00,9.166103140849125586e-01,4.899445491745319653e-02,7.574431964272849704e-01,3.351355906996582590e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.645349445620875622e-02,2.166387860229628703e+00,9.844370921772090943e-01,4.881124536063491393e-02,8.613904685223529034e-01,3.815947019414973607e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.619442650025552821e-02,2.305739218231078524e+00,1.051999676394167693e+00,4.862499481312694549e-02,9.667184227873207858e-01,4.288240909780600130e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.593794090367133570e-02,2.442664001393259454e+00,1.119320576747133478e+00,4.843746832688614751e-02,1.072426542626781165e+00,4.763937165628127079e-01
2.792526803190927276e-01,9.269406392694062902e+01,4.568410559462258991e-02,2.577321199048621114e+00,1.186421929869288405e+00,4.825043095386937625e-02,1.177476821283549580e+00,5.238708843972983420e-01
2.967059728390360474e-01,9.223744292237442721e+01,4.543298825133419011e-02,2.709678985984838473e+00,1.253325481396098118e+00,4.806564774603350881e-02,1.280861762944189852e+00,5.708199924313986928e-01
3.141592653589793116e-01,9.178082191780821120e+01,4.518465630208953754e-02,2.839577490858818720e+00,1.320052640609097994e+00,4.788475030534902754e-02,1.381712808580446872e+00,6.168363157051863777e-01
3.316125578789225758e-01,9.132420091324200939e+01,4.493917692523052843e-02,2.967028975719298245e+00,1.386624560033572040e+00,4.770797476300282780e-02,1.479923937549454616e+00,6.618684106625030150e-01
3.490658503988658956e-01,9.086757990867579338e+01,4.469661704915756095e-02,3.092992000131510100e+00,1.453062147245416824e+00,4.753472583284749919e-02,1.575853811374580804e+00,7.060760227967449731e-01
3.665191429188092154e-01,9.041095890410957736e+01,4.445704338024540625e-02,3.216610562162135700e+00,1.519386110771383303e+00,4.736439716206318484e-02,1.669865813629905826e+00,7.496220142402696407e-01
3.839724354387524796e-01,8.995433789954337556e+01,4.422052270335260354e-02,3.337532429066639494e+00,1.585616982869769043e+00,4.719638239783003480e-02,1.762236659542058881e+00,7.926696855863051283e-01
4.014257279586957439e-01,8.949771689497715954e+01,4.398712206487375570e-02,3.456288000328890053e+00,1.651775141110926493e+00,4.703007518732817138e-02,1.853267637366212028e+00,8.353830672061447471e-01
4.188790204786390636e-01,8.904109589041095774e+01,4.375690877881201202e-02,3.573459950421461695e+00,1.717880864591723622e+00,4.686486917773775157e-02,1.943375011167169486e+00,8.779273073578415243e-01
4.363323129985823834e-01,8.858447488584474172e+01,4.352995068228734249e-02,3.688106481240194690e+00,1.783954344761579769e+00,4.670015801623894625e-02,2.032911535823385574e+00,9.204689369365843810e-01
4.537856055185257032e-01,8.812785388127853992e+01,4.330631656134834723e-02,3.800907261474473220e+00,1.850015724196097500e+00,4.653533535001187771e-02,2.122182420707693140e+00,9.631763602777448918e-01
4.712388980384689674e-01,8.767123287671232390e+01,4.308607594839355265e-02,3.974137397528488602e+00,1.916085135006850404e+00,4.636980908165701937e-02,2.211505857179540957e+00,1.006216801506887304e+00
4.886921905584122872e-01,8.721461187214610788e+01,4.286929659248902430e-02,4.159524218006402485e+00,1.982182709050997804e+00,4.620367390920396972e-02,2.300782934760225107e+00,1.049580809635479284e+00
5.061454830783556069e-01,8.675799086757990608e+01,4.265604318442727666e-02,4.349391793194906874e+00,2.048328630725321453e+00,4.603800204354138031e-02,2.389361602935821338e+00,1.093002581717043009e+00
