# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.007819327439846924e-02,2.917424815086935297e-01,7.527105004332541871e-02,5.031329341317365006e-02,-1.003192027419997967e-04,-2.542430669982627099e-05
1.745329251994329547e-02,9.954337899543378398e+01,4.984827750743411889e-02,5.705847491921338666e-01,1.499763163022640455e-01,5.030424979726789980e-02,1.123826118000668950e-02,2.850049108796162516e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.962325533060099603e-02,8.364432123098799465e-01,2.240738425684356550e-01,5.027098456719000102e-02,5.287219383895744307e-02,1.344151031134916893e-02
5.235987755982988295e-02,9.863013698630136616e+01,4.940285703441168325e-02,1.089627901356337691e+00,2.975565406090858178e-01,5.021526277489678225e-02,1.223472774111354910e-01,3.123411108398667022e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.918683193837471157e-02,1.330419495551870446e+00,3.704515746547523691e-01,5.013884947234513445e-02,2.170547946341725432e-01,5.573689673812064205e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.897494658483692032e-02,1.559668428583230293e+00,4.428006656394892215e-01,5.004350971149195554e-02,3.342463752245398712e-01,8.647390738925961329e-02
1.047197551196597659e-01,9.726027397260273233e+01,4.876698313919143601e-02,1.777792993948065892e+00,5.146367316972978445e-01,4.993100854429406016e-02,4.710541573033511509e-01,1.229758639357644845e-01
1.221730476396030718e-01,9.680365296803653052e+01,4.856273796977920998e-02,1.985403594076662337e+00,5.859858381664833082e-01,4.980311102270836704e-02,6.245250291010475685e-01,1.647726007200835951e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.836202038373948325e-02,2.182715333056068907e+00,6.568745534586386547e-01,4.966158219869172552e-02,7.916746937397872719e-01,2.113863766751436224e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.816465149794622869e-02,2.370938567282630860e+00,7.273306047378701455e-01,4.950818712420099882e-02,9.695522260309707985e-01,2.623272469460320444e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.797046322816177211e-02,2.549274162150668044e+00,7.973810362466302593e-01,4.934469085119310566e-02,1.155183303649310211e+00,3.170987075344602890e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.777929738162789430e-02,2.719222277204472515e+00,8.670516018311208439e-01,4.917285843162488151e-02,1.345748528648478937e+00,3.751967982095255616e-01
2.094395102393195318e-01,9.452054794520547887e+01,4.759100483985363728e-02,2.881090362182778808e+00,9.363671976872864899e-01,4.899445491745319653e-02,1.538853965478217622e+00,4.361040029349593783e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.740544482140121585e-02,3.034185204440728256e+00,1.005352272397730840e+00,4.881124536063491393e-02,1.731934465276539159e+00,4.992787817551281315e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.722248421581626276e-02,3.180143010359002265e+00,1.074030825483874629e+00,4.862499481312694549e-02,1.922848547290414434e+00,5.641538102730827564e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.704199698128433416e-02,3.318148809270275112e+00,1.142426352705488979e+00,4.843746832688614751e-02,2.109269493222023950e+00,6.301381376516628219e-01
