# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.012179486306968246e-02,1.197762934370227433e-01,5.718106331192311653e-02,5.031329341317365006e-02,3.943230935792998052e-06,1.873854126953413720e-06
1.745329251994329547e-02,9.954337899543378398e+01,4.993454926044618020e-02,2.392096425329596210e-01,1.146976721332000487e-01,5.030424979726789980e-02,5.607365789897153334e-03,2.665253513711208361e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.975131720213300107e-02,3.583553252691036861e-01,1.725491154502024893e-01,5.027098456719000102e-02,2.626316782624181848e-02,1.249333941201632471e-02
5.235987755982988295e-02,9.863013698630136616e+01,4.957187672801327549e-02,4.772559845568986048e-01,2.307341565157607355e-01,5.021526277489678225e-02,6.102164060535916063e-02,2.906693711910441139e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.939602162089889309e-02,5.960043753354737905e-01,2.892521991066919207e-01,5.013884947234513445e-02,1.090131886458688970e-01,5.202179295791812402e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.922355990600090631e-02,7.145785075940439546e-01,3.481017771916598003e-01,5.004350971149195554e-02,1.694270705372543095e-01,8.103299859674620298e-02
1.047197551196597659e-01,9.726027397260273233e+01,4.905431252290095440e-02,8.331443570060620418e-01,4.072823469874013447e-01,4.993100854429406016e-02,2.414905626320393017e-01,1.158007877448332112e-01
1.221730476396030718e-01,9.680365296803653052e+01,4.888811214678202843e-02,9.515883966432321373e-01,4.667926172139477137e-01,4.980311102270836704e-02,3.244470597724552485e-01,1.560374766890470222e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.872480213918177483e-02,1.070175412588088015e+00,5.266320635564931685e-01,4.966158219869172552e-02,4.175345417360272204e-01,2.014553634033309781e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.856423561166729047e-02,1.188725243645381235e+00,5.867990582755703288e-01,4.950818712420099882e-02,5.200092493643216907e-01,2.517554205733960049e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.840627458858075965e-02,1.307553449958033909e+00,6.472940730620555527e-01,4.934469085119310566e-02,6.310715475032184774e-01,3.066157185320097511e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.825078925705963973e-02,1.426362399556631244e+00,7.081145636762455897e-01,4.917285843162488151e-02,7.498705080801730816e-01,3.656812150960526142e-01
2.094395102393195318e-01,9.452054794520547887e+01,4.809765728889284914e-02,1.545561025108312725e+00,7.692593215802463469e-01,4.899445491745319653e-02,8.755628292462227513e-01,4.285549002256301421e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.794676322739113011e-02,1.664802571938673648e+00,8.307283525052219231e-01,4.881124536063491393e-02,1.007140609063852388e+00,4.947884959607602440e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.779799793833305888e-02,1.784564676534659000e+00,8.925182495633753321e-01,4.862499481312694549e-02,1.143616426998838032e+00,5.638751251077193105e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.765125811733969541e-02,1.904428065942970427e+00,9.546320062535127438e-01,4.843746832688614751e-02,1.283932329144358730e+00,6.352446306686024835e-01
2.792526803190927276e-01,9.269406392694062902e+01,4.750644583673829108e-02,2.025023607126790637e+00,1.017068406372721334e+00,4.825043095386937625e-02,1.426638730857652249e+00,7.082561861203946485e-01
2.967059728390360474e-01,9.223744292237442721e+01,4.736346812235012887e-02,2.145719171853079477e+00,1.079824941739801369e+00,4.806564774603350881e-02,1.570700679826717572e+00,7.821977022798474177e-01
3.141592653589793116e-01,9.178082191780821120e+01,4.722223658800910745e-02,2.267277052145755700e+00,1.142900380398616855e+00,4.788475030534902754e-02,1.714478634924284206e+00,8.563416241948631491e-01
3.316125578789225758e-01,9.132420091324200939e+01,4.708266710157259227e-02,2.389129203915540067e+00,1.206293862079185431e+00,4.770797476300282780e-02,1.857851525940742432e+00,9.304867418948178370e-01
3.490658503988658956e-01,9.086757990867579338e+01,4.694467945163829231e-02,2.511893724318900123e+00,1.270004492220876857e+00,4.753472583284749919e-02,2.001330780608351567e+00,1.004786426697229063e+00
3.665191429188092154e-01,9.041095890410957736e+01,4.680819707434966115e-02,2.634840168250326631e+00,1.334031341972412354e+00,4.736439716206318484e-02,2.144927513430085586e+00,1.079413595661826708e+00
3.839724354387524796e-01,8.995433789954337556e+01,4.667314679520674636e-02,2.758847982789091713e+00,1.398373448191865265e+00,4.719638239783003480e-02,2.289713240820247186e+00,1.154564001605828505e+00
4.014257279586957439e-01,8.949771689497715954e+01,4.653945856552875460e-02,2.883108778775533398e+00,1.463029813446660388e+00,4.703007518732817138e-02,2.435682142793462734e+00,1.230454839233877440e+00
4.188790204786390636e-01,8.904109589041095774e+01,4.640706526550968103e-02,3.008613680481158070e+00,1.527999406013575090e+00,4.686486917773775157e-02,2.583547169893113171e+00,1.307323290047083475e+00
4.363323129985823834e-01,8.858447488584474172e+01,4.627590247779209132e-02,3.134688156134657344e+00,1.593281159878737530e+00,4.670015801623894625e-02,2.733907573333307806e+00,1.385426093819430049e+00
4.537856055185257032e-01,8.812785388127853992e+01,4.614590830460245374e-02,3.261884849223944727e+00,1.658873974737628654e+00,4.653533535001187771e-02,2.886979156800733914e+00,1.465039129424242859e+00
4.712388980384689674e-01,8.767123287671232390e+01,4.601702319779028133e-02,3.389662733597627042e+00,1.724776715995080645e+00,4.636980908165701937e-02,3.044241047718412752e+00,1.546449965759878920e+00
4.886921905584122872e-01,8.721461187214610788e+01,4.588918977639237784e-02,3.518678512764933597e+00,1.790988238225562412e+00,4.620367390920396972e-02,3.205121189755337330e+00,1.629617221073645705e+00
5.061454830783556069e-01,8.675799086757990608e+01,4.576235270092146590e-02,3.648315272315089342e+00,1.857507524556742506e+00,4.603800204354138031e-02,3.368714665731841862e+00,1.713990978454242864e+00
5.235987755982988157e-01,8.630136986301369006e+01,4.563645850012084532e-02,3.779494526834666246e+00,1.924333737943141331e+00,4.587394037491530907e-02,3.534170925023560450e+00,1.798942532259585336e+00
5.410520681182421354e-01,8.584474885844748826e+01,4.551145547106203587e-02,3.911325214522730409e+00,1.991466221245639323e+00,4.571263579357191104e-02,3.699860411926349180e+00,1.883803069883012826e+00
5.585053606381854552e-01,8.538812785388127224e+01,4.538729352300058251e-02,4.044766782507393188e+00,2.058904486731712336e+00,4.555523518975727881e-02,3.864910031505413457e+00,1.967866797888876862e+00
5.759586531581287749e-01,8.493150684931507044e+01,4.526392409201573236e-02,4.178941507314255510e+00,2.126647939595707193e+00,4.540288368951509584e-02,4.027915558283744701e+00,2.050395688243241477e+00
5.934119456780720947e-01,8.447488584474885442e+01,4.514130000260688225e-02,4.314808603404868492e+00,2.194695580521840661e+00,4.525587110131407825e-02,4.187787452209424721e+00,2.131095104843474530e+00
6.108652381980153034e-01,8.401826484018263841e+01,4.501937539320347709e-02,4.451573524660410008e+00,2.263045991148568081e+00,4.511225922639045677e-02,4.347215320368336577e+00,2.210913769692459674e+00
6.283185307179586232e-01,8.356164383561643660e+01,4.489810559182375038e-02,4.590183196521882891e+00,2.331697544270566524e+00,4.496975168504232373e-02,4.508015351197481202e+00,2.291058589088344810e+00
6.457718232379019430e-01,8.310502283105022059e+01,4.477744705206740394e-02,4.729788726414539290e+00,2.400649026670207853e+00,4.482605209756788944e-02,4.673308063802843471e+00,2.372796702185520523e+00
6.632251157578451517e-01,8.264840182648401878e+01,4.465735723855818878e-02,4.871077183537407151e+00,2.469899750514409575e+00,4.467886408426530870e-02,4.845638975362565937e+00,2.457452587125293242e+00
6.806784082777884715e-01,8.219178082191780277e+01,4.453779457324230640e-02,5.013496673552856997e+00,2.539449208943506342e+00,4.452589126543275017e-02,5.027822137297757621e+00,2.546405621090478189e+00
6.981317007977317912e-01,8.173515981735158675e+01,4.441871832772997797e-02,5.157956471555099398e+00,2.609296441456633087e+00,4.436483726136833394e-02,5.223879332161959432e+00,2.641087368815140390e+00
7.155849933176750000e-01,8.127853881278538495e+01,4.430008857827610197e-02,5.303703005719202501e+00,2.679440043554373041e+00,4.419340569237025645e-02,5.437083787623124387e+00,2.742980284961517690e+00
7.330382858376184307e-01,8.082191780821916893e+01,4.418186610472590176e-02,5.451595550314816130e+00,2.749878795451319746e+00,4.400930017873671413e-02,5.670923625615182928e+00,2.853618142301715288e+00
7.504915783575616395e-01,8.036529680365296713e+01,4.406401235005667077e-02,5.600689955913262352e+00,2.820611947796532792e+00,4.381022434076578542e-02,5.929577251765664414e+00,2.974582063606912907e+00
7.679448708775049592e-01,7.990867579908675111e+01,4.394648932862585400e-02,5.752099927174030292e+00,2.891638843519620305e+00,4.359400578563256412e-02,6.218440374071684040e+00,3.107414829295902514e+00
7.853981633974482790e-01,7.945205479452054931e+01,4.382925958415444939e-02,5.904524024305950469e+00,2.962958558268296905e+00,4.336157164469899017e-02,6.537574607450956421e+00,3.251750009562941912e+00
8.028514559173914877e-01,7.899543378995433329e+01,4.371228611135784259e-02,6.059753485813549112e+00,3.034569991256840904e+00,4.311709284568653738e-02,6.883168807061390559e+00,3.405101419665924389e+00
8.203047484373349185e-01,7.853881278538811728e+01,4.359553230627866843e-02,6.216375866395305927e+00,3.106472012822924622e+00,4.286489317635176072e-02,7.250569035387577799e+00,3.564722042310767947e+00
8.377580409572781273e-01,7.808219178082191547e+01,4.347896190450945691e-02,6.375390963163915181e+00,3.178664022625889984e+00,4.260929642445125676e-02,7.635067522812632568e+00,3.727732429649505796e+00
