# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,7.744114171059094387e-01,9.637878544995152896e-02,5.031329341317365006e-02,7.744114171059095497e-01,9.637878544995152896e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.961253980519290258e-02,1.557881534702908688e+00,1.929297835566374242e-01,5.030434701831434235e-02,7.843296884998862684e-01,9.760680055207522632e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.891600971164278971e-02,2.349587080388395588e+00,2.896443918213721935e-01,5.027139069520356052e-02,8.208851233264715663e-01,1.021315294489384129e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.822384582444517315e-02,3.148702100934732240e+00,3.865138920303157755e-01,5.021616554049223441e-02,8.822080934784701789e-01,1.097172632902481543e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.753618541822968863e-02,3.954400846010942772e+00,4.835294502544736917e-01,5.014041265083117593e-02,9.664611088345272938e-01,1.201300689948688188e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.685318485102012154e-02,4.765860561884641911e+00,5.806821168496969499e-01,5.004587312287121781e-02,1.071828238161481428e+00,1.331372593824025619e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.617499778670634825e-02,5.582264178615517380e+00,6.779628264566819329e-01,4.993428805326320663e-02,1.196505362357564328e+00,1.485069078442600166e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.550177362020083049e-02,6.402804730773976161e+00,7.753624230671671835e-01,4.980739853865797512e-02,1.338691323847102765e+00,1.660074034325663417e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.483365790479419688e-02,7.226695244874864699e+00,8.728717602887179350e-01,4.966694567570639068e-02,1.496580018575637716e+00,1.854070434432603387e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.417079592176234581e-02,8.053169251286382391e+00,9.704817264109233399e-01,4.951467056105929299e-02,1.668353461587178455e+00,2.064736616584315065e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.351333710618896650e-02,8.881481710488531078e+00,1.068183244405395582e+00,4.935231429136749393e-02,1.852175843316136161e+00,2.289742913915161493e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.286143532333628464e-02,9.710910986744137219e+00,1.165967271925770321e+00,4.918161796328189561e-02,2.046188581280851349e+00,2.526748633468239302e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.221524886864506249e-02,1.054076063590860279e+01,1.263824801307706913e+00,4.900432267345327525e-02,2.248506360658232506e+00,2.773399390611265281e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.157493807668594110e-02,1.137036100568564834e+01,1.361746859568888413e+00,4.882216951853253495e-02,2.457214146028844581e+00,3.027324810971807612e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.094065748655648790e-02,1.219907063181398854e+01,1.459724508283571476e+00,4.863689959517046579e-02,2.670365119269736187e+00,3.286136572646169984e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.031256036919918240e-02,1.302627487959527031e+01,1.557748825195293563e+00,4.845025400001798377e-02,2.885979559543625506e+00,3.547426910856190108e-01
2.792526803190927276e-01,9.272727272727271952e+01,3.969080045699310832e-02,1.385138319447890609e+01,1.655810866635577527e+00,4.826397382972585914e-02,3.102044616958173684e+00,3.808767618857002990e-01
2.967059728390360474e-01,9.227272727272726627e+01,3.907553194375393280e-02,1.467383330295165322e+01,1.753901662933051497e+00,4.807980018094494545e-02,3.316514973907599639e+00,4.067709574715731580e-01
3.141592653589793116e-01,9.181818181818181301e+01,3.846690948473390631e-02,1.549309342761778829e+01,1.852012224240102922e+00,4.789938242959296266e-02,3.527422172362725927e+00,4.321912674452801362e-01
