# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,7.461858703698258655e-01,9.641959292719984309e-02,5.031329341317365006e-02,7.461858703698258655e-01,9.641959292719984309e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.961882546567560753e-02,1.492789010614426592e+00,1.924970383589904577e-01,5.030434701831434235e-02,7.557789462797991353e-01,9.765690577302379993e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.892733499689288362e-02,2.240520292701306815e+00,2.882638223603815608e-01,5.027139069520356052e-02,7.911225288588508153e-01,1.022149238621389705e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.823902867952570284e-02,2.989127422016056634e+00,3.837509400266335691e-01,5.021616554049223441e-02,8.503661871593168886e-01,1.098530586606687592e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.755412977120988816e-02,3.738898210848084158e+00,4.789889459598056787e-01,5.014041265083117593e-02,9.316694756995012039e-01,1.203308814450717024e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.687283481600500179e-02,4.490169946211778118e+00,5.740080049812965601e-01,5.004587312287121781e-02,1.033200282691343785e+00,1.334081433057219268e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.619535728047167306e-02,5.243056955768969019e+00,6.688379413378026106e-01,4.993428805326320663e-02,1.153133012392123957e+00,1.488447971009247972e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.552194276159905045e-02,5.997765818128124593e+00,7.635082866014446523e-01,4.980739853865797512e-02,1.289646277743972336e+00,1.664010114430467813e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.485282083612622539e-02,6.754539012585783375e+00,8.580483264564651158e-01,4.966694567570639068e-02,1.440919964120196850e+00,1.858371696628969838e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.418819279282090728e-02,7.513586347734560356e+00,9.524871465564043183e-01,4.951467056105929299e-02,1.605131706723881502e+00,2.069138492906300308e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.352825346538460177e-02,8.275125637545434287e+00,1.046853677628737600e+00,4.935231429136749393e-02,1.780452981567431925e+00,2.293917799142098368e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.287320686674449960e-02,9.039388616835921653e+00,1.141176739999833378e+00,4.918161796328189561e-02,1.965045128271452723e+00,2.530317793333232146e-01
