# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,8.007042859935741275e-01,1.004337338882318326e-01,5.031329341317365006e-02,8.007042859935740164e-01,1.004337338882318326e-01
1.745329251994329547e-02,9.954545454545454675e+01,4.962378470629678906e-02,1.584043292368420897e+00,2.000829074289288134e-01,5.030434701831434235e-02,8.109355151572079645e-01,1.017263494773468502e-01
3.490658503988659095e-02,9.909090909090909349e+01,4.894003261608310257e-02,2.351008131280778013e+00,2.989871075262459099e-01,5.027139069520356052e-02,8.486091989748354436e-01,1.064880796770830279e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.826210852287968200e-02,3.102651843446349478e+00,3.971866488533984940e-01,5.021616554049223441e-02,9.116842604945012418e-01,1.144675410614329342e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.759007274371151314e-02,3.840040645121364449e+00,4.947215962080410701e-01,5.014041265083117593e-02,9.980935293717637657e-01,1.254134882753012992e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.692398019857749875e-02,4.564184962227091802e+00,5.916303959932625034e-01,5.004587312287121781e-02,1.105752918746838009e+00,1.390748342655781233e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.626388199303382159e-02,5.276069933131743106e+00,6.879500255652828411e-01,4.993428805326320663e-02,1.232569929074556647e+00,1.552006722811075934e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.560983009555526907e-02,5.976689205119212644e+00,7.837165342708323212e-01,4.980739853865797512e-02,1.376451350689496866e+00,1.735402907119528992e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.496187970824180175e-02,6.667032338709776518e+00,8.789651113569708629e-01,4.966694567570639068e-02,1.535310068281174445e+00,1.938431743780322236e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.432008928531536163e-02,7.348080719729143340e+00,9.737300769557212243e-01,4.951467056105929299e-02,1.707070897754946248e+00,2.158589881672794974e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.368452053311986522e-02,8.020808400702824414e+00,1.068044891674436947e+00,4.935231429136749393e-02,1.889675410541211020e+00,2.393375409759646022e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.305523768599538864e-02,8.686192728787748507e+00,1.161942271215600009e+00,4.918161796328189561e-02,2.081085723303139012e+00,2.640287297287221557e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.243230445654581906e-02,9.345214019146808937e+00,1.255454251811898736e+00,4.900432267345327525e-02,2.279287252881774251e+00,2.896824648612081887e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.181578269859696079e-02,9.998857045030302260e+00,1.348612243599001115e+00,4.882216951853253495e-02,2.482290435343956769e+00,3.160485800946263857e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.120573225396750167e-02,1.064811550610785318e+01,1.441447100242830626e+00,4.863689959517046579e-02,2.688131193874873315e+00,3.428767310162612048e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.060221095246904083e-02,1.129398948231671973e+01,1.533989142945874518e+00,4.845025400001798377e-02,2.894870753260175622e+00,3.699162859768272971e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.000527461190606093e-02,1.193749351154625415e+01,1.626268232415866155e+00,4.826397382972585914e-02,3.100594854250698695e+00,3.969162154282306343e-01
2.967059728390360474e-01,9.227272727272726627e+01,3.941497703807595593e-02,1.257965350145970973e+01,1.718313792900749704e+00,4.807980018094494545e-02,3.303411892668072447e+00,4.236249836393530255e-01
3.141592653589793116e-01,9.181818181818181301e+01,3.883137018265968993e-02,1.322152049009474695e+01,1.810154914561466377e+00,4.789938242959296266e-02,3.501550497521078942e+00,4.498037586691913670e-01
3.316125578789225758e-01,9.136363636363635976e+01,3.825450831590893053e-02,1.386417201507962815e+01,1.901820429479574415e+00,4.772308747985863631e-02,3.694659055020470095e+00,4.753993202069915491e-01
3.490658503988658956e-01,9.090909090909090651e+01,3.768445252417335078e-02,1.450869768674701810e+01,1.993338872764137459e+00,4.755033905577509684e-02,3.883416431725598361e+00,5.004952809492526633e-01
3.665191429188092154e-01,9.045454545454545325e+01,3.712126934907788306e-02,1.515618885923512060e+01,2.084738384765027153e+00,4.738053903395017530e-02,4.068516691905966987e+00,5.251785442801412129e-01
3.839724354387524796e-01,9.000000000000000000e+01,3.656501670105924418e-02,1.580772816320348539e+01,2.176046761990067857e+00,4.721308929099159168e-02,4.250646061150810340e+00,5.495361572222121627e-01
4.014257279586957439e-01,8.954545454545454675e+01,3.601573847947726892e-02,1.646432643611996482e+01,2.267292102124846220e+00,4.704739170350720479e-02,4.430483588471522793e+00,5.736553392380712157e-01
4.188790204786390636e-01,8.909090909090909349e+01,3.547349014565651798e-02,1.712699481090533737e+01,2.358503163721503704e+00,4.688284814810472767e-02,4.608701824008105241e+00,5.976235064320332135e-01
4.363323129985823834e-01,8.863636363636364024e+01,3.493834932357988560e-02,1.779653533357858564e+01,2.449708286866284279e+00,4.671886050139198443e-02,4.785967630310227428e+00,6.215283011355112741e-01
4.537856055185257032e-01,8.818181818181817277e+01,3.441037116834778226e-02,1.847326547368957605e+01,2.540933222518832579e+00,4.655483063997676446e-02,4.962942956025274910e+00,6.454576223831035575e-01
4.712388980384689674e-01,8.772727272727271952e+01,3.388960086094809643e-02,1.915725275861739973e+01,2.632200482332608615e+00,4.639016461617423426e-02,5.140280564830445265e+00,6.694990340823679942e-01
4.886921905584122872e-01,8.727272727272726627e+01,3.337611927194766154e-02,1.984769427640858197e+01,2.723526055992711470e+00,4.622480638343461068e-02,5.318051230051709766e+00,6.936617684567512043e-01
5.061454830783556069e-01,8.681818181818181301e+01,3.286997780488915694e-02,2.054318844985851911e+01,2.814917840737391597e+00,4.605976261207796879e-02,5.495186191778334006e+00,7.177996249144171781e-01
5.235987755982988157e-01,8.636363636363635976e+01,3.237120612372845069e-02,2.124303860971253144e+01,2.906379353593273152e+00,4.589616462674245972e-02,5.670490495366273365e+00,7.417476432964932309e-01
5.410520681182421354e-01,8.590909090909090651e+01,3.187986060140581002e-02,2.194780637404333135e+01,2.997915278443553877e+00,4.573514375206619992e-02,5.842776212313654405e+00,7.653402337235345465e-01
5.585053606381854552e-01,8.545454545454545325e+01,3.139602772408875420e-02,2.265810514045944757e+01,3.089531460316600420e+00,4.557783131268730581e-02,6.010861230969988256e+00,7.884111381178140476e-01
5.759586531581287749e-01,8.500000000000000000e+01,3.091977271876672137e-02,2.337423303511397066e+01,3.181233498102843615e+00,4.542535863324394241e-02,6.173568034161815099e+00,8.107934146599750092e-01
5.934119456780720947e-01,8.454545454545454675e+01,3.045114749133831164e-02,2.409645914286348045e+01,3.273026633368288252e+00,4.527829875356095130e-02,6.330317209120678079e+00,8.324015089835228309e-01
6.108652381980153034e-01,8.409090909090909349e+01,2.999020496220369814e-02,2.482521492618552017e+01,3.364916464531889861e+00,4.513496042713533579e-02,6.482938804572574654e+00,8.534826616318830217e-01
6.283185307179586232e-01,8.363636363636364024e+01,2.953699823533856295e-02,2.556089533246663947e+01,3.456908950550864112e+00,4.499307844081339852e-02,6.633863640624943159e+00,8.743695375972502237e-01
6.457718232379019430e-01,8.318181818181817277e+01,2.909158030919908877e-02,2.630362964139012050e+01,3.549009474795280283e+00,4.485038758138576442e-02,6.785512592371918394e+00,8.953960526973303580e-01
