# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,7.740560480771960794e-01,9.674922972085030215e-02,5.031329341317365006e-02,7.740560480771960794e-01,9.674922972085030215e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.962340966966737738e-02,1.550708646615237329e+00,1.934458867789513314e-01,5.030434701831434235e-02,7.840715919740547379e-01,9.799846770897886750e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.893924136332008373e-02,2.329460429483385830e+00,2.900902644523889462e-01,5.027139069520356052e-02,8.209791907195145289e-01,1.026014101721276217e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.826086391940782178e-02,3.109837980468738383e+00,3.866826748496559607e-01,5.021616554049223441e-02,8.828705964133896078e-01,1.103183273168728551e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.758834198650935959e-02,3.891393342967369051e+00,4.832234489096520758e-01,5.014041265083117593e-02,9.678593220041803447e-01,1.209113287623831828e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.692173423083309536e-02,4.673705374854726813e+00,5.797129364016837538e-01,5.004587312287121781e-02,1.074073575088056787e+00,1.341438212406505515e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.626109481549720015e-02,5.456380949324705298e+00,6.761515059254645799e-01,4.993428805326320663e-02,1.199649756671194112e+00,1.497800122250030619e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.560647864591400175e-02,6.239056004110592468e+00,7.725395449111147617e-01,4.980739853865797512e-02,1.342726555811550648e+00,1.675844542914961544e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.495794411506979366e-02,7.021396443006882038e+00,8.688774596191615185e-01,4.966694567570639068e-02,1.501439661877640441e+00,1.873216265294967986e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.431555312757409076e-02,7.803098894986890244e+00,9.651656751405388590e-01,4.951467056105929299e-02,1.673917107817593175e+00,2.087555506901250524e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.367937109965965709e-02,8.583891337448957159e+00,1.061404635396588025e+00,4.935231429136749393e-02,1.858275250368946363e+00,2.316494409929014953e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.304946621601995344e-02,9.363528981786958028e+00,1.157594759419892982e+00,4.918161796328189561e-02,2.052615386587115509e+00,2.557653876013299410e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.242590623190705540e-02,1.014175062367345781e+01,1.253736028802188374e+00,4.900432267345327525e-02,2.255021000438860224e+00,2.808640747267696081e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.180875682896103424e-02,1.091828140172948380e+01,1.349827760885196737e+00,4.882216951853253495e-02,2.463555629992437268e+00,3.067045351796285901e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.119808138995797314e-02,1.169285111305041092e+01,1.445868606411375712e+00,4.863689959517046579e-02,2.676261357447849321e+00,3.330439443445624148e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.059394099880993256e-02,1.246520177988605838e+01,1.541856601556558459e+00,4.845025400001798377e-02,2.891157866779268115e+00,3.596374551118549090e-01
2.792526803190927276e-01,9.272727272727271952e+01,3.999639444056498488e-02,1.323516966479078505e+01,1.637789763411991562e+00,4.826397382972585914e-02,3.106242053971759898e+00,3.862380775498014396e-01
2.967059728390360474e-01,9.227272727272726627e+01,3.940549820140719361e-02,1.400268095263769474e+01,1.733666469750605899e+00,4.807980018094494545e-02,3.319488223065083954e+00,4.125966111280493509e-01
3.141592653589793116e-01,9.181818181818181301e+01,3.882130668264519024e-02,1.476770750236460827e+01,1.829485453284493746e+00,4.789938242959296266e-02,3.528955500588145444e+00,4.384748064787656330e-01
