# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365700e-02,8.441871131182570043e-01,9.862050363868574143e-02,5.031329341317365700e-02,8.441871131182570043e-01,9.862050363868574143e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.959901553088150172e-02,1.687483841614960234e+00,1.971442765509931749e-01,5.030434701831434235e-02,8.547306931853027034e-01,9.985211316930178715e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.888842366863233035e-02,2.529279070469336421e+00,2.955772361101630108e-01,5.027139069520356052e-02,8.935748830974673540e-01,1.043895676983824239e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.818174968281145609e-02,3.369034773388642989e+00,3.939254564289541571e-01,5.021616554049224829e-02,9.586812291997454105e-01,1.119948129213632348e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.747917703925379207e-02,4.206287593841824268e+00,4.921951683596442195e-01,5.014041265083118287e-02,1.048018290555304155e+00,1.224307034596712890e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.678089191152099563e-02,5.040649899578411031e+00,5.903927594940288071e-01,5.004587312287123169e-02,1.159559137433483489e+00,1.354607671320245676e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.608711882172390056e-02,5.871810354334180637e+00,6.885247741634218377e-01,4.993428805326320663e-02,1.291279052219012291e+00,1.508489909119051231e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.539807397230868902e-02,6.699534055209745986e+00,7.865979134386558158e-01,4.980739853865798206e-02,1.441153478368527363e+00,1.683596214451221762e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.471394841626507438e-02,7.523662287771363921e+00,8.846190351300813326e-01,4.966694567570639068e-02,1.607156246454131798e+00,1.877569750695791406e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.403492576916307605e-02,8.344111953339139021e+00,9.825951537875674546e-01,4.951467056105929299e-02,1.787258090813134803e+00,2.088052541547369412e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.336119794271765110e-02,9.160874676650172077e+00,1.080533440261813638e+00,4.935231429136750780e-02,1.979425456661022542e+00,2.312683682610663927e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.269296569001689023e-02,9.973927129557429438e+00,1.178440454049448860e+00,4.918161796328190255e-02,2.181619586245345133e+00,2.549097601096554921e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.203043860552203165e-02,1.078299444611818458e+01,1.276319797323620442e+00,4.900432267345328913e-02,2.391795864024570673e+00,2.794922376498321093e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.137383094065363170e-02,1.158768022935185904e+01,1.374171668351452658e+00,4.882216951853254189e-02,2.607903386220674857e+00,3.047778135604353178e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.072334779700437224e-02,1.238750684576725014e+01,1.471992861494046068e+00,4.863689959517047967e-02,2.827884305921625874e+00,3.305275050282106553e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.007919266539788916e-02,1.318191350985208388e+01,1.569777094415001795e+00,4.845025400001799071e-02,3.049673571654334836e+00,3.565011748532406211e-01
2.792526803190927276e-01,9.272727272727271952e+01,3.944157035675692480e-02,1.397049894044642215e+01,1.667517951435136592e+00,4.826397382972586608e-02,3.271199671746483517e+00,3.824574961711216803e-01
2.967059728390360474e-01,9.227272727272726627e+01,3.881068700210332095e-02,1.475305247590585189e+01,1.765210440471908671e+00,4.807980018094495239e-02,3.490385029785327387e+00,4.081538864773217590e-01
3.141592653589793116e-01,9.181818181818181301e+01,3.818675005255802585e-02,1.552941097838022699e+01,1.862850975924957408e+00,4.789938242959296960e-02,3.705255909076093701e+00,4.333593088605803278e-01
3.316125578789225758e-01,9.136363636363635976e+01,3.756996599513149487e-02,1.629930062982785799e+01,1.960436444676718182e+00,4.772308747985864325e-02,3.915362829800525635e+00,4.580210192918560685e-01
3.490658503988658956e-01,9.090909090909090651e+01,3.696051990956111810e-02,1.706226957076392381e+01,2.057963134445760733e+00,4.755033905577510378e-02,4.121381086275780703e+00,4.822181663088572767e-01
3.665191429188092154e-01,9.045454545454545325e+01,3.635857015597378922e-02,1.781793042253737269e+01,2.155426744719415755e+00,4.738053903395018224e-02,4.324014568270910353e+00,5.060333555362904745e-01
3.839724354387524796e-01,9.000000000000000000e+01,3.576432522409361825e-02,1.856611580667205530e+01,2.252823176855041964e+00,4.721308929099159168e-02,4.523970188490973321e+00,5.295496766774077102e-01
4.014257279586957439e-01,8.954545454545454675e+01,3.517806187984932886e-02,1.930670218537893135e+01,2.350149029439758674e+00,4.704739170350721172e-02,4.721957537687014650e+00,5.528506870351650448e-01
4.188790204786390636e-01,8.909090909090909349e+01,3.459996306202284960e-02,2.003936851960757437e+01,2.447400999557779677e+00,4.688284814810473461e-02,4.918688233880658345e+00,5.760203576404686610e-01
4.363323129985823834e-01,8.863636363636364024e+01,3.403019309504565215e-02,2.076361493118798762e+01,2.544574626353999225e+00,4.671886050139199137e-02,5.114875860179786571e+00,5.991430867321769771e-01
4.537856055185257032e-01,8.818181818181817277e+01,3.346895887098464556e-02,2.147907315442883203e+01,2.641664589849799682e+00,4.655483063997677140e-02,5.311235946296886112e+00,6.223037176214143429e-01
4.712388980384689674e-01,8.772727272727271952e+01,3.291647022369760534e-02,2.218576023663981900e+01,2.738666510595460846e+00,4.639016461617424120e-02,5.508480977386851940e+00,6.455869697702900645e-01
4.886921905584122872e-01,8.727272727272726627e+01,3.237293907459760228e-02,2.288367006351372268e+01,2.835576999067919157e+00,4.622480638343461762e-02,5.706680491048677695e+00,6.690018302976286080e-01
5.061454830783556069e-01,8.681818181818181301e+01,3.183856374091086072e-02,2.357220672667647676e+01,2.932391838937375983e+00,4.605976261207797573e-02,5.904629410359945041e+00,6.924065354240518388e-01
5.235987755982988157e-01,8.636363636363635976e+01,3.131352942328229777e-02,2.425068690225205614e+01,3.029105895002389026e+00,4.589616462674245972e-02,6.100970056285807352e+00,7.156407542532100541e-01
5.410520681182421354e-01,8.590909090909090651e+01,3.079797174209575675e-02,2.491921048116488535e+01,3.125714653946567445e+00,4.573514375206620686e-02,6.294341304296820816e+00,7.385431614058347582e-01
5.585053606381854552e-01,8.545454545454545325e+01,3.029225406645235860e-02,2.557853383593867846e+01,3.222214656689229795e+00,4.557783131268731275e-02,6.483378699924095656e+00,7.609514387911044953e-01
5.759586531581287749e-01,8.500000000000000000e+01,2.979645945670661086e-02,2.622809506148245973e+01,3.318603580940225672e+00,4.542535863324394935e-02,6.666714527685543068e+00,7.827022867533386385e-01
5.934119456780720947e-01,8.454545454545454675e+01,2.931083532509586032e-02,2.686723246137128740e+01,3.414878081584125091e+00,4.527829875356095823e-02,6.843649828182162942e+00,8.037112702129354247e-01
6.108652381980153034e-01,8.409090909090909349e+01,2.883554344206778336e-02,2.749527157443390735e+01,3.511032285413598242e+00,4.513496042713534273e-02,7.016211000171453271e+00,8.242176698050237560e-01
6.283185307179586232e-01,8.363636363636364024e+01,2.837086594680754068e-02,2.811242503918266777e+01,3.607061724842561379e+00,4.499307844081341240e-02,7.187121068802355239e+00,8.445444225848817155e-01
6.457718232379019430e-01,8.318181818181817277e+01,2.791688234198887869e-02,2.871902163413740894e+01,3.702963344584591532e+00,4.485038758138577136e-02,7.359109662944244512e+00,8.650162884335547142e-01
6.632251157578451517e-01,8.272727272727271952e+01,2.747386322951340248e-02,2.931460038093952392e+01,3.798732895904487705e+00,4.470462263564307925e-02,7.534913245404835536e+00,8.859599088178090609e-01
6.806784082777884715e-01,8.227272727272726627e+01,2.704205641959247022e-02,2.989922213984462473e+01,3.894366708636981755e+00,4.455351839037597489e-02,7.717275752491014273e+00,9.077039518696570219e-01
6.981317007977317912e-01,8.181818181818181301e+01,2.662163022484887245e-02,3.047274221403814209e+01,3.989861040490821242e+00,4.439480963237503464e-02,7.908949769280126496e+00,9.305793603834532357e-01
7.155849933176750000e-01,8.136363636363635976e+01,2.621277088478829800e-02,3.103423168685347022e+01,4.085209775646563735e+00,4.422623114843095282e-02,8.112697715066811810e+00,9.549196516040642235e-01
7.330382858376184307e-01,8.090909090909090651e+01,2.581567905191520240e-02,3.158490735246483538e+01,4.180411034964900630e+00,4.404551772533431275e-02,8.331293684175397729e+00,9.810613379472319373e-01
7.504915783575616395e-01,8.045454545454545325e+01,2.543056040088150296e-02,3.212448217050528854e+01,4.275462464964037146e+00,4.385040414987573937e-02,8.567525976860020265e+00,1.009344485292806848e+00
7.679448708775049592e-01,8.000000000000000000e+01,2.505761701479114131e-02,3.265067920139740210e+01,4.370355662888638193e+00,4.363865010072872502e-02,8.824170234619133524e+00,1.040109836374060404e+00
7.853981633974482790e-01,7.954545454545454675e+01,2.469703991163660697e-02,3.316803766811654697e+01,4.465089520748626306e+00,4.341021886819890901e-02,9.101348083639779318e+00,1.073381822571388033e+00
8.028514559173914877e-01,7.909090909090909349e+01,2.434900680376910972e-02,3.368450648560391869e+01,4.559670453375861854e+00,4.316897580434139736e-02,9.394447567600021642e+00,1.108616444627509301e+00
8.203047484373349185e-01,7.863636363636364024e+01,2.401369893474409808e-02,3.420861824737764323e+01,4.654106582728004149e+00,4.291918601441425257e-02,9.698343552053554362e+00,1.145206511049992271e+00
8.377580409572781273e-01,7.818181818181817277e+01,2.369144385346522858e-02,3.473691542813915589e+01,4.748403611787628265e+00,4.266511460367548858e-02,1.000787933638478222e+01,1.182538490173133727e+00
8.552113334772214470e-01,7.772727272727271952e+01,2.338236203803304575e-02,3.526793327713578208e+01,4.842568669201450682e+00,4.241102667738318177e-02,1.031786842791235159e+01,1.219991589965704781e+00
8.726646259971647668e-01,7.727272727272726627e+01,2.308619162301070449e-02,3.581034012297929792e+01,4.936609919754175735e+00,4.216118734079535302e-02,1.062309477438503791e+01,1.256937138333074300e+00
8.901179185171079755e-01,7.681818181818181301e+01,2.280187449311784492e-02,3.635573347522776544e+01,5.030536239196377934e+00,4.191986169917003013e-02,1.091831286673553336e+01,1.292738205009412500e+00
9.075712110370514063e-01,7.636363636363635976e+01,2.252841963366623845e-02,3.691253231331655371e+01,5.124355480460160983e+00,4.169131485776525481e-02,1.119825014746572300e+01,1.326749618527292673e+00
9.250245035569946150e-01,7.590909090909090651e+01,2.226495034571335588e-02,3.747545542307503297e+01,5.218072689921076091e+00,4.147972639789908322e-02,1.145771622657204780e+01,1.358331274701118252e+00
9.424777960769379348e-01,7.545454545454545325e+01,2.201068832869740310e-02,3.804509302502356860e+01,5.311695469635087541e+00,4.128464590144776541e-02,1.169719031549333721e+01,1.387530473665897324e+00
9.599310885968812546e-01,7.500000000000000000e+01,2.176493946308123706e-02,3.862731439781685339e+01,5.405232190276657356e+00,4.109872082387536901e-02,1.192564471229280088e+01,1.415433360001870478e+00
9.773843811168245743e-01,7.454545454545454675e+01,2.152708204291706520e-02,3.922015451792219665e+01,5.498690979748639407e+00,4.091403583837362884e-02,1.215278071567475848e+01,1.443222849978215816e+00
9.948376736367677831e-01,7.409090909090909349e+01,2.129655698387933685e-02,3.982325431806224714e+01,5.592079950042067260e+00,4.072267561813421033e-02,1.238833462228418725e+01,1.472094416569891706e+00
1.012290966156711214e+00,7.363636363636364024e+01,2.107285963120635389e-02,4.043735581286676961e+01,5.685406351964125804e+00,4.051672483634879973e-02,1.264207731095451948e+01,1.503257094162699925e+00
1.029744258676654312e+00,7.318181818181817277e+01,2.085553288117485138e-02,4.106276546109990022e+01,5.778675840573720635e+00,4.028826816620913881e-02,1.292382174496972880e+01,1.537936033534445412e+00
1.047197551196597631e+00,7.272727272727271952e+01,2.064416132835521916e-02,4.170126148387818432e+01,5.871896191016997335e+00,4.002939028090692075e-02,1.324342651837880602e+01,1.577376606114634594e+00
1.064650843716540951e+00,7.227272727272726627e+01,2.043836629224241724e-02,4.235380456463322218e+01,5.965075600154970736e+00,3.973217585363382487e-02,1.361080955763902267e+01,1.622850611208765947e+00
1.082104136236484271e+00,7.181818181818181301e+01,2.023780156645987177e-02,4.302096276345184833e+01,6.058221943244380014e+00,3.939095168534853530e-02,1.403320001848254783e+01,1.675319345004345983e+00
1.099557428756427591e+00,7.136363636363635976e+01,2.004214976099374587e-02,4.370342288934340047e+01,6.151343145368729282e+00,3.901370569657573728e-02,1.450096531577215586e+01,1.733662396445135423e+00
1.117010721276370910e+00,7.090909090909090651e+01,1.985111914253955348e-02,4.440177792237310683e+01,6.244447074012206222e+00,3.861357067596994652e-02,1.499805572369326079e+01,1.795944346292465577e+00
1.134464013796314230e+00,7.045454545454545325e+01,1.966444089489255767e-02,4.511637148468646075e+01,6.337541033974662952e+00,3.820368878449507261e-02,1.550830143903558067e+01,1.860186213295306645e+00
1.151917306316257550e+00,7.000000000000000000e+01,1.948186673628051271e-02,4.584723234085216603e+01,6.430630888847804982e+00,3.779720218311492796e-02,1.601538196522503910e+01,1.924356698122549059e+00
1.169370598836200648e+00,6.954545454545454675e+01,1.930316683712324927e-02,4.659678403669535385e+01,6.523724329724416293e+00,3.740725303279333197e-02,1.650279128064891054e+01,1.986364872849256669e+00
