# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.007020579946411254e-02,3.446768484095561469e-01,6.918122547666355482e-02,5.031329341317365006e-02,7.723759286211999187e-06,1.511343663610729951e-06
1.745329251994329547e-02,9.954337899543378398e+01,4.983171187814675052e-02,6.721868312854403227e-01,1.385359671913666268e-01,5.030424979726789980e-02,1.300978101801790465e-02,2.547993378500087742e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.959757051983786080e-02,9.831918556354372063e-01,2.080609065056063522e-01,5.027098456719000102e-02,6.072305412122132318e-02,1.193281636844104043e-02
5.235987755982988295e-02,9.863013698630136616e+01,4.936755580039695057e-02,1.279594259278585389e+00,2.777526422100613512e-01,5.021526277489678225e-02,1.402376856930612758e-01,2.771682308262013103e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.914145700079377427e-02,1.562686597604667549e+00,3.476076905245921722e-01,5.013884947234513445e-02,2.484067119053189610e-01,4.949190551464528742e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.891907759740687922e-02,1.832120569352232664e+00,4.176224850982406256e-01,5.004350971149195554e-02,3.818798688813134778e-01,7.687140355722035800e-02
1.047197551196597659e-01,9.726027397260273233e+01,4.870023182141519635e-02,2.090223429202882510e+00,4.877933770092304222e-01,4.993100854429406016e-02,5.371632793599582234e-01,1.094812966752222450e-01
1.221730476396030718e-01,9.680365296803653052e+01,4.848474392659624099e-02,2.336373482622647657e+00,5.581166347649668680e-01,4.980311102270836704e-02,7.107248159608740012e-01,1.469521537046388493e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.827244818932610593e-02,2.572323773636566724e+00,6.285884443020369750e-01,4.966158219869172552e-02,8.991564697061769085e-01,1.889118167625068734e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.806318890138519540e-02,2.798722091830998515e+00,6.992049334772594271e-01,4.950818712420099882e-02,1.099380910044371218e+00,2.349787887303279033e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.785681932910772901e-02,3.015159379928010974e+00,7.699622700318857760e-01,4.934469085119310566e-02,1.308606625122329392e+00,2.847560582510110794e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.765319959310381631e-02,3.224098220761999922e+00,8.408566860826506284e-01,4.917285843162488151e-02,1.523913886891849589e+00,3.378257905464800426e-01
2.094395102393195318e-01,9.452054794520547887e+01,4.745219641027454555e-02,3.424348047906005998e+00,9.118844781217714246e-01,4.899445491745319653e-02,1.741697066993520560e+00,3.937448454980986279e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.725368309381199755e-02,3.617110597672815064e+00,9.830420070169485491e-01,4.881124536063491393e-02,1.960197515315275751e+00,4.520406264060162216e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.705753955319923881e-02,3.803896481948644048e+00,1.054325698011365553e+00,4.862499481312694549e-02,2.177066290267518855e+00,5.122080730464096954e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.686365218586020093e-02,3.982948916398394879e+00,1.125732040723688598e+00,4.843746832688614751e-02,2.389431433160069229e+00,5.737076836689595227e-01
2.792526803190927276e-01,9.269406392694062902e+01,4.667191251344805086e-02,4.156184620452531675e+00,1.197257589148067014e+00,4.825043095386937625e-02,2.596452890430013039e+00,6.359645712227410819e-01
2.967059728390360474e-01,9.223744292237442721e+01,4.648221624991529660e-02,4.324768447280733952e+00,1.268898961654132851e+00,4.806564774603350881e-02,2.796103912317910556e+00,6.983685464695237322e-01
3.141592653589793116e-01,9.178082191780821120e+01,4.629446328346289302e-02,4.486965895654982717e+00,1.340652836383809499e+00,4.788475030534902754e-02,2.986169728456507855e+00,7.603210272779560297e-01
3.316125578789225758e-01,9.132420091324200939e+01,4.610855767654026965e-02,4.644287415635869998e+00,1.412515818759340513e+00,4.770797476300282780e-02,3.168410650120899064e+00,8.216805358171748175e-01
3.490658503988658956e-01,9.086757990867579338e+01,4.592440766584531681e-02,4.797881632829493981e+00,1.484484292262528538e+00,4.753472583284749919e-02,3.342862942157093009e+00,8.825963427056990884e-01
3.665191429188092154e-01,9.041095890410957736e+01,4.574192565917276770e-02,4.945017672615508175e+00,1.556554410470947003e+00,4.736439716206318484e-02,3.510089718391979474e+00,9.432331410555848672e-01
3.839724354387524796e-01,8.995433789954337556e+01,4.556102774500997432e-02,5.089040837892942371e+00,1.628722097152670800e+00,4.719638239783003480e-02,3.672123960747814664e+00,1.003766767973127916e+00
4.014257279586957439e-01,8.949771689497715954e+01,4.538163267494579878e-02,5.229245079219310810e+00,1.700983194206414861e+00,4.703007518732817138e-02,3.829605419357183127e+00,1.064383772253176152e+00
4.188790204786390636e-01,8.904109589041095774e+01,4.520366173711849733e-02,5.364682458371268226e+00,1.773333908734661790e+00,4.686486917773775157e-02,3.981839810775225086e+00,1.125280938304959344e+00
4.363323129985823834e-01,8.858447488584474172e+01,4.502703875621574814e-02,5.497836115497473308e+00,1.845770897166503222e+00,4.670015801623894625e-02,4.130826924416601820e+00,1.186664675219885501e+00
4.537856055185257032e-01,8.812785388127853992e+01,4.485169009347462349e-02,5.627448826187089637e+00,1.918291185292363865e+00,4.653533535001187771e-02,4.277968555363568015e+00,1.248750549120597020e+00
4.712388980384689674e-01,8.767123287671232390e+01,4.467754464668160369e-02,5.753088131106203207e+00,1.990891446670121301e+00,4.636980908165701937e-02,4.422413608012179864e+00,1.311757569287715253e+00
4.886921905584122872e-01,8.721461187214610788e+01,4.450453385017258401e-02,5.876937831464751127e+00,2.063567619943071918e+00,4.620367390920396972e-02,4.564054481869128210e+00,1.375647662040473396e+00
