# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,4.992696668956933537e-02,1.480125104073675424e-01,7.599797202924986339e-02,5.031329341317365006e-02,7.610575199223873304e-06,3.934560636403697940e-06
1.745329251994329547e-02,9.954337899543378398e+01,4.954144797942777734e-02,3.001718970571246037e-01,1.530329210885569280e-01,5.030424979726789980e-02,3.422675963461463411e-03,1.769197835477174987e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.915682224894339647e-02,4.566198445467076206e-01,2.310921813056239227e-01,5.027098456719000102e-02,1.600451407816385826e-02,8.268025357119544033e-03
5.235987755982988295e-02,9.863013698630136616e+01,4.877317474714846363e-02,6.174550316923849147e-01,3.101582683417960506e-01,5.021526277489678225e-02,3.715140366410891321e-02,1.917393874235061649e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.839058932418882630e-02,7.827477113848226864e-01,3.902133653441730576e-01,5.013884947234513445e-02,6.629723018670033441e-02,3.417013283184298922e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.800915016445458927e-02,9.527635464198409565e-01,4.712440197140940756e-01,5.004350971149195554e-02,1.029016721223540015e-01,5.294646320385686111e-02
1.047197551196597659e-01,9.726027397260273233e+01,4.762895628551715860e-02,1.127466471542293736e+00,5.532319771082684357e-01,4.993100854429406016e-02,1.464412205353772811e-01,7.519668528333062207e-02
1.221730476396030718e-01,9.680365296803653052e+01,4.725010636143098935e-02,1.307101734470551557e+00,6.361582178270599464e-01,4.980311102270836704e-02,1.964008111529518541e-01,1.006159383340929081e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.687266947420765800e-02,1.491802555204276848e+00,7.200046830884667681e-01,4.966158219869172552e-02,2.522659214495879265e-01,1.288984688627807518e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.649671970306897689e-02,1.681562640202254766e+00,8.047506025639720173e-01,4.950818712420099882e-02,3.135150535786888071e-01,1.597355890249018140e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.612236791742824193e-02,1.876866653485321113e+00,8.903831867880931394e-01,4.934469085119310566e-02,3.796125852751665586e-01,1.928138666751075259e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.574971010870736848e-02,2.077593496987762300e+00,9.768886110633657749e-01,4.917285843162488151e-02,4.500020235764489174e-01,2.278135448494586768e-01
2.094395102393195318e-01,9.452054794520547887e+01,4.537882338413674888e-02,2.283962426662723200e+00,1.064244101279446575e+00,4.899445491745319653e-02,5.240987572045709975e-01,2.644071578308076487e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.500978889601859462e-02,2.496383843752520537e+00,1.152432837904431295e+00,4.881124536063491393e-02,6.012785339506151461e-01,3.022582595929714233e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.464269431779625125e-02,2.714707609961439339e+00,1.241440361243406398e+00,4.862499481312694549e-02,6.808766072728390517e-01,3.410207173780483436e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.427762894252377374e-02,2.939422822254575074e+00,1.331248711855984590e+00,4.843746832688614751e-02,7.622180786849913625e-01,3.803387177821559995e-01
2.792526803190927276e-01,9.269406392694062902e+01,4.391468181276872440e-02,3.170624348372482082e+00,1.421840245737199693e+00,4.825043095386937625e-02,8.446060701568515183e-01,4.198459692110446673e-01
2.967059728390360474e-01,9.223744292237442721e+01,4.355394171690357696e-02,3.407230243722650265e+00,1.513198610003551048e+00,4.806564774603350881e-02,9.272504308717026689e-01,4.591648975287184742e-01
3.141592653589793116e-01,9.178082191780821120e+01,4.319549718910570268e-02,3.650995277170638431e+00,1.605307594764844970e+00,4.788475030534902754e-02,1.009340736971395369e+00,4.979355716344508465e-01
3.316125578789225758e-01,9.132420091324200939e+01,4.283943710484731937e-02,3.900442626346554587e+00,1.698150200187600767e+00,4.770797476300282780e-02,1.090711765817089729e+00,5.360906481892163677e-01
