# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.003058831431356213e-02,1.609710512153713635e-01,5.894505292785823941e-02,5.031329341317365006e-02,2.268731551573497397e-06,8.307622926184682649e-07
1.745329251994329547e-02,9.954337899543378398e+01,4.975522665003453970e-02,3.217138552957051756e-01,1.178065253649770577e-01,5.030424979726789980e-02,5.088743396756684537e-03,1.863393403518460697e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.948675687381051680e-02,4.822648351768874520e-01,1.765977548143880804e-01,5.027098456719000102e-02,2.383390333517010698e-02,8.727509241950372545e-03
5.235987755982988295e-02,9.863013698630136616e+01,4.922476456393731770e-02,6.426613823595588304e-01,2.353324334522166328e-01,5.021526277489678225e-02,5.535894364041753224e-02,2.027143666932692406e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.896886840187375523e-02,8.029418569091152369e-01,2.940246081276818302e-01,5.013884947234513445e-02,9.884692244282175522e-02,3.619607461048039015e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.871871668087547624e-02,9.631455874557067753e-01,3.526886803630964740e-01,5.004350971149195554e-02,1.535246683498414089e-01,5.621829264765256656e-02
1.047197551196597659e-01,9.726027397260273233e+01,4.847398424575380393e-02,1.123969650374697427e+00,4.113394063538671208e-01,4.993100854429406016e-02,2.186462092451498251e-01,8.006485220591719187e-02
1.221730476396030718e-01,9.680365296803653052e+01,4.823436982622013314e-02,1.287245103789701028e+00,4.699918969684940828e-01,4.980311102270836704e-02,2.934774860040401667e-01,1.074668550983732956e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.799959369347064214e-02,1.458460505271298890e+00,5.286616177485714552e-01,4.966158219869172552e-02,3.772821771240257860e-01,1.381546703693025679e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.776939559300687199e-02,1.634215167056434659e+00,5.873643889087870607e-01,4.950818712420099882e-02,4.693085221562737219e-01,1.718533023265910176e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.754353291670672388e-02,1.814191979078124906e+00,6.461163853369225052e-01,4.934469085119310566e-02,5.687782255813270682e-01,2.082781418582806687e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.732177908198680755e-02,1.998596596475032294e+00,7.049341365938530668e-01,4.917285843162488151e-02,6.748842635016137903e-01,2.471309680073724979e-01
2.094395102393195318e-01,9.452054794520547887e+01,4.710392209036069061e-02,2.153875515661738849e+00,7.638345269135476956e-01,4.899445491745319653e-02,7.867568830661353374e-01,2.880964960161243038e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.688976324177322047e-02,2.298082659434816044e+00,8.228347952030694579e-01,4.881124536063491393e-02,9.034439994955377751e-01,3.308392915842957027e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.667911598475651958e-02,2.441194456408428248e+00,8.819525350425745369e-01,4.862499481312694549e-02,1.024219187314151513e+00,3.750010963600272085e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.647180488569021412e-02,2.583015181392108062e+00,9.412056946853134543e-01,4.843746832688614751e-02,1.148351696110113451e+00,4.201986495521334297e-01
2.792526803190927276e-01,9.269406392694062902e+01,4.626766470324403246e-02,2.724876558671263105e+00,1.000612577057630181e+00,4.825043095386937625e-02,1.275975618423439206e+00,4.660220023334348260e-01
2.967059728390360474e-01,9.223744292237442721e+01,4.606653955642686649e-02,2.866107105999259108e+00,1.060191839758962473e+00,4.806564774603350881e-02,1.409230883635519849e+00,5.120333836392650939e-01
3.141592653589793116e-01,9.178082191780821120e+01,4.586828217237370192e-02,3.007107507630206733e+00,1.119962495061841867e+00,4.788475030534902754e-02,1.545400685907955429e+00,5.578007128765551936e-01
3.316125578789225758e-01,9.132420091324200939e+01,4.567275319724881794e-02,3.148622406175249910e+00,1.179943909911893796e+00,4.770797476300282780e-02,1.682078513498646899e+00,6.032271728767406582e-01
3.490658503988658956e-01,9.086757990867579338e+01,4.547982057862491601e-02,3.290080430357159358e+00,1.240155805927837251e+00,4.753472583284749919e-02,1.821516524194686681e+00,6.484307849311847782e-01
3.665191429188092154e-01,9.041095890410957736e+01,4.528935901121200480e-02,3.432086039029933922e+00,1.300618259401484789e+00,4.736439716206318484e-02,1.964434629961867795e+00,6.935418696252241277e-01
3.839724354387524796e-01,8.995433789954337556e+01,4.510124942857907798e-02,3.575420959524539199e+00,1.361351596340488745e+00,4.719638239783003480e-02,2.090835852091551317e+00,7.387001845214974383e-01
4.014257279586957439e-01,8.949771689497715954e+01,4.491537851978193857e-02,3.718730188865109643e+00,1.422375496608390799e+00,4.703007518732817138e-02,2.203575433074080880e+00,7.840549217801328075e-01
4.188790204786390636e-01,8.904109589041095774e+01,4.473163831202352919e-02,3.863673011124332923e+00,1.483708540030924006e+00,4.686486917773775157e-02,2.314917761662738549e+00,8.297647838499357942e-01
4.363323129985823834e-01,8.858447488584474172e+01,4.454992579265357883e-02,4.009901049387105232e+00,1.545368202859539686e+00,4.670015801623894625e-02,2.426854971331934507e+00,8.759981438703011714e-01
4.537856055185257032e-01,8.812785388127853992e+01,4.437014252660644031e-02,4.157266846595278231e+00,1.607370857771405204e+00,4.653533535001187771e-02,2.539370602441690217e+00,9.229333003997858276e-01
4.712388980384689674e-01,8.767123287671232390e+01,4.419219433992621626e-02,4.306872449663133651e+00,1.669731773869405078e+00,4.636980908165701937e-02,2.653633427804718892e+00,9.707546969336925402e-01
4.886921905584122872e-01,8.721461187214610788e+01,4.401599102599873525e-02,4.457966515379531813e+00,1.732465116682140094e+00,4.620367390920396972e-02,2.769669999411984662e+00,1.019454517135676808e+00
5.061454830783556069e-01,8.675799086757990608e+01,4.384144603851085342e-02,4.611049556826658957e+00,1.795583948163928190e+00,4.603800204354138031e-02,2.886269995215951845e+00,1.068731158228440004e+00
