# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,4.996628212717237061e-02,8.908265752607173737e-02,5.366102207060139545e-02,5.031329341317365006e-02,-2.164595969887676218e-06,-1.303895101528716522e-06
1.745329251994329547e-02,9.954337899543378398e+01,4.961858818271269733e-02,1.779464607867565773e-01,1.071902121562652715e-01,5.030424979726789980e-02,2.324665714417715589e-03,1.400316857845900842e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.927032205434995343e-02,2.665752649523712714e-01,1.605778450412647940e-01,5.027098456719000102e-02,1.088107081625337355e-02,6.554467860380214575e-03
5.235987755982988295e-02,9.863013698630136616e+01,4.892158255086925811e-02,3.549596800941176022e-01,2.138182644823931056e-01,5.021526277489678225e-02,2.520527703269738809e-02,1.518298870956224025e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.857246650558127987e-02,4.430970711840823140e-01,2.669098832089632500e-01,5.013884947234513445e-02,4.483153400410008760e-02,2.700532357294579619e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.822307042830711182e-02,5.309915580952376812e-01,3.198551829228084009e-01,5.004350971149195554e-02,6.929153088428889606e-02,4.173937441109714513e-02
1.047197551196597659e-01,9.726027397260273233e+01,4.787348114653477288e-02,6.186540156014403991e-01,3.726607142982814591e-01,4.993100854429406016e-02,9.811570364754029772e-02,5.910228852371546271e-02
1.221730476396030718e-01,9.680365296803653052e+01,4.752379652114936681e-02,7.061020733774329150e-01,4.253370969822555248e-01,4.980311102270836704e-02,1.308344111339575511e-01,7.881116689991668478e-02
1.396263401595463638e-01,9.634703196347031451e+01,4.717413010103251730e-02,7.933601159988422635e-01,4.778990195941235086e-01,4.966158219869172552e-02,1.669789640448153256e-01,1.005836838529008542e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.682458155033422664e-02,8.805897733401872873e-01,5.303649714979725704e-01,4.950818712420099882e-02,2.060824971245565351e-01,1.241386120811955179e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.647523835405219933e-02,9.678762487466351372e-01,5.827541946780229187e-01,4.934469085119310566e-02,2.476806802204069569e-01,1.491962506107748221e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.612619826329281830e-02,1.055409463804356074e+00,6.350847499540304142e-01,4.917285843162488151e-02,2.913122938326257461e-01,1.754787714003352428e-01
2.094395102393195318e-01,9.452054794520547887e+01,4.577756852840932089e-02,1.143207490647502711e+00,6.873734861913702865e-01,4.899445491745319653e-02,3.365200646516013916e-01,2.027107284065045589e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.542945156927199329e-02,1.231445847820670902e+00,7.396360554243061047e-01,4.881124536063491393e-02,3.828509746480544540e-01,2.306192460938568944e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.508194233993978450e-02,1.320214113475796314e+00,7.918875350813023850e-01,4.862499481312694549e-02,4.298566041771560986e-01,2.589341877836215389e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.473513346789415729e-02,1.424422839759329040e+00,8.441432567053354097e-01,4.843746832688614751e-02,4.770929198577045227e-01,2.873880324143230358e-01
2.792526803190927276e-01,9.269406392694062902e+01,4.438911922034765450e-02,1.536726095254152158e+00,8.964188634423467805e-01,4.825043095386937625e-02,5.241193490687109380e-01,3.157155211979780773e-01
2.967059728390360474e-01,9.223744292237442721e+01,4.404399558893663108e-02,1.652750133892589179e+00,9.487303100079662599e-01,4.806564774603350881e-02,5.704986745803335424e-01,3.436534473016491509e-01
3.141592653589793116e-01,9.178082191780821120e+01,4.369985972979919392e-02,1.772617952730576762e+00,1.001093803680193961e+00,4.788475030534902754e-02,6.158320689430832884e-01,3.709608995872090142e-01
3.316125578789225758e-01,9.132420091324200939e+01,4.335680930670590683e-02,1.896773943727317668e+00,1.053525623742230577e+00,4.770797476300282780e-02,6.600716631292665726e-01,3.976085797889573059e-01
3.490658503988658956e-01,9.086757990867579338e+01,4.301494245359464147e-02,2.024983611813190088e+00,1.106042087066005264e+00,4.753472583284749919e-02,7.033723508972222760e-01,4.236925742391007832e-01
3.665191429188092154e-01,9.041095890410957736e+01,4.267435777457055657e-02,2.157675326940309279e+00,1.158659548112176862e+00,4.736439716206318484e-02,7.458922955199298599e-01,4.493098717451426416e-01
3.839724354387524796e-01,8.995433789954337556e+01,4.233515434390610482e-02,2.295222893652458129e+00,1.211394418616704050e+00,4.719638239783003480e-02,7.878087761503105302e-01,4.745567306785531958e-01
4.014257279586957439e-01,8.949771689497715954e+01,4.199743170604105374e-02,2.437619620080047511e+00,1.264263304335102811e+00,4.703007518732817138e-02,8.293030402727249450e-01,4.995287543269950059e-01
4.188790204786390636e-01,8.904109589041095774e+01,4.166128931827871307e-02,2.584856159796663722e+00,1.317283063067042903e+00,4.686486917773775157e-02,8.705337319153367837e-01,5.243208995391815952e-01
4.363323129985823834e-01,8.858447488584474172e+01,4.132682487578635128e-02,2.737494817140714520e+00,1.370470804866940950e+00,4.670015801623894625e-02,9.116524330933298836e-01,5.490277220820285464e-01
4.537856055185257032e-01,8.812785388127853992e+01,4.099413597115286051e-02,2.895779770969408862e+00,1.423843896134054710e+00,4.653533535001187771e-02,9.528394258535319850e-01,5.737436149786220296e-01
4.712388980384689674e-01,8.767123287671232390e+01,4.066332064860414541e-02,3.059992469882153454e+00,1.477420015133121600e+00,4.636980908165701937e-02,9.942874354731683351e-01,5.985607706877552614e-01
4.886921905584122872e-01,8.721461187214610788e+01,4.033447740400310233e-02,3.229877201384554919e+00,1.531217192003951233e+00,4.620367390920396972e-02,1.035963874206090596e+00,6.234684927445657276e-01
5.061454830783556069e-01,8.675799086757990608e+01,4.000770518484962623e-02,3.405968294325501855e+00,1.585253809644540324e+00,4.603800204354138031e-02,1.077548772863962334e+00,6.483096112081850881e-01
5.235987755982988157e-01,8.630136986301369006e+01,3.968310339028061767e-02,3.588687533622324732e+00,1.639548607506596811e+00,4.587394037491530907e-02,1.118828656769652152e+00,6.729154983888038233e-01
5.410520681182421354e-01,8.584474885844748826e+01,3.936077187106996889e-02,3.778298152063759296e+00,1.694120751952375992e+00,4.571263579357191104e-02,1.159708947369995524e+00,6.971170476904714475e-01
5.585053606381854552e-01,8.538812785388127224e+01,3.904081092962857075e-02,3.974768213104543868e+00,1.748989898317344194e+00,4.555523518975727881e-02,1.199749322800727214e+00,7.207445143704308554e-01
5.759586531581287749e-01,8.493150684931507044e+01,3.872332077543658158e-02,4.178774076937966875e+00,1.804176193038682374e+00,4.540288368951509584e-02,1.238071734846271754e+00,7.436276005908305509e-01
5.934119456780720947e-01,8.447488584474885442e+01,3.840839811484900862e-02,4.389689198624604494e+00,1.859700282856010300e+00,4.525587110131407825e-02,1.274727787088185682e+00,7.657237546685646823e-01
6.108652381980153034e-01,8.401826484018263841e+01,3.809613483382078697e-02,4.607201186930848458e+00,1.915583440745808552e+00,4.511225922639045677e-02,1.311972139295339623e+00,7.873251493487231079e-01
6.283185307179586232e-01,8.356164383561643660e+01,3.778661851164851621e-02,4.830895954983117413e+00,1.971847657193880776e+00,4.496975168504232373e-02,1.352170349261991200e+00,8.087785212622420339e-01
6.457718232379019430e-01,8.310502283105022059e+01,3.747994135553957967e-02,5.062363071669994774e+00,2.028515642237702643e+00,4.482605209756788944e-02,1.395795015718850118e+00,8.304317294920281478e-01
6.632251157578451517e-01,8.264840182648401878e+01,3.717620775219009771e-02,5.300145416387744390e+00,2.085610822152648147e+00,4.467886408426530870e-02,1.442363062392921336e+00,8.526340811100753259e-01
6.806784082777884715e-01,8.219178082191780277e+01,3.687552958767803535e-02,5.545369223730521213e+00,2.143157320142999200e+00,4.452589126543275017e-02,1.491798714765116829e+00,8.757367654224376130e-01
6.981317007977317912e-01,8.173515981735158675e+01,3.657800713831668715e-02,5.797970152132437605e+00,2.201179949367281452e+00,4.436483726136833394e-02,1.544765084570268510e+00,9.000934152007145084e-01
7.155849933176750000e-01,8.127853881278538495e+01,3.628372772283699338e-02,6.057435088164321080e+00,2.259704219850288354e+00,4.419340569237025645e-02,1.602044049634440137e+00,9.260608101661134128e-01
7.330382858376184307e-01,8.082191780821916893e+01,3.599278607969778887e-02,6.326346920678743935e+00,2.318756781512509413e+00,4.400930017873671413e-02,1.664634861622807716e+00,9.539998639262839975e-01
7.504915783575616395e-01,8.036529680365296713e+01,3.570528949451937106e-02,6.601698833970174540e+00,2.378366127309409439e+00,4.381022434076578542e-02,1.733678918377342670e+00,9.842768434665635224e-01
7.679448708775049592e-01,7.990867579908675111e+01,3.542134500565986138e-02,6.884486402936189187e+00,2.438562655680091673e+00,4.359400578563256412e-02,1.810433994643902311e+00,1.017246093108967742e+00
7.853981633974482790e-01,7.945205479452054931e+01,3.514104895714093013e-02,7.177710316945575819e+00,2.499378058182110340e+00,4.336157164469899017e-02,1.895019645839866484e+00,1.052796000249693220e+00
8.028514559173914877e-01,7.899543378995433329e+01,3.486447512819964428e-02,7.478446362289894900e+00,2.560842713063750331e+00,4.311709284568653738e-02,1.986183583920530182e+00,1.090320273146323515e+00
8.203047484373349185e-01,7.853881278538811728e+01,3.459171959919605382e-02,7.788392602287522060e+00,2.622984991932929777e+00,4.286489317635176072e-02,2.082796549602435210e+00,1.129184713070752855e+00
8.377580409572781273e-01,7.808219178082191547e+01,3.432291390809908554e-02,8.108475473422069868e+00,2.685831048280693967e+00,4.260929642445125676e-02,2.183633154001813015e+00,1.168747733693874524e+00
8.552113334772214470e-01,7.762557077625569946e+01,3.405814825049660599e-02,8.436989652205321377e+00,2.749403467469967222e+00,4.235462637774163597e-02,2.287178373813770982e+00,1.208357599014755035e+00
8.726646259971647668e-01,7.716894977168949765e+01,3.379749455698784211e-02,8.776387021852471548e+00,2.813720736234880615e+00,4.210520682397948106e-02,2.391589851792558008e+00,1.247349865503722066e+00
8.901179185171079755e-01,7.671232876712328164e+01,3.354104995332026634e-02,9.124974612593808487e+00,2.878798433586513106e+00,4.186536155092141637e-02,2.494780410205961196e+00,1.285045241321758125e+00
9.075712110370514063e-01,7.625570776255707983e+01,3.328894808484024470e-02,9.483442135264903428e+00,2.944653150649537476e+00,4.163941434632401073e-02,2.594645913329729048e+00,1.320748085814369421e+00
9.250245035569946150e-01,7.579908675799086382e+01,3.304128121563173343e-02,9.852394433969328347e+00,3.011303162460881921e+00,4.143127213689007382e-02,2.689146587932753629e+00,1.353812505144525336e+00
9.424777960769379348e-01,7.534246575342464780e+01,3.279813030066874163e-02,1.023243334428507190e+01,3.078766890112237142e+00,4.123827909610967152e-02,2.778973177706523412e+00,1.384628924484906154e+00
9.599310885968812546e-01,7.488584474885844600e+01,3.255958670157005352e-02,1.062402005322573473e+01,3.147061964336687279e+00,4.105255566900679193e-02,2.867493403695344778e+00,1.414436093908500336e+00
9.773843811168245743e-01,7.442922374429222998e+01,3.232574188800618059e-02,1.102751980071782434e+01,3.216206218775595538e+00,4.086607762380452258e-02,2.958544157706810118e+00,1.444521273314044230e+00
9.948376736367677831e-01,7.397260273972602818e+01,3.209669915148785635e-02,1.144128894127315554e+01,3.286218426722376851e+00,4.067082072872611059e-02,3.056195939790016691e+00,1.476199489368939632e+00
1.012290966156711214e+00,7.351598173515981216e+01,3.187258163657699650e-02,1.186691201210330426e+01,3.357116248111069456e+00,4.045876075199461575e-02,3.164855963185667864e+00,1.510818882283046394e+00
1.029744258676654312e+00,7.305936073059359614e+01,3.165346516756229606e-02,1.230635757495633165e+01,3.428915523912991148e+00,4.022187346183318801e-02,3.289701549959774596e+00,1.549770500478699686e+00
1.047197551196597631e+00,7.260273972602739434e+01,3.143924214503364400e-02,1.275574322554294149e+01,3.501634338608497377e+00,3.995213462646503289e-02,3.436681554355403456e+00,1.594503907813703325e+00
1.064650843716540951e+00,7.214611872146117832e+01,3.122965873369992068e-02,1.322240844105881052e+01,3.575291676141233665e+00,3.964152960322401414e-02,3.612682679880525161e+00,1.646549394188282944e+00
1.082104136236484271e+00,7.168949771689497652e+01,3.102444841227218475e-02,1.370074028761944618e+01,3.649903577013895895e+00,3.928726495546971953e-02,3.822675123883080062e+00,1.706662764047758962e+00
1.099557428756427591e+00,7.123287671232876050e+01,3.082337552972697070e-02,1.418973685166281129e+01,3.725488905524066752e+00,3.890039406060440130e-02,4.063886615983085093e+00,1.773302959134065881e+00
1.117010721276370910e+00,7.077625570776255870e+01,3.062621683555035584e-02,1.469431618464476585e+01,3.802067150851864419e+00,3.849423989924227046e-02,4.331349812647090403e+00,1.844484831058463392e+00
1.134464013796314230e+00,7.031963470319634268e+01,3.043276512192110220e-02,1.521452986594550971e+01,3.879653970268232221e+00,3.808212545199763516e-02,4.617141612286125074e+00,1.918110848014906278e+00
1.151917306316257550e+00,6.986301369863012667e+01,3.024282686625608813e-02,1.574906394120509567e+01,3.958265854911664938e+00,3.767737369948475495e-02,4.912258270326089082e+00,1.991925513425518712e+00
1.169370598836200648e+00,6.940639269406392486e+01,3.005622081878232474e-02,1.630036823543437663e+01,4.037921087040232671e+00,3.729330762231790330e-02,5.207403511308796418e+00,2.063479487337505525e+00
1.186823891356144189e+00,6.894977168949770885e+01,2.987277719368330517e-02,1.686568503573143829e+01,4.118638053490746742e+00,3.694008162773673026e-02,5.491848482884488014e+00,2.130712914187489648e+00
1.204277183876087287e+00,6.849315068493150704e+01,2.969233654300878350e-02,1.744450248802947812e+01,4.200434528480025520e+00,3.661071322131779354e-02,5.769756802638474014e+00,2.194746695166677419e+00
1.221730476396030607e+00,6.803652968036529103e+01,2.951474888969611576e-02,1.804359769548149828e+01,4.283328040377161194e+00,3.629245294785624076e-02,6.049563890806588518e+00,2.257952004773640109e+00
1.239183768915973927e+00,6.757990867579908922e+01,2.933987300389673258e-02,1.865800213827126797e+01,4.367318828966237909e+00,3.597254700903820129e-02,6.345438235930633830e+00,2.322911155702265695e+00
1.256637061435917246e+00,6.712328767123287321e+01,2.916757559917274728e-02,1.928889348909527612e+01,4.452371906328107976e+00,3.563824160654974205e-02,6.667333321940835056e+00,2.392457890478588478e+00
1.274090353955860566e+00,6.666666666666665719e+01,2.899773077096656076e-02,1.993810219948443319e+01,4.538437126707237645e+00,3.527678294207696463e-02,7.034091144322407452e+00,2.469748895756160856e+00
1.291543646475803886e+00,6.621004566210045539e+01,2.883021936274954636e-02,2.060413201132035255e+01,4.625466043808353689e+00,3.487545045029333268e-02,7.466275319356594942e+00,2.558374699575886702e+00
1.308996938995747206e+00,6.575342465753423937e+01,2.866492845725369595e-02,2.128831179076994218e+01,4.713389649850823204e+00,3.442709178239707069e-02,7.982812725680155985e+00,2.661278023516734592e+00
1.326450231515690303e+00,6.529680365296803757e+01,2.850175090961742930e-02,2.199128328922286713e+01,4.802164042091916940e+00,3.393632080220873593e-02,8.593649372219605453e+00,2.779243757308094587e+00
1.343903524035633845e+00,6.484018264840182155e+01,2.834058487494764758e-02,2.270865423209935940e+01,4.891749804078130204e+00,3.340924630285365543e-02,9.310322727262338560e+00,2.912987117744940679e+00
1.361356816555576943e+00,6.438356164383561975e+01,2.818133345980138038e-02,2.344650453609086682e+01,4.982071033585188324e+00,3.285198636960384028e-02,1.014665959332781320e+01,3.063642856747910148e+00
1.378810109075520263e+00,6.392694063926940373e+01,2.802390430323985215e-02,2.420145334454132779e+01,5.073096232564361152e+00,3.227256267793097988e-02,1.112191030941194292e+01,3.232252623873886677e+00
1.396263401595463582e+00,6.347031963470319482e+01,2.786820929466950897e-02,2.497266782384004458e+01,5.164757121152471875e+00,3.168321193641669697e-02,1.224554136852336939e+01,3.419017993114959797e+00
1.413716694115406902e+00,6.301369863013698591e+01,2.771416422783071903e-02,2.576550749782819949e+01,5.257017898192167138e+00,3.109673622898557338e-02,1.353002987314718197e+01,3.623333860108367777e+00
1.431169986635350000e+00,6.255707762557076990e+01,2.756168853957956938e-02,2.657722640896853505e+01,5.349808191474783037e+00,3.052593763956216663e-02,1.496096669986782324e+01,3.841978114431633617e+00
1.448623279155293542e+00,6.210045662100456099e+01,2.741070505773490415e-02,2.740621985087421919e+01,5.443093054726761082e+00,2.998361825207108977e-02,1.652150018853196656e+01,4.069577128459182624e+00
1.466076571675236861e+00,6.164383561643835208e+01,2.726113972227322060e-02,2.825450913962071553e+01,5.536808143597333753e+00,2.948258015043694544e-02,1.815485966927506922e+01,4.298601597181078482e+00
