# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,7.409663740625530570e-01,9.764411040611702119e-02,5.031329341317365006e-02,7.409663740625530570e-01,9.764411040611702119e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.964372840391492736e-02,1.472992273682703024e+00,1.946768338346736293e-01,5.030434701831434235e-02,7.507716873949161762e-01,9.894006977501183797e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.897892435071924538e-02,2.196331389143034052e+00,2.911302726828353116e-01,5.027139069520356052e-02,7.868862483631962057e-01,1.037141718102280868e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.831895214849081521e-02,2.911279982071291350e+00,3.870371342999830988e-01,5.021616554049223441e-02,8.473832699925681888e-01,1.117145544820720149e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.766391137626413421e-02,3.618174645507134635e+00,4.824307309877136629e-01,5.014041265083117593e-02,9.303262523720808863e-01,1.226895816161838598e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.701387732203075875e-02,4.317389818951606451e+00,5.773449758226182338e-01,5.004587312287121781e-02,1.033772357328536895e+00,1.363878289806924049e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.636891176887583677e-02,5.009303753576258345e+00,6.718138564129004786e-01,4.993428805326320663e-02,1.155775537647894646e+00,1.525580745801642379e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.572909124621774013e-02,5.694238129575233565e+00,7.658704014728285880e-01,4.980739853865797512e-02,1.294389380079659091e+00,1.709492851403625613e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.509450607386454590e-02,6.372479859496242405e+00,8.595465768792318606e-01,4.966694567570639068e-02,1.447669630091741988e+00,1.913105930433244284e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.446524657350117704e-02,7.044309797221861125e+00,9.528736034107013753e-01,4.951467056105929299e-02,1.613676373690618115e+00,2.133912600247447333e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.384139946886655287e-02,7.710012694832663271e+00,1.045882244647760473e+00,4.935231429136749393e-02,1.790475858316985081e+00,2.369406257868481025e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.322304788574315992e-02,8.369861601461797918e+00,1.138602820142106120e+00,4.918161796328189561e-02,1.976141941398928514e+00,2.617080413192613975e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.261027135195706583e-02,9.024117875467714711e+00,1.231065228004130541e+00,4.900432267345327525e-02,2.168757161940775280e+00,2.874427881648960459e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.200314807541323525e-02,9.673071967222668377e+00,1.323298955949780531e+00,4.882216951853253495e-02,2.366413606684007132e+00,3.138940093203656523e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.140176212283815105e-02,1.031908178481587690e+01,1.415333096036174965e+00,4.863689959517046579e-02,2.567214144245688168e+00,3.408107336166851797e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.080619796422050444e-02,1.096402533356963716e+01,1.507196412839061361e+00,4.845025400001798377e-02,2.769271786158665094e+00,3.679416881968508024e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.021653853941251772e-02,1.160880745200307018e+01,1.598917363305130124e+00,4.826397382972585914e-02,2.970708831975447772e+00,3.950351248589502040e-01
2.967059728390360474e-01,9.227272727272726627e+01,3.963286525812993732e-02,1.225434265800831390e+01,1.690524173293196375e+00,4.807980018094494545e-02,3.169655865767426750e+00,4.218386692995225729e-01
3.141592653589793116e-01,9.181818181818181301e+01,3.905525799995206160e-02,1.290158235817311194e+01,1.782045069076492627e+00,4.789938242959296266e-02,3.364349570010871204e+00,4.481125618111556630e-01
3.316125578789225758e-01,9.136363636363635976e+01,3.848379511432171302e-02,1.355149441935574650e+01,1.873508306553170799e+00,4.772308747985863631e-02,3.554414733784692526e+00,4.738032679137010317e-01
3.490658503988658956e-01,9.090909090909090651e+01,3.791855353823392338e-02,1.420464594195651387e+01,1.964939619751450151e+00,4.755033905577509684e-02,3.740491969191067412e+00,4.989945935555656353e-01
3.665191429188092154e-01,9.045454545454545325e+01,3.735960972839695582e-02,1.486059950042862177e+01,2.056356755607227971e+00,4.738053903395017530e-02,3.923242012695366654e+00,5.237736737222523642e-01
3.839724354387524796e-01,9.000000000000000000e+01,3.680704010727787329e-02,1.551853506005755179e+01,2.147768852413721063e+00,4.721308929099159168e-02,4.103322575429261043e+00,5.482278184935152066e-01
4.014257279586957439e-01,8.954545454545454675e+01,3.626092479301165628e-02,1.617803103232904505e+01,2.239180203353434262e+00,4.704739170350720479e-02,4.281388831958943264e+00,5.724445397929556201e-01
4.188790204786390636e-01,8.909090909090909349e+01,3.572135879569303396e-02,1.683949018351666282e+01,2.330595457182607966e+00,4.688284814810472767e-02,4.458093667245672798e+00,5.965115794488639045e-01
4.363323129985823834e-01,8.863636363636364024e+01,3.518844430416318003e-02,1.750331720876016917e+01,2.422019962683359839e+00,4.671886050139198443e-02,4.634087491866585751e+00,6.205169629514423191e-01
4.537856055185257032e-01,8.818181818181817277e+01,3.466225489763780088e-02,1.816983644321421210e+01,2.513459467171599293e+00,4.655483063997676446e-02,4.810018649260111800e+00,6.445490060506421370e-01
4.712388980384689674e-01,8.772727272727271952e+01,3.414285408495164320e-02,1.883934755040036535e+01,2.604919962289359070e+00,4.639016461617423426e-02,4.986529358186530203e+00,6.686957163031040929e-01
4.886921905584122872e-01,8.727272727272726627e+01,3.363033499754534278e-02,1.951209507978047242e+01,2.696407420639594488e+00,4.622480638343461068e-02,5.163684328152000624e+00,6.929664529879518975e-01
5.061454830783556069e-01,8.681818181818181301e+01,3.312475580525613139e-02,2.018822944364156058e+01,2.787927411183623416e+00,4.605976261207796879e-02,5.340410824865485573e+00,7.172144563416718022e-01
5.235987755982988157e-01,8.636363636363635976e+01,3.262617818057546304e-02,2.086789700279391724e+01,2.879485168886583235e+00,4.589616462674245972e-02,5.515504914014985438e+00,7.412740600108636002e-01
5.410520681182421354e-01,8.590909090909090651e+01,3.213474465858103674e-02,2.155132086662926127e+01,2.971085892807738382e+00,4.573514375206619992e-02,5.687764577057379256e+00,7.649788957415292190e-01
5.585053606381854552e-01,8.545454545454545325e+01,3.165052948308234165e-02,2.223879627762631017e+01,3.062734840015795434e+00,4.557783131268730581e-02,5.855989309222329631e+00,7.881618547531736851e-01
5.759586531581287749e-01,8.500000000000000000e+01,3.117359852182659957e-02,2.293067485243900805e+01,3.154437491842211561e+00,4.542535863324394241e-02,6.018979833745717656e+00,8.106550695248234684e-01
5.934119456780720947e-01,8.454545454545454675e+01,3.070403067845758199e-02,2.362730328829023563e+01,3.246199484835561755e+00,4.527829875356095130e-02,6.176134025823561302e+00,8.323723928804921401e-01
6.108652381980153034e-01,8.409090909090909349e+01,3.024190529188694812e-02,2.432890171241463761e+01,3.338026104974932462e+00,4.513496042713533579e-02,6.329268029651145433e+00,8.535621658896942465e-01
6.283185307179586232e-01,8.363636363636364024e+01,2.978730397869397764e-02,2.503569328580832476e+01,3.429922337797593812e+00,4.499307844081339852e-02,6.480808174212453920e+00,8.745587014104814205e-01
6.457718232379019430e-01,8.318181818181817277e+01,2.934030766327777248e-02,2.574806223157813534e+01,3.521893535782595563e+00,4.485038758138576442e-02,6.633178352258557453e+00,8.956977036435461725e-01
6.632251157578451517e-01,8.272727272727271952e+01,2.890099480086410003e-02,2.646640562014349030e+01,3.613945441658532154e+00,4.470462263564307231e-02,6.788800609679385367e+00,9.173163590668540479e-01
6.806784082777884715e-01,8.227272727272726627e+01,2.846944007115378289e-02,2.719105734200606150e+01,3.706083924743463154e+00,4.455351839037597489e-02,6.950095656531996902e+00,9.397534893239871678e-01
6.981317007977317912e-01,8.181818181818181301e+01,2.804571084702276590e-02,2.792239364144303337e+01,3.798315095098797833e+00,4.439480963237502770e-02,7.119483539294029661e+00,9.633497820846284032e-01
7.155849933176750000e-01,8.136363636363635976e+01,2.762989948288037054e-02,2.866080312152467613e+01,3.890645270765115349e+00,4.422623114843094588e-02,7.299384019264661738e+00,9.884481167247913813e-01
7.330382858376184307e-01,8.090909090909090651e+01,2.722213865744930669e-02,2.940610096749449198e+01,3.983079085698867150e+00,4.404551772533431275e-02,7.492217177691786745e+00,1.015393990233447674e+00
7.504915783575616395e-01,8.045454545454545325e+01,2.682248308060626238e-02,3.015826226230377216e+01,4.075620126351375383e+00,4.385040414987573937e-02,7.700404772903941542e+00,1.044536054309949780e+00
7.679448708775049592e-01,8.000000000000000000e+01,2.643097834162751181e-02,3.091890040107417903e+01,4.168275830776186019e+00,4.363865010072871808e-02,7.926346252136877268e+00,1.076223080057436388e+00
7.853981633974482790e-01,7.954545454545454675e+01,2.604770429912903543e-02,3.168817410948678059e+01,4.261052931770275443e+00,4.341021886819889514e-02,8.170101564206957434e+00,1.110477722841632486e+00
8.028514559173914877e-01,7.909090909090909349e+01,2.567281828583059880e-02,3.246477716583560635e+01,4.353953771296470876e+00,4.316897580434139042e-02,8.427578304483242633e+00,1.146737836906563057e+00
8.203047484373349185e-01,7.863636363636364024e+01,2.530632659456957811e-02,3.325054758847756631e+01,4.446985536562602093e+00,4.291918601441424563e-02,8.694249230002670359e+00,1.184377365154754669e+00
8.377580409572781273e-01,7.818181818181817277e+01,2.494831698853861371e-02,3.404566108632221244e+01,4.540155321876763850e+00,4.266511460367548164e-02,8.965550210696807909e+00,1.222764960532309653e+00
8.552113334772214470e-01,7.772727272727271952e+01,2.459893659163770244e-02,3.484768672130614675e+01,4.633463319623191801e+00,4.241102667738317483e-02,9.236920975916012466e+00,1.261262942227583173e+00
8.726646259971647668e-01,7.727272727272726627e+01,2.425814404280886294e-02,3.565824007971322374e+01,4.726913927488159750e+00,4.216118734079535302e-02,9.503951072643426201e+00,1.299226598357717366e+00
8.901179185171079755e-01,7.681818181818181301e+01,2.392616944595921460e-02,3.647757705617632240e+01,4.820511923388799858e+00,4.191986169917002319e-02,9.762289068037226514e+00,1.336003551373152076e+00
9.075712110370514063e-01,7.636363636363635976e+01,2.360296575403592750e-02,3.730413238300307199e+01,4.914257965283198359e+00,4.169131485776524787e-02,1.000749080890151532e+01,1.370933539353560882e+00
9.250245035569946150e-01,7.590909090909090651e+01,2.328869721806813703e-02,3.813858043992765801e+01,5.008154365872845126e+00,4.147972639789908322e-02,1.023506898083750372e+01,1.403361808474417494e+00
9.424777960769379348e-01,7.545454545454545325e+01,2.298322791392235984e-02,3.898192631599740565e+01,5.102205568374192701e+00,4.128464590144775848e-02,1.044545643399459856e+01,1.433339219075209003e+00
9.599310885968812546e-01,7.500000000000000000e+01,2.268641408115685057e-02,3.983406645675957947e+01,5.196415351332579036e+00,4.109872082387536901e-02,1.064652205087928927e+01,1.461982484633823631e+00
9.773843811168245743e-01,7.454545454545454675e+01,2.239806358630080582e-02,4.069404476496564627e+01,5.290784935975034742e+00,4.091403583837361496e-02,1.084680824803084498e+01,1.490506914302898167e+00
9.948376736367677831e-01,7.409090909090909349e+01,2.211795094518459459e-02,4.156233568159323966e+01,5.385316121941754020e+00,4.072267561813421033e-02,1.105495309909233193e+01,1.520140274065734598e+00
1.012290966156711214e+00,7.363636363636364024e+01,2.184595469033269802e-02,4.244007926300336919e+01,5.480012422197547473e+00,4.051672483634879279e-02,1.127971335472120806e+01,1.552124152437211357e+00
1.029744258676654312e+00,7.318181818181817277e+01,2.158183088988280263e-02,4.332795581639251736e+01,5.574877866875834975e+00,4.028826816620913881e-02,1.153000194353176333e+01,1.587716890652535184e+00
1.047197551196597631e+00,7.272727272727271952e+01,2.132539659142015237e-02,4.422610592790044848e+01,5.669915939508800129e+00,4.002939028090691381e-02,1.181493985137876201e+01,1.628198369146593993e+00
1.064650843716540951e+00,7.227272727272726627e+01,2.107650344975912568e-02,4.513413979217116179e+01,5.765129017533785927e+00,3.973217585363381793e-02,1.214393959679811630e+01,1.674877263966679131e+00
1.082104136236484271e+00,7.181818181818181301e+01,2.083493252873186777e-02,4.605124801535031054e+01,5.860517728152085937e+00,3.939095168534852837e-02,1.252432367964131110e+01,1.728746182789192565e+00
1.099557428756427591e+00,7.136363636363635976e+01,2.060047935722568099e-02,4.697867332010760322e+01,5.956085213361754782e+00,3.901370569657572340e-02,1.294850308283265861e+01,1.788664010643980617e+00
1.117010721276370910e+00,7.090909090909090651e+01,2.037296726296968993e-02,4.791679583691959721e+01,6.051835048218968005e+00,3.861357067596993958e-02,1.340300599896468547e+01,1.852654031683325764e+00
1.134464013796314230e+00,7.045454545454545325e+01,2.015214734718304493e-02,4.886563526709634431e+01,6.147770395297757595e+00,3.820368878449507261e-02,1.387386437041098297e+01,1.918693372500634320e+00
1.151917306316257550e+00,7.000000000000000000e+01,1.993757665745779853e-02,4.982542463459644466e+01,6.243894435080710181e+00,3.779720218311492103e-02,1.434621963068065931e+01,1.984700129506567601e+00
1.169370598836200648e+00,6.954545454545454675e+01,1.972885244807107141e-02,5.079640255514301828e+01,6.340210227979209634e+00,3.740725303279332503e-02,1.480430696034596671e+01,2.048524156758739778e+00
1.186823891356144189e+00,6.909090909090909349e+01,1.952560332771290444e-02,5.177894607415262840e+01,6.436720755929234095e+00,3.704608665053916311e-02,1.523276775814746031e+01,2.108093132487544707e+00
1.204277183876087287e+00,6.863636363636364024e+01,1.932749087869611859e-02,5.277347127236813407e+01,6.533428948904624001e+00,3.671218446792901685e-02,1.563240885145239112e+01,2.163568532795270727e+00
1.221730476396030607e+00,6.818181818181817277e+01,1.913420435898099958e-02,5.378019323495328052e+01,6.630337410266022857e+00,3.639325347556213175e-02,1.601734569102866601e+01,2.216929942652121621e+00
1.239183768915973927e+00,6.772727272727271952e+01,1.894545813723852098e-02,5.479867788951855800e+01,6.727447645471504423e+00,3.607671296982619541e-02,1.640270650249025763e+01,2.270263936229937940e+00
1.256637061435917246e+00,6.727272727272726627e+01,1.876098891181926520e-02,5.582988946085749404e+01,6.824762626494977447e+00,3.574998224710876360e-02,1.680413869598519838e+01,2.325717458665450543e+00
1.274090353955860566e+00,6.681818181818181301e+01,1.858055339911096615e-02,5.687401729056712441e+01,6.922285363063696018e+00,3.540048060379742678e-02,1.723788763178274053e+01,2.385504675091397520e+00
1.291543646475803886e+00,6.636363636363635976e+01,1.840392630552780892e-02,5.793123501455752944e+01,7.020018790750660820e+00,3.501562733627980317e-02,1.772097055805416943e+01,2.451920515184563332e+00
1.308996938995747206e+00,6.590909090909090651e+01,1.823089856486186447e-02,5.900177785205591618e+01,7.117965840354391283e+00,3.458497363326996227e-02,1.826870288067327408e+01,2.526990614438244798e+00
1.326450231515690303e+00,6.545454545454545325e+01,1.806127579520266577e-02,6.008587620274496288e+01,7.216129421385356402e+00,3.411023356569256593e-02,1.888179960780625422e+01,2.610705501544609231e+00
1.343903524035633845e+00,6.500000000000000000e+01,1.789487684939212661e-02,6.118383192116473879e+01,7.314512436293290953e+00,3.359742799653732404e-02,1.955571802779606472e+01,2.702325134497762793e+00
1.361356816555576943e+00,6.454545454545454675e+01,1.773153263202398647e-02,6.229600482017246321e+01,7.413117784503163499e+00,3.305258281031706741e-02,2.028580274491748980e+01,2.801098925316334309e+00
