# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,6.976725493902854458e-01,9.840916891801657074e-02,5.031329341317365006e-02,6.976725493902854458e-01,9.840916891801657074e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.964999075487312730e-02,1.367924299328547866e+00,1.957169312599693067e-01,5.030434701831434235e-02,7.068660108920448160e-01,9.972416225773028664e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.899207202962412716e-02,2.009726867620477808e+00,2.918624810555635607e-01,5.027139069520356052e-02,7.406970897972257051e-01,1.045676719729478621e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.833957256999547175e-02,2.625062912508201673e+00,3.868696262415280973e-01,5.021616554049223441e-02,7.972627397779322722e-01,1.126818526812213145e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.769254556136722639e-02,3.217052944233677270e+00,4.808046671809803052e-01,5.014041265083117593e-02,8.745971699093859630e-01,1.238078334707975459e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.705105190179668939e-02,3.787425542207253581e+00,5.737181434586866580e-01,5.004587312287121781e-02,9.706894409260652390e-01,1.376860510504774315e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.641515000128199758e-02,4.338099583945867366e+00,6.656585785792229482e-01,4.993428805326320663e-02,1.083500434029467607e+00,1.540565560003960277e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.578489664101258183e-02,4.871014535900552112e+00,7.566743769710539969e-01,4.980739853865797512e-02,1.210979777517583011e+00,1.726592905688766333e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.516034936039801939e-02,5.387836319918903882e+00,8.468109699601051865e-01,4.966694567570639068e-02,1.351082931242308938e+00,1.932343369899348906e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.454156675832589285e-02,5.889987001269656020e+00,9.361120530039747090e-01,4.951467056105929299e-02,1.501788241862776374e+00,2.155221357864532394e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.392860849316181093e-02,6.378858575461585190e+00,1.024619746688241184e+00,4.935231429136749393e-02,1.661113444170118525e+00,2.392636739568517190e-01
