# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,7.520081532771634159e-01,9.759476766763960920e-02,5.031329341317365006e-02,7.520081532771634159e-01,9.759476766763960920e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.962108871360931123e-02,1.508209852085601543e+00,1.949621709046185924e-01,5.030434701831434235e-02,7.617387661090295747e-01,9.885262741538863862e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.893132072367684104e-02,2.268352918003956109e+00,2.921047485092780338e-01,5.027139069520356052e-02,7.975934741044008458e-01,1.034863810140675272e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.824424166716804324e-02,3.031483292852218625e+00,3.890291810442598752e-01,5.021616554049223441e-02,8.577091868086473836e-01,1.112515843458905945e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.756004485129661230e-02,3.797442768035028671e+00,4.857462908365072218e-01,5.014041265083117593e-02,9.402396434736717268e-01,1.219040184140855604e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.687893939921873587e-02,4.566040742786225515e+00,5.822710419772639812e-01,5.004587312287121781e-02,1.043350582758795442e+00,1.351996718621983895e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.620121262238160997e-02,5.337216818287846110e+00,6.786225403220753627e-01,4.993428805326320663e-02,1.165215006639429118e+00,1.508947274833208618e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.552711553029047814e-02,6.111172672266007133e+00,7.748240334907871008e-01,4.980739853865797512e-02,1.304008375641743989e+00,1.687455451402726792e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.485685654555235380e-02,6.888249664118810678e+00,8.709029108675464537e-01,4.966694567570639068e-02,1.457903697967222856e+00,1.885086357393036260e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.419065704704078917e-02,7.668969705961067085e+00,9.668907036008009825e-01,4.951467056105929299e-02,1.625066600997462807e+00,2.099406229177608052e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.352875621182523275e-02,8.454023628124652134e+00,1.062822897664989164e+00,4.935231429136749393e-02,1.803650581628604144e+00,2.327981909147703588e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.287139617421946436e-02,9.243734956134689540e+00,1.158733817536990118e+00,4.918161796328189561e-02,1.991792709219282198e+00,2.568380186899978934e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.221881703626840371e-02,1.003775448698547557e+01,1.254651010246776277e+00,4.900432267345327525e-02,2.187610094043273001e+00,2.818167017373349736e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.157125686402423498e-02,1.083542482480440583e+01,1.350594958241918331e+00,4.882216951853253495e-02,2.389198488481230065e+00,3.074906602384187004e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.092895168754642071e-02,1.163579827373085962e+01,1.446579079387587674e+00,4.863689959517046579e-02,2.594648481771067772e+00,3.336159872109931146e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.029213827850296886e-02,1.243766057596115715e+01,1.542609913885576667e+00,4.845025400001798377e-02,2.802050251142051529e+00,3.599483634370863050e-01
2.792526803190927276e-01,9.272727272727271952e+01,3.966106195958699759e-02,1.323984515053172473e+01,1.638689407168754109e+00,4.826397382972585914e-02,3.009484091386465554e+00,3.862430175778007180e-01
2.967059728390360474e-01,9.227272727272726627e+01,3.903596617816335740e-02,1.404122869931296869e+01,1.734816436689107233e+00,4.807980018094494545e-02,3.215016558295172633e+00,4.122546691584174638e-01
3.141592653589793116e-01,9.181818181818181301e+01,3.841708920527996118e-02,1.484056281240661690e+01,1.830986839901800556e+00,4.789938242959296266e-02,3.416789101896582803e+00,4.377504986473903514e-01
3.316125578789225758e-01,9.136363636363635976e+01,3.780466413566782591e-02,1.563654164348320208e+01,1.927193813655442289e+00,4.772308747985863631e-02,3.614361903164533540e+00,4.626784945597297583e-01
3.490658503988658956e-01,9.090909090909090651e+01,3.719891897812160897e-02,1.642822645346181432e+01,2.023430543957830174e+00,4.755033905577509684e-02,3.808352286448218216e+00,4.871199258826354739e-01
3.665191429188092154e-01,9.045454545454545325e+01,3.660008057609849541e-02,1.721486297585042635e+01,2.119691269476194240e+00,4.738053903395017530e-02,3.999409268480419222e+00,5.111593588257236087e-01
3.839724354387524796e-01,9.000000000000000000e+01,3.600838000848093773e-02,1.799572438940109009e+01,2.215971206841283792e+00,4.721308929099159168e-02,4.188192831188987775e+00,5.348817562735818099e-01
4.014257279586957439e-01,8.954545454545454675e+01,3.542405703119748395e-02,1.877011264881068087e+01,2.312266014886014354e+00,4.704739170350720479e-02,4.375369658250606975e+00,5.583722843401447422e-01
4.188790204786390636e-01,8.909090909090909349e+01,3.484736240498460813e-02,1.953711559020278443e+01,2.408571565686073779e+00,4.688284814810472767e-02,4.561612009671349277e+00,5.817162878743161736e-01
4.363323129985823834e-01,8.863636363636364024e+01,3.427851962295327265e-02,2.029563813896362490e+01,2.504883536058182703e+00,4.671886050139198443e-02,4.747597877997131732e+00,6.049993130037056854e-01
4.537856055185257032e-01,8.818181818181817277e+01,3.371774418041963844e-02,2.104637281511733349e+01,2.601196595264791078e+00,4.655483063997676446e-02,4.934011447550125773e+00,6.283071095441884468e-01
4.712388980384689674e-01,8.772727272727271952e+01,3.316528366131247380e-02,2.179063363126158848e+01,2.697504634079905372e+00,4.639016461617423426e-02,5.121538436234030378e+00,6.517250993380157009e-01
4.886921905584122872e-01,8.727272727272726627e+01,3.262139164200303365e-02,2.252908337869559574e+01,2.793802333072705313e+00,4.622480638343461068e-02,5.310256536982596032e+00,6.752624129198944170e-01
5.061454830783556069e-01,8.681818181818181301e+01,3.208631835768686880e-02,2.326125139945367337e+01,2.890085463330884785e+00,4.605976261207796879e-02,5.499027920704366856e+00,6.987767515651286399e-01
5.235987755982988157e-01,8.636363636363635976e+01,3.156029548158938158e-02,2.398675468217338036e+01,2.986349774576376515e+00,4.589616462674245972e-02,5.686561223389657194e+00,7.221074793388737589e-01
5.410520681182421354e-01,8.590909090909090651e+01,3.104352683867875676e-02,2.470613581564711936e+01,3.082590460395388643e+00,4.573514375206619992e-02,5.871553368825491503e+00,7.450932982586268016e-01
5.585053606381854552e-01,8.545454545454545325e+01,3.053620511319089098e-02,2.541793624244690619e+01,3.178801657872492470e+00,4.557783131268730581e-02,6.052689613589168793e+00,7.675722138151007679e-01
5.759586531581287749e-01,8.500000000000000000e+01,3.003871307481681407e-02,2.612140266121633303e+01,3.274976977892735786e+00,4.542535863324394241e-02,6.228643491135752441e+00,7.893815176611088669e-01
5.934119456780720947e-01,8.454545454545454675e+01,2.955110459848969348e-02,2.681684133819727833e+01,3.371111770983718614e+00,4.527829875356095130e-02,6.398723829759464188e+00,8.104378140272996411e-01
6.108652381980153034e-01,8.409090909090909349e+01,2.907380352856454159e-02,2.750443955571835275e+01,3.467202674654251915e+00,4.513496042713533579e-02,6.564861166191448660e+00,8.309820336983039235e-01
6.283185307179586232e-01,8.363636363636364024e+01,2.860688311432488251e-02,2.818459585256407962e+01,3.563246049679435146e+00,4.499307844081339852e-02,6.729670273214543919e+00,8.513384147316966910e-01
6.457718232379019430e-01,8.318181818181817277e+01,2.815065429709989048e-02,2.885560775606466066e+01,3.659235945855022987e+00,4.485038758138576442e-02,6.895788896039132254e+00,8.718325004871145811e-01
6.632251157578451517e-01,8.272727272727271952e+01,2.770539630847626902e-02,2.951669847336981434e+01,3.755165143352014123e+00,4.470462263564307231e-02,7.065879434446589613e+00,8.927912631473685634e-01
6.806784082777884715e-01,8.227272727272726627e+01,2.727129696957959759e-02,3.016901347088827379e+01,3.851030757390547787e+00,4.455351839037597489e-02,7.242632487043296763e+00,9.145433258931988663e-01
6.981317007977317912e-01,8.181818181818181301e+01,2.684857570858096079e-02,3.081205042119866278e+01,3.946829022824897226e+00,4.439480963237502770e-02,7.428770046232425095e+00,9.374191644277486413e-01
7.155849933176750000e-01,8.136363636363635976e+01,2.643747386716214023e-02,3.144441749167894073e+01,4.042552646359409252e+00,4.422623114843094588e-02,7.627050965555772777e+00,9.617514355969861706e-01
7.330382858376184307e-01,8.090909090909090651e+01,2.603823991558304810e-02,3.206643566485741559e+01,4.138196193769015707e+00,4.404551772533431275e-02,7.840277824175794663e+00,9.878754324134738640e-01
7.504915783575616395e-01,8.045454545454545325e+01,2.565111915948616733e-02,3.267905001113482655e+01,4.233757688702287858e+00,4.385040414987573937e-02,8.071299867871497113e+00,1.016129689902431910e+00
7.679448708775049592e-01,8.000000000000000000e+01,2.527634346584951494e-02,3.328146661158439201e+01,4.329233415841886590e+00,4.363865010072871808e-02,8.322994739478234649e+00,1.046853110930339836e+00
7.853981633974482790e-01,7.954545454545454675e+01,2.491412201436806959e-02,3.387105842056180904e+01,4.424613056121396326e+00,4.341021886819889514e-02,8.595675248784097278e+00,1.080068673927580658e+00
8.028514559173914877e-01,7.909090909090909349e+01,2.456465224230044292e-02,3.444968469402713396e+01,4.519892449297866932e+00,4.316897580434139042e-02,8.884980468531182396e+00,1.115232372779467296e+00
8.203047484373349185e-01,7.863636363636364024e+01,2.422827220215604746e-02,3.501805062044849137e+01,4.615069370214284206e+00,4.291918601441424563e-02,9.185980136314055855e+00,1.151738044764450741e+00
8.377580409572781273e-01,7.818181818181817277e+01,2.390520763105143109e-02,3.557607786425914753e+01,4.710139630445901560e+00,4.266511460367548164e-02,9.493646134607304887e+00,1.188974144762335206e+00
8.552113334772214470e-01,7.772727272727271952e+01,2.359554603775742068e-02,3.612197064912817268e+01,4.805097490879817634e+00,4.241102667738317483e-02,9.802848758533986739e+00,1.226322527547016872e+00
