# angles(rad), pulling distance(m), elastic band force(n), cable force(n)
0.000000000000000000e+00 3.073994596145207883e-04 2.837880291578466774e-01 1.576600161988037430e+00
1.745329251994329547e-02 6.130797324761091613e-04 5.681555713540942243e-01 3.180653827532222699e+00
3.490658503988659095e-02 9.171641871246653073e-04 8.530627355601390072e-01 4.809795868184582268e+00
5.235987755982988295e-02 1.219774129030551510e-03 1.138470173040501132e+00 6.461603032730571350e+00
6.981317007977318190e-02 1.521028800594592147e-03 1.424339077352824168e+00 8.133604278511436192e+00
8.726646259971647390e-02 1.821045381148073692e-03 1.710631184347875644e+00 9.823291358876890200e+00
1.047197551196597659e-01 2.119938986952744821e-03 1.997308772169545943e+00 1.152812957611066658e+01
1.221730476396030718e-01 2.417822671200815440e-03 2.284334661254850740e+00 1.324556860799778235e+01
1.396263401595463638e-01 2.714807424014959066e-03 2.571672214333927453e+00 1.497305331636574266e+01
1.570796326794896558e-01 3.011002172448309141e-03 2.859285336430038793e+00 1.670803444741211408e+01
1.745329251994329478e-01 3.306513780484463157e-03 3.147138474859569879e+00 1.844797913637779629e+01
1.919862177193762398e-01 3.601447049037479614e-03 3.435196619232030013e+00 2.019038113306473292e+01
2.094395102393195318e-01 3.895904715951879326e-03 3.723425301450052682e+00 2.193277066972710543e+01
2.268928027592628238e-01 4.189987456002645418e-03 4.011790595709394225e+00 2.367272389886770156e+01
2.443460952792061436e-01 4.483793880895221157e-03 4.300259118498934718e+00 2.540787183530753168e+01
2.617993877991494078e-01 4.777420539265516027e-03 4.588798028600677981e+00 2.713590874441785417e+01
2.792526803190927276e-01 5.070961916679895751e-03 4.877375027089752457e+00 2.885459992645104421e+01
2.967059728390359918e-01 5.364510435635194002e-03 5.165958357334408113e+00 3.056178885531829792e+01
3.141592653589793116e-01 5.658156455558701996e-03 5.454516804996020873e+00 3.225540363877628636e+01
3.316125578789226314e-01 5.951988272808176293e-03 5.743019698029089071e+00 3.393346277564427993e+01
3.490658503988658956e-01 6.246092120671832733e-03 6.031436906681235222e+00 3.559408019422937031e+01
3.665191429188092154e-01 6.540552169368351633e-03 6.319738843493204250e+00 3.723546956445112244e+01
3.839724354387524796e-01 6.835450526046874323e-03 6.607896463298866152e+00 3.885594788410580236e+01
4.014257279586957439e-01 7.130867234787002275e-03 6.895881263225215108e+00 4.045393834718449000e+01
4.188790204786390636e-01 7.426880276598802309e-03 7.183665282692366816e+00 4.202797250906913007e+01
4.363323129985823834e-01 7.723565569422803125e-03 7.471221103413562048e+00 4.357669176970231462e+01
4.537856055185256476e-01 8.020996968129991828e-03 7.758521849395163983e+00 4.509884820140603523e+01
4.712388980384689674e-01 8.319246264521818271e-03 8.045541186936663536e+00 4.659330475287453055e+01
4.886921905584122872e-01 8.618383187330198522e-03 8.332253324630668700e+00 4.805903486496900001e+01
5.061454830783556069e-01 8.918475402217509659e-03 8.618633013362916984e+00 4.949512153729079245e+01
5.235987755982988157e-01 9.219588511776587170e-03 8.904655546312266523e+00 5.090075588711989241e+01
5.410520681182421354e-01 9.521786055530730153e-03 9.190296758950697864e+00 5.227523524419768819e+01
5.585053606381854552e-01 9.825129509933701322e-03 9.475533029043321065e+00 5.361796082604421798e+01
5.759586531581286639e-01 1.012967828836972527e-02 9.760341276648361486e+00 5.492843503907374014e+01
5.934119456780719837e-01 1.043548974115348499e-02 1.004469896411717578e+01 5.620625845076048677e+01
6.108652381980153034e-01 1.074261915553013230e-02 1.032858409609424122e+01 5.745112647756436530e+01
6.283185307179586232e-01 1.105111975567527050e-02 1.061197521951715750e+01 5.866282583231502201e+01
6.457718232379019430e-01 1.136104270269497861e-02 1.089485142361664849e+01 5.984123077333325824e+01
6.632251157578452627e-01 1.167243709462578716e-02 1.117719233991656047e+01 6.098629919580421443e+01
6.806784082777885825e-01 1.198534996643469200e-02 1.145897814223386924e+01 6.209806860386536442e+01
6.981317007977317912e-01 1.229982629001915261e-02 1.174018954667866765e+01 6.317665199959837707e+01
7.155849933176751110e-01 1.261590897420708859e-02 1.202080781165417811e+01 6.422223372266449815e+01
7.330382858376184307e-01 1.293363886475688146e-02 1.230081473785674007e+01 6.523506527176135705e+01
7.504915783575617505e-01 1.325305474435737457e-02 1.258019266827581895e+01 6.621546113644077991e+01
7.679448708775049592e-01 1.357419333262787665e-02 1.285892448819400613e+01 6.716379466516542607e+01
7.853981633974482790e-01 1.389708928611815657e-02 1.313699362518701719e+01 6.808049399282870695e+01
8.028514559173914877e-01 1.422177519830844158e-02 1.341438404912368831e+01 6.896603804835304175e+01
8.203047484373349185e-01 1.454828159960942432e-02 1.369108027216597812e+01 6.982095266044441928e+01
