# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,4.995223518165339133e-02,8.263983729035996317e-01,8.954375283377269401e-02,5.031329341317365006e-02,-1.835630769438210833e-03,-1.942831749296598787e-04
1.745329251994329547e-02,9.954337899543378398e+01,4.959640127910924789e-02,1.602681077245209140e+00,1.777998959453983840e-01,5.030424979726789980e-02,1.941373517828622400e-02,2.055948061621016166e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.924570219848205255e-02,2.329494647377777117e+00,2.646322684670356362e-01,5.027098456719000102e-02,9.735147297751681195e-02,1.033184225577846345e-02
5.235987755982988989e-02,9.863013698630136616e+01,4.890004140788262871e-02,3.009172055909082655e+00,3.501034120222778490e-01,5.021526277489678225e-02,2.271150889523829985e-01,2.419057008531258837e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.855931539154978438e-02,3.644102839237377989e+00,4.342859670640896175e-01,5.013884947234513445e-02,4.034642959849660815e-01,4.318750931293285217e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.822341800415396590e-02,4.236500420684528478e+00,5.172404007763398148e-01,5.004350971149195554e-02,6.209066475118512063e-01,6.687704877291562877e-02
1.047197551196597798e-01,9.726027397260273233e+01,4.789224809617887574e-02,4.787986269872614109e+00,5.990277104435507427e-01,4.993100854429406016e-02,8.738127299723408292e-01,9.481334563386505099e-02
1.221730476396030718e-01,9.680365296803653052e+01,4.756570400669085652e-02,5.300671961830328627e+00,6.797041359296193130e-01,4.980311102270836704e-02,1.156519923568535946e+00,1.265510055064818229e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.724368429518048529e-02,5.776751396408267070e+00,7.593234692470686165e-01,4.966158219869172552e-02,1.463424123368327390e+00,1.616456626082633796e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.692609127781977030e-02,6.218085138756077157e+00,8.379366861147907741e-01,4.950818712420099882e-02,1.789059181186013037e+00,1.996544435490610059e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.661282450092646412e-02,6.626314469328954182e+00,9.155922454466782767e-01,4.934469085119310566e-02,2.128164161798135279e+00,2.401363036663541339e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.630378081033357379e-02,7.002716888998667066e+00,9.923363026589406832e-01,4.917285843162488151e-02,2.475739250601959984e+00,2.826522599578483175e-01
2.094395102393195596e-01,9.452054794520547887e+01,4.599885008310311552e-02,7.348411687561056560e+00,1.068212849014021470e+00,4.899445491745319653e-02,2.827107965917896149e+00,3.267665710502782872e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.569795503469780557e-02,7.664322715451421075e+00,1.143263882402026921e+00,4.881124536063491393e-02,3.177966077688910929e+00,3.720471986714244950e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.540097685665950983e-02,7.953123405386754996e+00,1.217529552980023189e+00,4.862499481312694549e-02,3.524387634118066437e+00,4.180624356496701055e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.510782556971926205e-02,8.218755215924941737e+00,1.291048289382054737e+00,4.843746832688614751e-02,3.862837029215725693e+00,4.643800195061951186e-01
2.792526803190927276e-01,9.269406392694062902e+01,4.481838988610230973e-02,8.459302153196086138e+00,1.363856922370686897e+00,4.825043095386937625e-02,4.190091120879966269e+00,5.105696394293568474e-01
2.967059728390360474e-01,9.223744292237442721e+01,4.453257887092452322e-02,8.680576743579942800e+00,1.435990802905640518e+00,4.806564774603350881e-02,4.503243522407626820e+00,5.562020297909673339e-01
3.141592653589793116e-01,9.178082191780821120e+01,4.425025279133128903e-02,8.879411737952931816e+00,1.507483899049746556e+00,4.788475030534902754e-02,4.800101324455405383e+00,6.008796576092773067e-01
3.316125578789226314e-01,9.132420091324200939e+01,4.397124852651821542e-02,9.061692011372825206e+00,1.578368897138001881e+00,4.770797476300282780e-02,5.081046694143227960e+00,6.445487319643862234e-01
3.490658503988658956e-01,9.086757990867579338e+01,4.369540603093612779e-02,9.223254914009219263e+00,1.648677291667929090e+00,4.753472583284749919e-02,5.347734341384470902e+00,6.873603820706288836e-01
