# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.004497908527642813e-02,4.442323888636730556e-01,7.364115991720590615e-02,5.031329341317365006e-02,1.104095117739425528e-04,1.807685437034033864e-05
1.745329251994329547e-02,9.954337899543378398e+01,4.978083816860234823e-02,8.726263453498770417e-01,1.472966797598647959e-01,5.030424979726789980e-02,1.514134480970930237e-02,2.479750780962068635e-03
3.490658503988659095e-02,9.908675799086756797e+01,4.952072672564475364e-02,1.282128239347444243e+00,2.209534014192339191e-01,5.027098456719000102e-02,7.042109315543390591e-02,1.154649166976419450e-02
5.235987755982988989e-02,9.863013698630136616e+01,4.926444956564007133e-02,1.674249362261002405e+00,2.945985499785916395e-01,5.021526277489678225e-02,1.629418597758015008e-01,2.677596696418305458e-02
6.981317007977318190e-02,9.817351598173515015e+01,4.901181946420329200e-02,2.049674075894940550e+00,3.682217077596711685e-01,5.013884947234513445e-02,2.895135518595201574e-01,4.774596734969836775e-02
8.726646259971647390e-02,9.771689497716894834e+01,4.876265924830360671e-02,2.408589613040386102e+00,4.418150792315987951e-01,5.004350971149195554e-02,4.466458134990817230e-01,7.404767796301263416e-02
1.047197551196597798e-01,9.726027397260273233e+01,4.851680101474432211e-02,2.751425558717515152e+00,5.153692119001223038e-01,4.993100854429406016e-02,6.305012613101576013e-01,1.052794655840897792e-01
1.221730476396030718e-01,9.680365296803653052e+01,4.827408542356213805e-02,3.078680207639515221e+00,5.888714486556825278e-01,4.980311102270836704e-02,8.369742073343511279e-01,1.410412263195211513e-01
1.396263401595463638e-01,9.634703196347031451e+01,4.803436104670219531e-02,3.390655177345519355e+00,6.623115466725454370e-01,4.966158219869172552e-02,1.061924405566484930e+00,1.809293293525197077e-01
1.570796326794896558e-01,9.589041095890409849e+01,4.779748377844987572e-02,3.687453477145408165e+00,7.356770271286894314e-01,4.950818712420099882e-02,1.301566742174465885e+00,2.245321850210715842e-01
1.745329251994329478e-01,9.543378995433789669e+01,4.756331629195349048e-02,3.969812904902412232e+00,8.089561943876830696e-01,4.934469085119310566e-02,1.552657130363309657e+00,2.714264362200652370e-01
1.919862177193762398e-01,9.497716894977168067e+01,4.733172754418506906e-02,4.238885969705878054e+00,8.821442295183357096e-01,4.917285843162488151e-02,1.811671098828620208e+00,3.211738098290463639e-01
2.094395102393195596e-01,9.452054794520547887e+01,4.710259232172303578e-02,4.495501437961350710e+00,9.552240905525863912e-01,4.899445491745319653e-02,2.075057687759814584e+00,3.733192034908184298e-01
2.268928027592628516e-01,9.406392694063926285e+01,4.687579082084336601e-02,4.739303423770001800e+00,1.028189666870949592e+00,4.881124536063491393e-02,2.339501796849775772e+00,4.273887645224951903e-01
2.443460952792061436e-01,9.360730593607306105e+01,4.665120826273328608e-02,4.972519907983552478e+00,1.101030242563611816e+00,4.862499481312694549e-02,2.601951880627179303e+00,4.828875213389732801e-01
2.617993877991494078e-01,9.315068493150684503e+01,4.642873453845947074e-02,5.194383606743611104e+00,1.173733795654282375e+00,4.843746832688614751e-02,2.859624867391961978e+00,5.392977786556630848e-01
