# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,1.454566383862695989e-01,7.100432348865803878e-02,5.031329341317365006e-02,1.454566383862695989e-01,7.100432348865803878e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.999907032683749419e-02,2.929971286644613704e-01,1.423362344157248494e-01,5.030434701831434235e-02,1.496084800242239721e-01,7.302064067137410686e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.968821237320849432e-02,4.424592464954452131e-01,2.139911088557932550e-01,5.027139069520356052e-02,1.649274628133858278e-01,8.045549595899441353e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.938090474086279102e-02,5.936745045380251717e-01,2.859641097714828994e-01,5.021616554049223441e-02,1.906845145570386368e-01,9.293984718205680617e-02
6.981317007977318190e-02,9.818181818181817277e+01,4.907735841331759691e-02,7.464546388570065805e-01,3.582490863555882199e-01,5.014041265083117593e-02,2.261931777080486428e-01,1.101177776662701224e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.877777106395597001e-02,9.006283418757317083e-01,4.308409471590976536e-01,5.004587312287121781e-02,2.707967114474156278e-01,1.316432891322228682e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.848233344380438459e-02,1.056005535709677146e+00,5.037340770509890486e-01,4.993428805326320663e-02,3.238562390064153029e-01,1.571774090388893264e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.819123369194506373e-02,1.212357995591655913e+00,5.769206698756961238e-01,4.980739853865797512e-02,3.847398506281589636e-01,1.863854836861353892e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.790465733551599326e-02,1.369827572911562541e+00,6.503950156786478809e-01,4.966694567570639068e-02,4.528125993459831133e-01,2.189345646689704883e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.762278728971092862e-02,1.528612659823608944e+00,7.241524878769558526e-01,4.951467056105929299e-02,5.274277936574737202e-01,2.544913166084514233e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.734580385777938105e-02,1.688728494554304405e+00,7.981879092564019285e-01,4.935231429136749393e-02,6.079190570932878623e-01,2.927205619278717141e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.707388486761672486e-02,1.850192865155295241e+00,8.724954823092005984e-01,4.918161796328189561e-02,6.935930663224086912e-01,3.332821273636056847e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.680720890468791778e-02,2.013027400149833834e+00,9.470687892339988423e-01,4.900432267345327525e-02,7.837275581325802154e-01,3.758281906891936530e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.654595859653143375e-02,2.177266093754165244e+00,1.021901060083407309e+00,4.882216951853253495e-02,8.775649014658128966e-01,4.200009968274443506e-01
