# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,4.297777674126083136e-01,8.720777280005245768e-02,5.031329341317365006e-02,4.297777674126082581e-01,8.720777280005245768e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.971036942241005563e-02,8.807628375187264158e-01,1.754746953297466883e-01,5.030434701831434235e-02,4.363217988837973516e-01,8.851171448619225834e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.910593131006252277e-02,1.353649590738055908e+00,2.647599625786914990e-01,5.027139069520356052e-02,4.604663322251388857e-01,9.331662116121797190e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.850031748255049374e-02,1.848810322973575504e+00,3.550230438425986956e-01,5.021616554049223441e-02,5.010595752756532573e-01,1.013735477015556136e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.789386960996800530e-02,2.366279260845224552e+00,4.462250140693168055e-01,5.014041265083117593e-02,5.570159678391337632e-01,1.124361293471129314e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.728692696082364283e-02,2.905630140501780811e+00,5.383270718774846308e-01,5.004587312287121781e-02,6.272968027954552994e-01,1.262597698791727563e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.667982667212706993e-02,3.465837092320790180e+00,6.312885182122438543e-01,4.993428805326320663e-02,7.108923502987420928e-01,1.426008974969010246e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.607287883041977922e-02,4.045293097479057742e+00,7.250677155587326173e-01,4.980739853865797512e-02,8.068052346707018652e-01,1.612162887756073970e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.546641269307485911e-02,4.642384764772468309e+00,8.196240147041469193e-01,4.966694567570639068e-02,9.140349231615924053e-01,1.818624605328169608e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.486080202954060431e-02,5.255987129268297586e+00,9.149179194682635075e-01,4.951467056105929299e-02,1.031563289984200660e+00,2.042951288851417024e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.425634698210050705e-02,5.885039573913614319e+00,1.010910313075543909e+00,4.935231429136749393e-02,1.158341309262759911e+00,2.282687343539024361e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.365336149174677688e-02,6.528496634837548385e+00,1.107561682148149984e+00,4.918161796328189561e-02,1.293277001065551213e+00,2.535360316350687149e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.305222116069448018e-02,7.185322267457518564e+00,1.204832082779735414e+00,4.900432267345327525e-02,1.435224814060041432e+00,2.798477442187931041e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.245328308039488657e-02,7.854482463401743608e+00,1.302681140535444593e+00,4.882216951853253495e-02,1.582976821199495010e+00,3.069523062293019744e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.185686744210694726e-02,8.534990525321347832e+00,1.401068050451913516e+00,4.863689959517046579e-02,1.735255555467570154e+00,3.345956375294298901e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.126328749983469019e-02,9.225921162934911379e+00,1.499951577037269335e+00,4.845025400001798377e-02,1.890708642307484144e+00,3.625209559947042970e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.067286504598982555e-02,9.926549086720861226e+00,1.599290655197483479e+00,4.826397382972585914e-02,2.047904709750322017e+00,3.904686548075336217e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.008593054072279172e-02,1.063648450109832488e+01,1.699045606415326759e+00,4.807980018094494545e-02,2.205331378703699663e+00,4.181762453566210125e-01
3.141592653589793116e-01,9.181818181818181301e+01,3.950282311192274132e-02,1.135503741838782510e+01,1.799173989570909349e+00,4.789938242959296266e-02,2.361478067094290534e+00,4.453922576763464924e-01
3.316125578789225758e-01,9.136363636363635976e+01,3.892389350496061606e-02,1.208195187769879198e+01,1.899633718388687553e+00,4.772308747985863631e-02,2.515893470176355340e+00,4.720568412561644278e-01
3.490658503988658956e-01,9.090909090909090651e+01,3.834950333898173858e-02,1.281780840354198858e+01,2.000391696607937142e+00,4.755033905577509684e-02,2.668950712408990622e+00,4.982528389510189060e-01
3.665191429188092154e-01,9.045454545454545325e+01,3.777997817523032903e-02,1.355894201165964219e+01,2.101394369174010901e+00,4.738053903395017530e-02,2.821066149263980360e+00,5.240673893774258074e-01
3.839724354387524796e-01,9.000000000000000000e+01,3.721566244261938911e-02,1.430836325702359169e+01,2.202618218504068803e+00,4.721308929099159168e-02,2.972679859402782121e+00,5.495886026778938893e-01
4.014257279586957439e-01,8.954545454545454675e+01,3.665680432923063004e-02,1.506202229940966930e+01,2.304017647491240162e+00,4.704739170350720479e-02,3.124252950693752418e+00,5.749054575457744898e-01
4.188790204786390636e-01,8.909090909090909349e+01,3.610379994616980115e-02,1.581881024797233692e+01,2.405547421913535544e+00,4.688284814810472767e-02,3.276265976579080252e+00,6.001077716940050877e-01
4.363323129985823834e-01,8.863636363636364024e+01,3.555698252338878457e-02,1.657862122550102413e+01,2.507168481546924621e+00,4.671886050139198443e-02,3.429219329446982378e+00,6.252862721223521048e-01
4.537856055185257032e-01,8.818181818181817277e+01,3.501666254276460805e-02,1.734072862361662715e+01,2.608843307674561629e+00,4.655483063997676446e-02,3.583632891929093400e+00,6.505325964891995882e-01
4.712388980384689674e-01,8.772727272727271952e+01,3.448320276228720310e-02,1.810364674803552276e+01,2.710531512435736090e+00,4.639016461617423426e-02,3.740046909878856685e+00,6.759386906169074782e-01
4.886921905584122872e-01,8.727272727272726627e+01,3.395694252228366461e-02,1.886591123771873058e+01,2.812190516015134367e+00,4.622480638343461068e-02,3.898504951605015201e+00,7.015141352897765747e-01
5.061454830783556069e-01,8.681818181818181301e+01,3.343820322683280222e-02,1.962710487035017692e+01,2.913781271454974675e+00,4.605976261207796879e-02,4.058018741682326791e+00,7.271036385559986881e-01
5.235987755982988157e-01,8.636363636363635976e+01,3.292729411053009481e-02,2.038598041733852284e+01,3.015263766163625014e+00,4.589616462674245972e-02,4.217447712301659379e+00,7.525310598287122676e-01
5.410520681182421354e-01,8.590909090909090651e+01,3.242459161348415497e-02,2.114164901672012320e+01,3.116598983885695784e+00,4.573514375206619992e-02,4.375628458783687336e+00,7.776187685668977112e-01
5.585053606381854552e-01,8.545454545454545325e+01,3.193040332007088949e-02,2.189229250159843687e+01,3.217744657997835045e+00,4.557783131268730581e-02,4.531367207218205628e+00,8.021874776652325734e-01
5.759586531581287749e-01,8.500000000000000000e+01,3.144508664811603710e-02,2.263683584686462069e+01,3.318659212125051550e+00,4.542535863324394241e-02,4.683439550384835393e+00,8.260562454478056482e-01
5.934119456780720947e-01,8.454545454545454675e+01,3.096895837362359516e-02,2.337494891624904980e+01,3.419304950813862654e+00,4.527829875356095130e-02,4.831154207518456367e+00,8.491301508410910026e-01
6.108652381980153034e-01,8.409090909090909349e+01,3.050235876685718217e-02,2.410429763804491543e+01,3.519639396610139137e+00,4.513496042713533579e-02,4.976104346336059692e+00,8.716698606516501968e-01
