# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,2.072827772405513025e-01,7.187777427369733407e-02,5.031329341317365006e-02,2.072827772405513025e-01,7.187777427369733407e-02
1.745329251994329547e-02,9.954545454545454675e+01,5.001098295909182923e-02,4.103982573775727949e-01,1.440585263794192106e-01,5.030434701831434235e-02,2.133233341554099660e-01,7.399821532496358989e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.971212488653482114e-02,6.089320091766148302e-01,2.165326170612931200e-01,5.027139069520356052e-02,2.355604055219732429e-01,8.181746570048355205e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.941688574781436666e-02,8.025212966243825408e-01,2.892937122771687686e-01,5.021616554049223441e-02,2.727698480712448248e-01,9.494889488213635598e-02
6.981317007977318190e-02,9.818181818181817277e+01,4.912544015837282813e-02,9.908347744068803920e-01,3.623375536382462125e-01,5.014041265083117593e-02,3.236982200888953720e-01,1.130205073182117687e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.883795069230089519e-02,1.173518380282922546e+00,4.356584741435710062e-01,5.004587312287121781e-02,3.870670029517566113e-01,1.356713743475456702e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.855457765220130839e-02,1.351646394698872156e+00,5.092492681280260669e-01,4.993428805326320663e-02,4.615760583817690721e-01,1.625484146762945781e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.827548301478468140e-02,1.526132297567245555e+00,5.831042487050994705e-01,4.980739853865797512e-02,5.459069691121503087e-01,1.933033781055010780e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.800083043086950108e-02,1.697406662360891660e+00,6.572191325941534323e-01,4.966694567570639068e-02,6.387268309641915831e-01,2.275899373497822231e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.773078522538211355e-02,1.865832533483334110e+00,7.315891578736513079e-01,4.951467056105929299e-02,7.386990512030064959e-01,2.650615795077959080e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.746551439735674505e-02,2.031706725922425072e+00,8.062089042723130650e-01,4.935231429136749393e-02,8.444999774753384481e-01,3.053697008011780900e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.720518547402233894e-02,2.195310964493988326e+00,8.810722931691155058e-01,4.918161796328189561e-02,9.547806611533348198e-01,3.481598582409745068e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.694996061145845917e-02,2.356926083133353167e+00,9.561728632454157273e-01,4.900432267345327525e-02,1.068138051723198201e+00,3.930686400379195256e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.669999486369583175e-02,2.516805627530277256e+00,1.031504711208611536e+00,4.882216951853253495e-02,1.183476728204106321e+00,4.397214780423651659e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.645544319084049523e-02,2.675203388930445403e+00,1.107062119904935749e+00,4.863689959517046579e-02,1.300030786588426412e+00,4.877300778767106326e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.621646888381866769e-02,2.832273924644108654e+00,1.182839396434622881e+00,4.845025400001798377e-02,1.416947124060361496e+00,5.366905593921923456e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.598320872911147716e-02,2.988344041940079965e+00,1.258830872151909697e+00,4.826397382972585914e-02,1.533315068637075784e+00,5.861806573022291245e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.575572623754563945e-02,3.143510657123762098e+00,1.335030902665035102e+00,4.807980018094494545e-02,1.648178259945091373e+00,6.357568931970146719e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.553397332154758559e-02,3.297876757622899557e+00,1.411433867836240141e+00,4.789938242959296266e-02,1.760653347057368201e+00,6.849772105166621605e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.531777706039591402e-02,3.451909024443248430e+00,1.488034171781767778e+00,4.772308747985863631e-02,1.870638054606948542e+00,7.337320590146512167e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.510685592653835424e-02,3.605362960501830027e+00,1.564826242871862894e+00,4.755033905577509684e-02,1.978594829193416338e+00,7.821716711521783383e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.490090257322915807e-02,3.759129255701618266e+00,1.641804534276364302e+00,4.738053903395017530e-02,2.084999036558563557e+00,8.304610465369623995e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.469962698214336588e-02,3.912189089140320597e+00,1.718963549929030110e+00,4.721308929099159168e-02,2.190327548734971597e+00,8.787742475854903867e-01
4.014257279586957439e-01,8.954545454545454675e+01,4.450276214002205077e-02,4.065361126539639436e+00,1.796297881297650889e+00,4.704739170350720479e-02,2.295060637842806450e+00,9.272952053875053169e-01
4.188790204786390636e-01,8.909090909090909349e+01,4.431006193911041224e-02,4.219010372749338877e+00,1.873802210173160177e+00,4.688284814810472767e-02,2.399677022737123799e+00,9.762192936532114729e-01
