# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,7.417840166225045384e-02,5.174930678751521462e-02,5.031329341317365006e-02,7.417840166225045384e-02,5.174930678751521462e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.998761209746162976e-02,1.531892076325994945e-01,1.046281841920709416e-01,5.030434701831434235e-02,7.627143752039994284e-02,5.317848390329951713e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.966590747820438106e-02,2.372203893190119872e-01,1.586466159257548525e-01,5.027139069520356052e-02,8.401858284104955776e-02,5.845443362400185722e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.934831639502238604e-02,3.264864995826767258e-01,2.138139959331848694e-01,5.021616554049223441e-02,9.713162830927010716e-02,6.733514568827393687e-02
6.981317007977318190e-02,9.818181818181817277e+01,4.903497340831624446e-02,4.210241942466689258e-01,2.701246695015434018e-01,5.014041265083117593e-02,1.153892811883327485e-01,7.959870551341292899e-02
8.726646259971647390e-02,9.772727272727271952e+01,4.872601148466985249e-02,5.207215696939661020e-01,3.275529358337271324e-01,5.004587312287121781e-02,1.386210985430218479e-01,9.503810962993333722e-02
1.047197551196597659e-01,9.727272727272726627e+01,4.842156247170071454e-02,6.256194453965790991e-01,3.860785362698799794e-01,4.993428805326320663e-02,1.666935792301853236e-01,1.134565936299716943e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.812175709805999180e-02,7.357717866612655255e-01,4.456844588867570067e-01,4.980739853865797512e-02,1.994979352309102227e-01,1.346633220761641325e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.782672497343246759e-02,8.512065987411159274e-01,5.063534939136200563e-01,4.966694567570639068e-02,2.369391033615138864e-01,1.584693258943469241e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.753659458853655428e-02,9.719362254020864622e-01,5.680673255374064645e-01,4.951467056105929299e-02,2.789219460576118914e-01,1.846834316376522456e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.725149331512431411e-02,1.097944967195307653e+00,6.308054614021895157e-01,4.935231429136749393e-02,3.253222693851308134e-01,2.131077823283505923e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.697154801305276905e-02,1.229219142806915244e+00,6.945462327671579894e-01,4.918161796328189561e-02,3.759687586735311338e-01,2.435337528407051366e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.669688896402082040e-02,1.365822045054127631e+00,7.592710370920410234e-01,4.900432267345327525e-02,4.306229180662512479e-01,2.757360462338767082e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.642765143791634241e-02,1.507807950428208921e+00,8.249630931081327612e-01,4.882216951853253495e-02,4.889837993910052805e-01,3.094717996989372888e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.616397101795893104e-02,1.655144187718694759e+00,8.916036686821100510e-01,4.863689959517046579e-02,5.507226106068300320e-01,3.444801891957197104e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.590596856300522416e-02,1.807790089855569660e+00,9.591725236988257741e-01,4.845025400001798377e-02,6.154407017092387022e-01,3.804784349432352997e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.565372945401047211e-02,1.965751214529328772e+00,1.027649906845246486e+00,4.826397382972585914e-02,6.826462891774457420e-01,4.171591220391797084e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.540722186664308130e-02,2.129043491338959537e+00,1.097016795165060676e+00,4.807980018094494545e-02,7.517526963356011560e-01,4.541880888779769032e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.516631105516035610e-02,2.297683157053399317e+00,1.167254489074162960e+00,4.789938242959296266e-02,8.221083221280687248e-01,4.912215095265920484e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.493086898606982182e-02,2.471699691461015203e+00,1.238344392310869235e+00,4.772308747985863631e-02,8.934899108212313035e-01,5.281588198636134601e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.470078124987746787e-02,2.651125505948689565e+00,1.310268002867220005e+00,4.755033905577509684e-02,9.660494078279733277e-01,5.650961508366535435e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.447592652077779485e-02,2.835955083079812145e+00,1.383006783914052962e+00,4.738053903395017530e-02,1.039977651862001862e+00,6.021436326659010962e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.425618372784157623e-02,3.026158578584183800e+00,1.456542049073870082e+00,4.721308929099159168e-02,1.115500044416454672e+00,6.394215186502026915e-01
4.014257279586957439e-01,8.954545454545454675e+01,4.404143813206467389e-02,3.221724738436329893e+00,1.530854958426423273e+00,4.704739170350720479e-02,1.192885608948326182e+00,6.770609135633223197e-01
4.188790204786390636e-01,8.909090909090909349e+01,4.383156667952028268e-02,3.422657690053994006e+00,1.605926518508714596e+00,4.688284814810472767e-02,1.272460457162586822e+00,7.152051481451557891e-01
4.363323129985823834e-01,8.863636363636364024e+01,4.362641771287674441e-02,3.628946840291192633e+00,1.681737582314996482e+00,4.671886050139198443e-02,1.354595764695733839e+00,7.540102413726493813e-01
4.537856055185257032e-01,8.818181818181817277e+01,4.342576448592871258e-02,3.840581094189067901e+00,1.758268849296770409e+00,4.655483063997676446e-02,1.439706624436753568e+00,7.936456856548775862e-01
4.712388980384689674e-01,8.772727272727271952e+01,4.322933608486455304e-02,4.057639251488510901e+00,1.835500865362789114e+00,4.639016461617423426e-02,1.528242245087623186e+00,8.342945341018305205e-01
4.886921905584122872e-01,8.727272727272726627e+01,4.303689417023800340e-02,4.280167375857692136e+00,1.913414149870418912e+00,4.622480638343461068e-02,1.620395622430792049e+00,8.760179674719937859e-01
5.061454830783556069e-01,8.681818181818181301e+01,4.284822945447128162e-02,4.507941710479363984e+00,1.991989593589033491e+00,4.605976261207796879e-02,1.715753894500906540e+00,9.186043543139865708e-01
5.235987755982988157e-01,8.636363636363635976e+01,4.266314303380456391e-02,4.740989688636048527e+00,2.071208145683127277e+00,4.589616462674245972e-02,1.813764470086189462e+00,9.617884317271264694e-01
5.410520681182421354e-01,8.590909090909090651e+01,4.248144605542427538e-02,4.979652656292707036e+00,2.151050703710254641e+00,4.573514375206619992e-02,1.913785953222369329e+00,1.005277329055051627e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.230296233555198848e-02,5.223587702626132590e+00,2.231498113621025237e+00,4.557783131268730581e-02,2.015062485836080608e+00,1.048744449199291440e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.212752811290523813e-02,5.472719512595056734e+00,2.312531169759109329e+00,4.542535863324394241e-02,2.116716724246976433e+00,1.091828231643835689e+00
