# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,1.805994327202768146e-01,7.366105830938672605e-02,5.031329341317365006e-02,1.805994327202768146e-01,7.366105830938672605e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.997639344124849697e-02,3.609627309155691854e-01,1.478040908815010657e-01,5.030434701831434235e-02,1.853696780948781431e-01,7.561472184582010425e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.964279107319691242e-02,5.411824342984195013e-01,2.224211128092910550e-01,5.027139069520356052e-02,2.029507932261061520e-01,8.281858705702936641e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.931263708996562467e-02,7.213920254243063601e-01,2.975039050565975729e-01,5.021616554049223441e-02,2.324427233992208408e-01,9.491513942529106185e-02
6.981317007977318190e-02,9.818181818181817277e+01,4.898608927238881638e-02,9.017853883824537009e-01,3.730440144581544382e-01,5.014041265083117593e-02,2.729620463285780674e-01,1.115594375314791914e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.866331262505940031e-02,1.082382345112814503e+00,4.490327537195882290e-01,5.004587312287121781e-02,3.236390243134225631e-01,1.324157873735363755e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.834447515909112009e-02,1.263273959673036018e+00,5.254612016637851823e-01,4.993428805326320663e-02,3.836151696871747951e-01,1.571547246725456537e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.802973446298299670e-02,1.444626765651499500e+00,6.023202645637576458e-01,4.980739853865797512e-02,4.520410577521354334e-01,1.854502173740767146e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.771924724464534501e-02,1.626476549119015402e+00,6.796008177505310499e-01,4.966694567570639068e-02,5.280741697817582514e-01,2.169770244062220743e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.741317277121578216e-02,1.808865518926353388e+00,7.572937255347413910e-01,4.951467056105929299e-02,6.108775725360371389e-01,2.514082420964453557e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.711167286905922069e-02,1.991909123623421429e+00,8.353898412066355084e-01,4.935231429136749393e-02,6.996253615863818887e-01,2.884133614594023287e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.681491192376785460e-02,2.175728958405402924e+00,9.138800070360704186e-01,4.918161796328189561e-02,7.934994441539152676e-01,3.276558743476464253e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.652305688016120100e-02,2.360412521418818521e+00,9.927550542725137595e-01,4.900432267345327525e-02,8.916529688911375429e-01,3.687913755685428008e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.623627563547979408e-02,2.546036689594790126e+00,1.072005803145043679e+00,4.882216951853253495e-02,9.932029137147083686e-01,4.114653376741626012e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.595473048264796939e-02,2.732674763879946678e+00,1.151623062862348723e+00,4.863689959517046579e-02,1.097268595188368057e+00,4.553115024725234994e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.567857640353868709e-02,2.920397056349308240e+00,1.231597638452104349e+00,4.845025400001798377e-02,1.202962717372155543e+00,4.999494322023877446e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.540795978570232733e-02,3.109272027803393179e+00,1.311920355986309294e+00,4.826397382972585914e-02,1.309383628600506944e+00,5.449825495351309224e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.514301510451133870e-02,3.299372110747475606e+00,1.392582060891986551e+00,4.807980018094494545e-02,1.415583324890893335e+00,5.899969660577943920e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.488380340238446592e-02,3.490790332466125800e+00,1.473573615819013138e+00,4.789938242959296266e-02,1.520603031311960507e+00,6.345831789975852066e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.463024576538605209e-02,3.683607632748915783e+00,1.554885900640121221e+00,4.772308747985863631e-02,1.624208508059211242e+00,6.786357532016509264e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.438224215692259528e-02,3.877899947153516713e+00,1.636509812450898105e+00,4.755033905577509684e-02,1.726723852770268852e+00,7.222842069540764687e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.413973090971850394e-02,4.073743363962806008e+00,1.718436265569784904e+00,4.738053903395017530e-02,1.828509066377434822e+00,7.656699128253315889e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.390261722628970714e-02,4.271214357725090949e+00,1.800656191538078321e+00,4.721308929099159168e-02,1.929939948479936662e+00,8.089406314567058054e-01
4.014257279586957439e-01,8.954545454545454675e+01,4.367078794629434407e-02,4.470390018168464152e+00,1.883160539119928867e+00,4.704739170350720479e-02,2.031405718733557464e+00,8.522511965559916858e-01
4.188790204786390636e-01,8.909090909090909349e+01,4.344415344966841286e-02,4.671348834833151997e+00,1.965940274302343305e+00,4.688284814810472767e-02,2.133308484653916537e+00,8.957637051779200332e-01
4.363323129985823834e-01,8.863636363636364024e+01,4.322262965342409113e-02,4.874173740210946626e+00,2.048986369535267027e+00,4.671886050139198443e-02,2.236063681898737610e+00,9.396481974593930975e-01
4.537856055185257032e-01,8.818181818181817277e+01,4.300612483183316459e-02,5.078947827459418640e+00,2.132289749513812449e+00,4.655483063997676446e-02,2.340106856935044721e+00,9.840833912457267463e-01
4.712388980384689674e-01,8.772727272727271952e+01,4.279453463258239831e-02,5.285753841577881751e+00,2.215841274139387362e+00,4.639016461617423426e-02,2.445893394104759366e+00,1.029256130565239236e+00
4.886921905584122872e-01,8.727272727272726627e+01,4.258776759182900801e-02,5.494666012400264421e+00,2.299631738513521650e+00,4.622480638343461068e-02,2.553551658904559041e+00,1.075213132090886425e+00
5.061454830783556069e-01,8.681818181818181301e+01,4.238572257479636396e-02,5.705754472641361374e+00,2.383651888175810640e+00,4.605976261207796879e-02,2.662511320729999742e+00,1.121702542032862127e+00
5.235987755982988157e-01,8.636363636363635976e+01,4.218818083033163552e-02,5.919123868353011630e+00,2.467892496609976671e+00,4.589616462674245972e-02,2.772086000224680991e+00,1.168423260881894299e+00
5.410520681182421354e-01,8.590909090909090651e+01,4.199487858724203909e-02,6.134937003103759778e+00,2.552344389825044413e+00,4.573514375206619992e-02,2.881546690920972154e+00,1.215056833071269882e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.180558270456900122e-02,6.353323269622771718e+00,2.636998467656908041e+00,4.557783131268730581e-02,2.990117628142312078e+00,1.261266214723080870e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.162007704133814656e-02,6.574317970358141139e+00,2.721845845613811488e+00,4.542535863324394241e-02,3.096973028188434451e+00,1.306695016672765330e+00
5.934119456780720947e-01,8.454545454545454675e+01,4.143815779427339335e-02,6.797984458952374354e+00,2.806877911157839467e+00,4.527829875356095130e-02,3.201633197773960937e+00,1.351135816763719966e+00
6.108652381980153034e-01,8.409090909090909349e+01,4.125963512306711489e-02,7.024434429179684081e+00,2.892086017545900667e+00,4.513496042713533579e-02,3.305237081118412412e+00,1.395067244618503510e+00
6.283185307179586232e-01,8.363636363636364024e+01,4.108433238990432529e-02,7.253890040373855541e+00,2.977460824601294576e+00,4.499307844081339852e-02,3.409413590667209171e+00,1.439172788597850694e+00
6.457718232379019430e-01,8.318181818181817277e+01,4.091208398231360038e-02,7.486554396292011582e+00,3.062992397868356864e+00,4.485038758138576442e-02,3.515878119575041261e+00,1.484169455496105794e+00
6.632251157578451517e-01,8.272727272727271952e+01,4.074273461661660767e-02,7.722366966287440349e+00,3.148671244129396474e+00,4.470462263564307231e-02,3.626455142652761143e+00,1.530814800080757765e+00
6.806784082777884715e-01,8.227272727272726627e+01,4.057613828897313479e-02,7.961236936134437059e+00,3.234488641527444308e+00,4.455351839037597489e-02,3.743096860583686070e+00,1.579912519337545618e+00
6.981317007977317912e-01,8.181818181818181301e+01,4.041215787644958368e-02,8.203549850700678547e+00,3.320436395805532293e+00,4.439480963237502770e-02,3.867912221506263126e+00,1.632322012672746236e+00
7.155849933176750000e-01,8.136363636363635976e+01,4.025066400496139785e-02,8.450235087391986255e+00,3.406506469167338569e+00,4.422623114843094588e-02,4.003199186845701085e+00,1.688968223002002000e+00
7.330382858376184307e-01,8.090909090909090651e+01,4.009153467484707911e-02,8.700579455280093910e+00,3.492689204103619716e+00,4.404551772533431275e-02,4.151474894396224080e+00,1.750849094396515371e+00
7.504915783575616395e-01,8.045454545454545325e+01,3.993465456269729152e-02,8.954343553546545209e+00,3.578973256169216466e+00,4.385040414987573937e-02,4.315531899771569257e+00,1.819051822269944774e+00
7.679448708775049592e-01,8.000000000000000000e+01,3.977991441571337994e-02,9.211994492866651285e+00,3.665348520504115193e+00,4.363865010072871808e-02,4.498501115022665253e+00,1.894768857086756908e+00
7.853981633974482790e-01,7.954545454545454675e+01,3.962721084687828577e-02,9.473962829764687399e+00,3.751807152098741938e+00,4.341021886819889514e-02,4.701997689767727806e+00,1.978522455248703293e+00
8.028514559173914877e-01,7.909090909090909349e+01,3.947644556125137760e-02,9.740960967380887681e+00,3.838343631723276861e+00,4.316897580434139042e-02,4.924300496195424870e+00,2.069429545055205821e+00
8.203047484373349185e-01,7.863636363636364024e+01,3.932752515165072182e-02,1.001300719672713946e+01,3.924948482123769011e+00,4.291918601441424563e-02,5.163096366358391087e+00,2.166358020253659866e+00
