# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,1.789158371272748238e-01,8.125807698063784723e-02,5.031329341317365006e-02,1.789158371272748516e-01,8.125807698063784723e-02
1.745329251994329547e-02,9.954545454545454675e+01,5.000245268525808917e-02,3.542999515933862309e-01,1.620223521951593970e-01,5.030434701831434235e-02,1.839814885911968956e-01,8.357575699447351847e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.969544223569999364e-02,5.265129884792228987e-01,2.423230858376419217e-01,5.027139069520356052e-02,2.026321535503817772e-01,9.211683895300819269e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.939237577368797011e-02,6.958997611890874735e-01,3.221897577979362381e-01,5.021616554049223441e-02,2.338511652650348827e-01,1.064411077876815104e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.909336816165136425e-02,8.628562875978260660e-01,4.016511100088918651e-01,5.014041265083117593e-02,2.766087988968070066e-01,1.261148647685237378e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.879853381906786719e-02,1.027622984091503655e+00,4.807352038004726880e-01,5.004587312287121781e-02,3.298713902439066592e-01,1.507099392389658066e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.850798626411971515e-02,1.190497396431662747e+00,5.594694743576170692e-01,4.993428805326320663e-02,3.926097643847302199e-01,1.798028361250831320e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.822183811369369633e-02,1.351772424244360282e+00,6.378807825468091330e-01,4.980739853865797512e-02,4.638062046351666412e-01,2.129738707861509317e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.794020108338114400e-02,1.511737386654648185e+00,7.159954643655331852e-01,4.966694567570639068e-02,5.424594783357170602e-01,2.498061874352014711e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.766318598747794344e-02,1.670679073632026279e+00,7.938393782503749829e-01,4.951467056105929299e-02,6.275928665703439657e-01,2.898848503958511569e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.739090273898453887e-02,1.828882790972380601e+00,8.714379504623882555e-01,4.935231429136749393e-02,7.182697709877224890e-01,3.327959502341880649e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.712346041808176261e-02,1.986633331035420280e+00,9.488162187532329650e-01,4.918161796328189561e-02,8.135776040916451457e-01,3.781249745747988222e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.686096837638542567e-02,2.144205896707029879e+00,1.025998874503066371e+00,4.900432267345327525e-02,9.125895592885532315e-01,4.254553182598149741e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.660353712967758855e-02,2.301852908904172601e+00,1.103010303509820433e+00,4.882216951853253495e-02,1.014400767515890145e+00,4.743664364291602653e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.635127872675947475e-02,2.459817849623640473e+00,1.179874625601246008e+00,4.863689959517046579e-02,1.118144811480907164e+00,5.244318026414223066e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.610431044383853094e-02,2.618339740128509785e+00,1.256615733229389464e+00,4.845025400001798377e-02,1.222953948694617932e+00,5.752168809316451359e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.586275513453635932e-02,2.777677171044528048e+00,1.333257329199810215e+00,4.826397382972585914e-02,1.327955175194209803e+00,6.262766565219370918e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.562669104642703283e-02,2.938109910772807254e+00,1.409822963685153141e+00,4.807980018094494545e-02,1.432268925347969013e+00,6.771534381368367050e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.539609974803044540e-02,3.099920477032118704e+00,1.486336070668001996e+00,4.789938242959296266e-02,1.535047685142758356e+00,7.274003420522821006e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.517089632291793749e-02,3.263359209592016530e+00,1.562820003946620906e+00,4.772308747985863631e-02,1.636153343220956069e+00,7.769160749938864852e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.495096258525871358e-02,3.428658071881966141e+00,1.639298072840758458e+00,4.755033905577509684e-02,1.735982439875690453e+00,8.258629622433896200e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.473619791085309272e-02,3.596076157179354471e+00,1.715793577734892050e+00,4.738053903395017530e-02,1.834949222940346347e+00,8.744142885493959572e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.452651782733838687e-02,3.765917677831582377e+00,1.792329845586847492e+00,4.721308929099159168e-02,1.933475950049721392e+00,9.227487617333459680e-01
4.014257279586957439e-01,8.954545454545454675e+01,4.432177043924654530e-02,3.938488060449250039e+00,1.868930265533499835e+00,4.704739170350720479e-02,2.031996210570104378e+00,9.710516516446277002e-01
4.188790204786390636e-01,8.909090909090909349e+01,4.412173621355946346e-02,4.114076271735260804e+00,1.945618324746683614e+00,4.688284814810472767e-02,2.130956073420052110e+00,1.019515466766266032e+00
4.363323129985823834e-01,8.863636363636364024e+01,4.392615920588080480e-02,4.292952321374923663e+00,2.022417646336916341e+00,4.671886050139198443e-02,2.230817641645900462e+00,1.068341017803549509e+00
4.537856055185257032e-01,8.818181818181817277e+01,4.373478044972584772e-02,4.475312366909779627e+00,2.099351285885256324e+00,4.655483063997676446e-02,2.332068150225564462e+00,1.117738959417199140e+00
4.712388980384689674e-01,8.772727272727271952e+01,4.354736686017930680e-02,4.660802396602447217e+00,2.176431285933454696e+00,4.639016461617423426e-02,2.435221368921730800e+00,1.167929692817649912e+00
4.886921905584122872e-01,8.727272727272726627e+01,4.336370475299445443e-02,4.849226591940772657e+00,2.253661562285280695e+00,4.622480638343461068e-02,2.540481978240480831e+00,1.218979675788368411e+00
5.061454830783556069e-01,8.681818181818181301e+01,4.318359341435813736e-02,5.040268493895442070e+00,2.331040165962385391e+00,4.605976261207796879e-02,2.647387197151458871e+00,1.270627494223894427e+00
5.235987755982988157e-01,8.636363636363635976e+01,4.300684480506280355e-02,5.233587168537235712e+00,2.408560141361457685e+00,4.589616462674245972e-02,2.755362864247953070e+00,1.322557719043701452e+00
5.410520681182421354e-01,8.590909090909090651e+01,4.283328344749195993e-02,5.429281143341529337e+00,2.486214595629241852e+00,4.573514375206619992e-02,2.863784982105930688e+00,1.374433473775929615e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.266274569508324982e-02,5.627472002237685622e+00,2.563998551292396844e+00,4.557783131268730581e-02,2.971955603983618133e+00,1.425888913686291115e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.249507776149252097e-02,5.828332590161533489e+00,2.641908259342863996e+00,4.542535863324394241e-02,3.079090038280986708e+00,1.476529068840558123e+00
5.934119456780720947e-01,8.454545454545454675e+01,4.233013532012835922e-02,6.032155839415240806e+00,2.719939533485162819e+00,4.527829875356095130e-02,3.184712674519743825e+00,1.526120114113515669e+00
6.108652381980153034e-01,8.409090909090909349e+01,4.216778250610959955e-02,6.238675211810751797e+00,2.798087583869569350e+00,4.513496042713533579e-02,3.289969346782733339e+00,1.575192653614757798e+00
6.283185307179586232e-01,8.363636363636364024e+01,4.200789116082565694e-02,6.447862473082456525e+00,2.876347696822084465e+00,4.499307844081339852e-02,3.396542905684897029e+00,1.624511302559650927e+00
6.457718232379019430e-01,8.318181818181817277e+01,4.185034064018218480e-02,6.660135013628977418e+00,2.954715559443478856e+00,4.485038758138576442e-02,3.506281227570506420e+00,1.674890147689436004e+00
6.632251157578451517e-01,8.272727272727271952e+01,4.169501673686120541e-02,6.875705279958982175e+00,3.033186936811913981e+00,4.470462263564307231e-02,3.621232077800598859e+00,1.727199178940486135e+00
6.806784082777884715e-01,8.227272727272726627e+01,4.154181126611931896e-02,7.094362781063997758e+00,3.111757389770681392e+00,4.455351839037597489e-02,3.743669776035237096e+00,1.782367764008657263e+00
6.981317007977317912e-01,8.181818181818181301e+01,4.139062192707473886e-02,7.316106397414170459e+00,3.190422335398923614e+00,4.439480963237502770e-02,3.876126529315964575e+00,1.841388222971665822e+00
7.155849933176750000e-01,8.136363636363635976e+01,4.124135144825578914e-02,7.541046310758736659e+00,3.269177156500269188e+00,4.422623114843094588e-02,4.021457132068878337e+00,1.905325850402488141e+00
7.330382858376184307e-01,8.090909090909090651e+01,4.109390726065608596e-02,7.769420552797980051e+00,3.348017860625379427e+00,4.404551772533431275e-02,4.182908004401274304e+00,1.975331376801719330e+00
7.504915783575616395e-01,8.045454545454545325e+01,4.094820145929498056e-02,8.001884428413291062e+00,3.426941291137948653e+00,4.385040414987573937e-02,4.364270677730779369e+00,2.052658083952640933e+00
7.679448708775049592e-01,8.000000000000000000e+01,4.080415022697255617e-02,8.237944923788870000e+00,3.505942219479027955e+00,4.363865010072871808e-02,4.569603647918871303e+00,2.138671300711906920e+00
7.853981633974482790e-01,7.954545454545454675e+01,4.066167338500285833e-02,8.477381773378729335e+00,3.585013182338967486e+00,4.341021886819889514e-02,4.800887662301059677e+00,2.233942881122475743e+00
8.028514559173914877e-01,7.909090909090909349e+01,4.052069438129285439e-02,8.720667642625203442e+00,3.664149785866705589e+00,4.316897580434139042e-02,5.056036424993358480e+00,2.337391638893680845e+00
8.203047484373349185e-01,7.863636363636364024e+01,4.038114011913980506e-02,8.968155097143785781e+00,3.743349597848934174e+00,4.291918601441424563e-02,5.331680820299640189e+00,2.447590245361105143e+00
8.377580409572781273e-01,7.818181818181817277e+01,4.024294038583957345e-02,9.219817423846821569e+00,3.822608512408671277e+00,4.266511460367548164e-02,5.624677824255414293e+00,2.562907992562826198e+00
8.552113334772214470e-01,7.772727272727271952e+01,4.010602773362483692e-02,9.475654119735988701e+00,3.901921181206100542e+00,4.241102667738317483e-02,5.931426184979573080e+00,2.681499396917184086e+00
8.726646259971647668e-01,7.727272727272726627e+01,3.997033747794542791e-02,9.735812103247249993e+00,3.981282231301991992e+00,4.216118734079535302e-02,6.247187386809557097e+00,2.801290226928282667e+00
8.901179185171079755e-01,7.681818181818181301e+01,3.983580748159634005e-02,1.000065365994455924e+01,4.060688009366162809e+00,4.191986169917002319e-02,6.565683881239931630e+00,2.919981828577527416e+00
9.075712110370514063e-01,7.636363636363635976e+01,3.970237773120457309e-02,1.027034775779994114e+01,4.140134654680914572e+00,4.169131485776524787e-02,6.880918358035129856e+00,3.035071768992860797e+00
9.250245035569946150e-01,7.590909090909090651e+01,3.956999028797064666e-02,1.054513255570465979e+01,4.219616915046963790e+00,4.147972639789908322e-02,7.184691636516141955e+00,3.143925599789827885e+00
9.424777960769379348e-01,7.545454545454545325e+01,3.943858928732064256e-02,1.082497026764450432e+01,4.299129080383118584e+00,4.128464590144775848e-02,7.475181116739459952e+00,3.246224477715522916e+00
9.599310885968812546e-01,7.500000000000000000e+01,3.930812079794640534e-02,1.111041396153292027e+01,4.378668725766375225e+00,4.109872082387536901e-02,7.761857423352644503e+00,3.345427628378246254e+00
9.773843811168245743e-01,7.454545454545454675e+01,3.917853246527000510e-02,1.140158571300396773e+01,4.458232669827777883e+00,4.091403583837361496e-02,8.057329059073238042e+00,3.445591592905059120e+00
9.948376736367677831e-01,7.409090909090909349e+01,3.904977345593314830e-02,1.169788885920789845e+01,4.537812151846236652e+00,4.072267561813421033e-02,8.374112168130915634e+00,3.551046024772660292e+00
1.012290966156711214e+00,7.363636363636364024e+01,3.892179445779717084e-02,1.200020861499884894e+01,4.617403073372910782e+00,4.051672483634879279e-02,8.727614779097267572e+00,3.666390797881458052e+00
1.029744258676654312e+00,7.318181818181817277e+01,3.879454764121804955e-02,1.230916075257726483e+01,4.697003680912652079e+00,4.028826816620913881e-02,9.136551963407884003e+00,3.796523034330001600e+00
1.047197551196597631e+00,7.272727272727271952e+01,3.866798637614183437e-02,1.262466040269459278e+01,4.776609870949368286e+00,4.002939028090691381e-02,9.621754575162249523e+00,3.946652818694432963e+00
1.064650843716540951e+00,7.227272727272726627e+01,3.854206510658492180e-02,1.294649024972309803e+01,4.856214564030896241e+00,3.973217585363381793e-02,1.020949295439707960e+01,4.122333829236628944e+00
1.082104136236484271e+00,7.181818181818181301e+01,3.841673935006888890e-02,1.327526222595279393e+01,4.935812851561215631e+00,3.939095168534852837e-02,1.092828771425971013e+01,4.328103939369308151e+00
1.099557428756427591e+00,7.136363636363635976e+01,3.829196569697310149e-02,1.361149462663282250e+01,5.015401131214433761e+00,3.901370569657572340e-02,1.178225991010030427e+01,4.560194102870085864e+00
1.117010721276370910e+00,7.090909090909090651e+01,3.816770170145708518e-02,1.395559671829230552e+01,5.094976262998187622e+00,3.861357067596993958e-02,1.276274111493748187e+01,4.810962856264815457e+00
1.134464013796314230e+00,7.045454545454545325e+01,3.804390565065554619e-02,1.430775959139331732e+01,5.174534213004198691e+00,3.820368878449507261e-02,1.385497749631548459e+01,5.071900686267866831e+00
1.151917306316257550e+00,7.000000000000000000e+01,3.792053653530740726e-02,1.466792052910638766e+01,5.254068746095524212e+00,3.779720218311492103e-02,1.503761406962933656e+01,5.333801963072721364e+00
1.169370598836200648e+00,6.954545454545454675e+01,3.779755404975579380e-02,1.503654497588641092e+01,5.333574200453415237e+00,3.740725303279332503e-02,1.627735172486331550e+01,5.587032842198443205e+00
1.186823891356144189e+00,6.909090909090909349e+01,3.767491858727312765e-02,1.541427552255741595e+01,5.413046568360528887e+00,3.704608665053916311e-02,1.753106133929791000e+01,5.822501883720166305e+00
1.204277183876087287e+00,6.863636363636364024e+01,3.755259109906853437e-02,1.580167419288952857e+01,5.492482225597380641e+00,3.671218446792901685e-02,1.878817208380349157e+01,6.040309837692507955e+00
1.221730476396030607e+00,6.818181818181817277e+01,3.743053293173503882e-02,1.620005077118939951e+01,5.571877125536532915e+00,3.639325347556213175e-02,2.009328503998506221e+01,6.247895646357847887e+00
1.239183768915973927e+00,6.772727272727271952e+01,3.730870581823520632e-02,1.660926217655950765e+01,5.651227549593730082e+00,3.607671296982619541e-02,2.149723309101221602e+01,6.452970257356279937e+00
1.256637061435917246e+00,6.727272727272726627e+01,3.718707187790114971e-02,1.702953994131957671e+01,5.730529197963973864e+00,3.574998224710876360e-02,2.307956005083452311e+01,6.663110343741231567e+00
1.274090353955860566e+00,6.681818181818181301e+01,3.706559360885029047e-02,1.746068365715773396e+01,5.809774428561014226e+00,3.540048060379742678e-02,2.494203495314396690e+01,6.885580627878335136e+00
1.291543646475803886e+00,6.636363636363635976e+01,3.694423374292717110e-02,1.790394113903698425e+01,5.888959003839057793e+00,3.501562733627980317e-02,2.716834986911671379e+01,7.127076054766957824e+00
1.308996938995747206e+00,6.590909090909090651e+01,3.682295511530319504e-02,1.835992347551862736e+01,5.968079098957118411e+00,3.458497363326996227e-02,2.983691588052597155e+01,7.392242370008644592e+00
1.326450231515690303e+00,6.545454545454545325e+01,3.670172065983436094e-02,1.882923683139725668e+01,6.047130526527387140e+00,3.411023356569256593e-02,3.300821080372275418e+01,7.677722620923423058e+00
1.343903524035633845e+00,6.500000000000000000e+01,3.658049340906129043e-02,1.931335143181544822e+01,6.126109223276698046e+00,3.359742799653732404e-02,3.661631939189219054e+01,7.977345175535184296e+00
1.361356816555576943e+00,6.454545454545454675e+01,3.645923648541474216e-02,1.981409991366054157e+01,6.205010987595951377e+00,3.305258281031706741e-02,4.038742462202501571e+01,8.285021632362116861e+00
1.378810109075520263e+00,6.409090909090909349e+01,3.633791295461851617e-02,2.033093784150636907e+01,6.283831768948852314e+00,3.248239366699691433e-02,4.421022710575500270e+01,8.594568374431698743e+00
