# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,5.294453587991371224e-01,9.988678611197816803e-02,5.031329341317365006e-02,5.294453587991371224e-01,9.988678611197816803e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.996944003962432851e-02,1.072980466656324072e+00,2.001764186391931100e-01,5.030434701831434235e-02,5.432978297491498632e-01,1.024699189935585758e-01
3.490658503988659095e-02,9.909090909090909349e+01,4.963130918641701916e-02,1.629954390958022525e+00,3.008557460823914065e-01,5.027139069520356052e-02,5.944596205389186538e-01,1.119975138536983966e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.929880330856337839e-02,2.199698045284265824e+00,4.019114848177943733e-01,5.021616554049223441e-02,6.806604511252679623e-01,1.280053037470471888e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.897181712276522936e-02,2.781528945250450136e+00,5.033302190970978529e-01,5.014041265083117593e-02,7.998602741384811532e-01,1.500500259603673725e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.865025202617184741e-02,3.374755985301543415e+00,6.050984010474724784e-01,5.004587312287121781e-02,9.501802434649486706e-01,1.777034369936993929e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.833402773343613984e-02,3.978674110834785171e+00,7.072023506715636731e-01,4.993428805326320663e-02,1.129839268621398496e+00,2.105468452545552760e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.802304468743484600e-02,4.592533375064900447e+00,8.096282558474913182e-01,4.980739853865797512e-02,1.337095586644275302e+00,2.481660724504629600e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.771719782808585275e-02,5.215550866204447189e+00,9.123621723288504182e-01,4.966694567570639068e-02,1.570192976306342691e+00,2.901467803253359734e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.741639184911299043e-02,5.846919167126022110e+00,1.015390023744710213e+00,4.951467056105929299e-02,1.827311406183540488e+00,3.360701136210300644e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.712053155106653984e-02,6.485811942968948252e+00,1.118697601599615066e+00,4.935231429136749393e-02,2.106522003651752240e+00,3.855085788180069861e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.682952188550744410e-02,7.131387421262021853e+00,1.222270585737217807e+00,4.918161796328189561e-02,2.405747163735940219e+00,4.380223371476498762e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.654326624166506277e-02,7.782794102166986860e+00,1.326094626194816994e+00,4.900432267345327525e-02,2.722727092702004192e+00,4.931560357221861368e-01
