# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317364312e-02,4.993720613351633197e-01,9.502303049430360637e-02,5.031329341317364312e-02,4.993720613351633197e-01,9.502303049430360637e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.994600190467143874e-02,1.015351703413835516e+00,1.907572486717210580e-01,5.030434701831432848e-02,5.115903407819291093e-01,9.731727358011517393e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.958821596793176051e-02,1.547169916360483066e+00,2.871786856379816566e-01,5.027139069520355358e-02,5.567481751676505164e-01,1.057846221199014863e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.923973395379837442e-02,2.094193375990298200e+00,3.842692422780393802e-01,5.021616554049222747e-02,6.329458875366951176e-01,1.200298637089123877e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.890034670834248615e-02,2.655606038064806995e+00,4.820065669427331390e-01,5.014041265083116899e-02,7.385466950866778069e-01,1.396862423840110334e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.856974697878257974e-02,3.230714038917881670e+00,5.803705920899588921e-01,5.004587312287121087e-02,8.721046262098613999e-01,1.644080011916450590e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.824740048943867293e-02,3.818627348304277636e+00,6.793381314607001009e-01,4.993428805326319275e-02,1.032299588209580232e+00,1.938636184052583700e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.793281121576113690e-02,4.418613572387327437e+00,7.788890074725958179e-01,4.980739853865797512e-02,1.217878375459549467e+00,2.277295284624833993e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.762552317184184925e-02,5.029714742892615220e+00,8.790012033566978467e-01,4.966694567570637681e-02,1.427600653743360093e+00,2.656841758895250871e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.732511570888385533e-02,5.651461532068198679e+00,9.796601865311579393e-01,4.951467056105928605e-02,1.660188682402756077e+00,3.074023131240069540e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.703119987606441815e-02,6.282168352756341001e+00,1.080838162945495062e+00,4.935231429136748699e-02,1.914265545946310043e+00,3.525497716752598598e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.674341523950940186e-02,6.921467866773290289e+00,1.182517525679662951e+00,4.918161796328188867e-02,2.188289368219743736e+00,4.007782236948843058e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.646142708682311773e-02,7.568142388859269154e+00,1.284676668353395002e+00,4.900432267345326831e-02,2.480531235143703217e+00,4.517198610693998750e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.618492396288759183e-02,8.221087084747422224e+00,1.387292896434590084e+00,4.882216951853252801e-02,2.789064474132997073e+00,5.049822829172443406e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.591361549153537974e-02,8.879356823254298092e+00,1.490344697710005439e+00,4.863689959517046579e-02,3.111620487002078494e+00,5.601349449070129882e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.564723044175916788e-02,9.541969278124843967e+00,1.593811300243430207e+00,4.845025400001798377e-02,3.445503669456266405e+00,6.167024740573154862e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.538551500719544690e-02,1.020778605531479855e+01,1.697671177818973254e+00,4.826397382972585220e-02,3.787738676750089795e+00,6.741752061964627618e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.512823127565464970e-02,1.087570582389047580e+01,1.801902702341571683e+00,4.807980018094493158e-02,4.135051270760877529e+00,7.320072772739371070e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.487515585297752879e-02,1.154464723366287870e+01,1.906484417447575463e+00,4.789938242959295572e-02,4.483886885014146451e+00,7.896414320029224720e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.462607863760448962e-02,1.221351967903329161e+01,2.011395038504747657e+00,4.772308747985863631e-02,4.832969286650605767e+00,8.469049089409517173e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.438080171028906118e-02,1.288122304505744076e+01,2.116613452612265078e+00,4.755033905577509684e-02,5.183085580823346028e+00,9.039335934068897238e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.413913834220240667e-02,1.354665971632395127e+01,2.222118718600715859e+00,4.738053903395016836e-02,5.534988279341290784e+00,9.608805710305754477e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.390091209287862867e-02,1.420873872789597492e+01,2.327890067032102106e+00,4.721308929099158475e-02,5.889247700509020689e+00,1.017908417934590304e+00
4.014257279586957439e-01,8.954545454545454675e+01,4.366595599578858289e-02,1.486637070006920780e+01,2.433906895472496501e+00,4.704739170350719785e-02,6.246840572484141596e+00,1.075194369460368948e+00
4.188790204786390636e-01,8.909090909090909349e+01,4.343411182179094526e-02,1.551844164922214375e+01,2.540148665130036676e+00,4.688284814810471379e-02,6.609054485118787348e+00,1.132929097566872878e+00
4.363323129985823834e-01,8.863636363636364024e+01,4.320522940760958969e-02,1.616382784417628926e+01,2.646594800389402202e+00,4.671886050139198443e-02,6.976993892844737921e+00,1.191313564769098665e+00
4.537856055185257032e-01,8.818181818181817277e+01,4.297916604346657676e-02,1.680141481111911261e+01,2.753224684663915234e+00,4.655483063997675752e-02,7.351767094865461871e+00,1.250560143927264001e+00
4.712388980384689674e-01,8.772727272727271952e+01,4.275578591594836331e-02,1.743007772935819233e+01,2.860017546524512344e+00,4.639016461617423426e-02,7.734660156620263294e+00,1.310891688108028585e+00
4.886921905584122872e-01,8.727272727272726627e+01,4.253495959843608953e-02,1.804855499074063374e+01,2.966951748376578823e+00,4.622480638343459680e-02,8.125776014004255643e+00,1.372341841049987909e+00
5.061454830783556069e-01,8.681818181818181301e+01,4.231656358409722346e-02,1.865552114707076115e+01,3.074004512319544080e+00,4.605976261207796879e-02,8.522634937817333167e+00,1.434541837079017057e+00
5.235987755982988157e-01,8.636363636363635976e+01,4.210047985721149938e-02,1.924974748366548383e+01,3.181152490482892059e+00,4.589616462674245279e-02,8.922279286571635382e+00,1.497053438116223045e+00
5.410520681182421354e-01,8.590909090909090651e+01,4.188659549902769286e-02,1.983043319015290606e+01,3.288373962896023350e+00,4.573514375206619298e-02,9.321560802680693314e+00,1.559414374453119922e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.167480232473697033e-02,2.039689984820212842e+01,3.395649238710081619e+00,4.557783131268729887e-02,9.717132138514163131e+00,1.621138735662771113e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.146499654850367006e-02,2.094815547628563124e+01,3.502958758795335914e+00,4.542535863324393547e-02,1.010551185729937274e+01,1.681718395619943518e+00
