# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,1.723271341840988125e-01,6.517456688550817001e-02,5.031329341317365006e-02,1.723271341840988125e-01,6.517456688550817001e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.998606072276254308e-02,3.540378126573532347e-01,1.315582112890619215e-01,5.030434701831434235e-02,1.771150163573259606e-01,6.695250420208054276e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.966686025522944886e-02,5.448160986704546627e-01,1.991226490875102617e-01,5.027139069520356052e-02,1.948382679551510233e-01,7.351952687606409798e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.935573851064265632e-02,7.443345323291282734e-01,2.678409643347839375e-01,5.021616554049223441e-02,2.248417648041400874e-01,8.458624296116155905e-02
6.981317007977318190e-02,9.818181818181817277e+01,4.905261616502517436e-02,9.523108888273354999e-01,3.376909607702254790e-01,5.014041265083117593e-02,2.666241725499142179e-01,9.989511033795250849e-02
8.726646259971647390e-02,9.772727272727271952e+01,4.875730701567630027e-02,1.168412855439426190e+00,4.086505089507319055e-01,5.004587312287121781e-02,3.197980722585821445e-01,1.192127288572840116e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.846960037705365376e-02,1.392201107020835105e+00,4.806938334770041732e-01,4.993428805326320663e-02,3.840538965130796401e-01,1.423229273195535105e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.818931487658912466e-02,1.623215641921050612e+00,5.537937895267428523e-01,4.980739853865797512e-02,4.591264667752399942e-01,1.690203318436568902e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.791629644490978668e-02,1.860987538722808532e+00,6.279231419942616910e-01,4.966694567570639068e-02,5.447631922328104448e-01,1.991041790663496402e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.765023347204883769e-02,2.105074700886065298e+00,7.030562430592954826e-01,4.951467056105929299e-02,6.406942095846255292e-01,2.323721157594017539e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.739071120563716211e-02,2.355046072334768148e+00,7.791693310015210816e-01,4.935231429136749393e-02,7.466077468149704410e-01,2.686137221703728817e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.713734050192815161e-02,2.610412418861562056e+00,8.562387673498708107e-01,4.918161796328189561e-02,8.621193593723540660e-01,3.076038982069392302e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.688976252105034326e-02,2.870631935159492887e+00,9.342401672202531593e-01,4.900432267345327525e-02,9.867271477442310923e-01,3.490948154766863043e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.664764639949857405e-02,3.135141398157297754e+00,1.013148592027836470e+00,4.882216951853253495e-02,1.119782037325351531e+00,3.928107991213284356e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.641068562416868909e-02,3.403371450982534352e+00,1.092938975080457897e+00,4.863689959517046579e-02,1.260453950007633939e+00,4.384428892171212122e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.617859611838541489e-02,3.674737416537875223e+00,1.173586176455967189e+00,4.845025400001798377e-02,1.407729293354020639e+00,4.856451379835046711e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.595111359107667548e-02,3.948639635443496942e+00,1.255064995926381988e+00,4.826397382972585914e-02,1.560401622602287208e+00,5.340315741216662415e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.572799222603259051e-02,4.224469764670672589e+00,1.337350239911772709e+00,4.807980018094494545e-02,1.717061934654390942e+00,5.831745529066804101e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.550900232281757107e-02,4.501618803280387660e+00,1.420416743096077239e+00,4.789938242959296266e-02,1.876139001667321393e+00,6.326135141004963769e-01
