# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,3.004851882087432036e-01,7.995269950458934460e-02,5.031329341317365006e-02,3.004851882087432036e-01,7.995269950458934460e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.999264958547699339e-02,5.976595597485534483e-01,1.605486692900259804e-01,5.030434701831434235e-02,3.087196565284887617e-01,8.216609199645948103e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.967989605859566421e-02,8.920890642851396768e-01,2.417710208858695475e-01,5.027139069520356052e-02,3.390801279748723029e-01,9.033688446649401627e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.937489905658482697e-02,1.184305455081772207e+00,3.236034712166984129e-01,5.021616554049223441e-02,3.900514992489184651e-01,1.040897621156836456e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.907748630406838508e-02,1.474784743047624413e+00,4.060290464665389787e-01,5.014041265083117593e-02,4.601718403430576365e-01,1.230803335412435362e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.878747415430963880e-02,1.764018670201817018e+00,4.890324952718709262e-01,5.004587312287121781e-02,5.480252274139058022e-01,1.469872544641487866e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.850468289160355523e-02,2.052447505494417790e+00,5.725983962551904893e-01,4.993428805326320663e-02,6.522358381016025719e-01,1.755051025167599088e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.822884613971800682e-02,2.340365204531808629e+00,6.567073202065343285e-01,4.980739853865797512e-02,7.714620302200940749e-01,2.083377448426029788e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.795957482995181348e-02,2.628240462364357821e+00,7.413433213785521891e-01,4.966694567570639068e-02,9.043894563701634359e-01,2.451920099946300613e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.769648188032352826e-02,2.916560627779447579e+00,8.264933058343314487e-01,4.951467056105929299e-02,1.049721326912031127e+00,2.857714373158809495e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.743921502873894858e-02,3.205316455445299972e+00,9.121340624058834612e-01,4.935231429136749393e-02,1.206163218963911987e+00,3.297699453083192678e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.718744733011195902e-02,3.495424131958679848e+00,9.982571493632417248e-01,4.918161796328189561e-02,1.372414091710753237e+00,3.768662625220561280e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.694087488656750740e-02,3.786735620522812429e+00,1.084841448187876090e+00,4.900432267345327525e-02,1.547164434808980804e+00,4.267187469825624024e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.669921508262740717e-02,4.079821140724184225e+00,1.171871531023973789e+00,4.882216951853253495e-02,1.729079574234680505e+00,4.789611627449955611e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.646220551248355507e-02,4.375116795487343779e+00,1.259333456188400646e+00,4.863689959517046579e-02,1.916772676964189293e+00,5.331973541753911583e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.622960094294031180e-02,4.672845553276865793e+00,1.347210551227766118e+00,4.845025400001798377e-02,2.108730593559062783e+00,5.889896253810196214e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.600117243962732055e-02,4.973247693721504881e+00,1.435484363757984827e+00,4.826397382972585914e-02,2.303320604663963600e+00,6.458514030667114048e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.577670548553141455e-02,5.274093587581923259e+00,1.524138070786843935e+00,4.807980018094494545e-02,2.498831773634713649e+00,7.032428670919596003e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.555599878349188975e-02,5.575324544842056973e+00,1.613155337315254734e+00,4.789938242959296266e-02,2.693586175408583472e+00,7.606092709805887253e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.533886361480097410e-02,5.877383948711337069e+00,1.702519784676078229e+00,4.772308747985863631e-02,2.887090758830666015e+00,8.177712848193682271e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.512512199416619796e-02,6.179455786765836400e+00,1.792214990534128027e+00,4.755033905577509684e-02,3.079700050814597745e+00,8.748514665269072621e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.491460632022183097e-02,6.481466745671408347e+00,1.882224488886168112e+00,4.738053903395017530e-02,3.272247771324678922e+00,9.320000566377544260e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.470715860423202931e-02,6.783351239806544086e+00,1.972531770060913958e+00,4.721308929099159168e-02,3.465537640065093239e+00,9.893804000104989838e-01
4.014257279586957439e-01,8.954545454545454675e+01,4.450262912239064811e-02,7.085051242439550201e+00,2.063120280719032529e+00,4.704739170350720479e-02,3.659990790211438139e+00,1.047164790250921573e+00
4.188790204786390636e-01,8.909090909090909349e+01,4.430087627697677083e-02,7.386516130026867799e+00,2.153973423893017713e+00,4.688284814810472767e-02,3.856395987301910022e+00,1.105542004196895745e+00
4.363323129985823834e-01,8.863636363636364024e+01,4.410176605740408901e-02,7.687705117922047471e+00,2.245074588443309871e+00,4.671886050139198443e-02,4.055698021710443690e+00,1.164715773631830986e+00
4.537856055185257032e-01,8.818181818181817277e+01,4.390517089112815075e-02,7.988592415919002931e+00,2.336407230643764432e+00,4.655483063997676446e-02,4.258772644626757753e+00,1.224903399334818399e+00
4.712388980384689674e-01,8.772727272727271952e+01,4.371096949611628230e-02,8.289153007796819850e+00,2.427954888190085647e+00,4.639016461617423426e-02,4.466448259183712466e+00,1.286333722885351749e+00
4.886921905584122872e-01,8.727272727272726627e+01,4.351904672152885623e-02,8.589309386439081706e+00,2.519701184270190630e+00,4.622480638343461068e-02,4.679072704929187587e+00,1.349043236339010576e+00
5.061454830783556069e-01,8.681818181818181301e+01,4.332929258948890749e-02,8.888974555294570479e+00,2.611629975120587144e+00,4.605976261207796879e-02,4.895556588407512955e+00,1.412655927590031224e+00
5.235987755982988157e-01,8.636363636363635976e+01,4.314160193852798614e-02,9.188080046907938225e+00,2.703725535748435327e+00,4.589616462674245972e-02,5.113344395477749771e+00,1.476721455984390197e+00
5.410520681182421354e-01,8.590909090909090651e+01,4.295587442081465895e-02,9.486558809242056967e+00,2.795972529747501323e+00,4.573514375206619992e-02,5.330383808253084332e+00,1.540760996451038034e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.277201415215158703e-02,9.784260016497871248e+00,2.888355162504830265e+00,4.557783131268730581e-02,5.545263549402299930e+00,1.604267971485584088e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.258992897944918060e-02,1.008093563965666029e+01,2.980856396070615588e+00,4.542535863324394241e-02,5.756427139840936569e+00,1.666709516995236173e+00
5.934119456780720947e-01,8.454545454545454675e+01,4.240953038869856029e-02,1.037639417322849944e+01,3.073458398543944980e+00,4.527829875356095130e-02,5.962520343727629957e+00,1.727761674442868101e+00
6.108652381980153034e-01,8.409090909090909349e+01,4.223073350146527849e-02,1.067067170479316296e+01,3.166144094676454745e+00,4.513496042713533579e-02,6.165451116657139963e+00,1.788048826680151082e+00
6.283185307179586232e-01,8.363636363636364024e+01,4.205345676026924634e-02,1.096384160993629386e+01,3.258897371904978524e+00,4.499307844081339852e-02,6.368369295213232917e+00,1.848479476172151470e+00
6.457718232379019430e-01,8.318181818181817277e+01,4.187762136909808225e-02,1.125582741328571856e+01,3.351702484088321832e+00,4.485038758138576442e-02,6.574472032614627537e+00,1.910010343331633775e+00
6.632251157578451517e-01,8.272727272727271952e+01,4.170315123578027111e-02,1.154645260070012114e+01,3.444543576710219046e+00,4.470462263564307231e-02,6.787067501246083268e+00,1.973645576644385002e+00
6.806784082777884715e-01,8.227272727272726627e+01,4.152997297197204979e-02,1.183540988870872290e+01,3.537403235676836566e+00,4.455351839037597489e-02,7.009612819504697612e+00,2.040437643986919625e+00
6.981317007977317912e-01,8.181818181818181301e+01,4.135801575067290375e-02,1.212247344914632841e+01,3.630262940772029268e+00,4.439480963237502770e-02,7.245687044791230491e+00,2.111489855652087577e+00
7.155849933176750000e-01,8.136363636363635976e+01,4.118721081146343305e-02,1.240777206443533487e+01,3.723106272758686774e+00,4.422623114843094588e-02,7.499006819916419708e+00,2.187960278606197129e+00
7.330382858376184307e-01,8.090909090909090651e+01,4.101749135318595585e-02,1.269144724404243441e+01,3.815918792048643482e+00,4.404551772533431275e-02,7.773440392219582940e+00,2.271066649104067636e+00
7.504915783575616395e-01,8.045454545454545325e+01,4.084879253394452236e-02,1.297381415969452512e+01,3.908686405087362203e+00,4.385040414987573937e-02,8.073022786079526725e+00,2.362092035597003647e+00
7.679448708775049592e-01,8.000000000000000000e+01,4.068105145582443655e-02,1.325447922720181460e+01,4.001391483084380418e+00,4.363865010072871808e-02,8.401900346926321816e+00,2.462379031294425591e+00
7.853981633974482790e-01,7.954545454545454675e+01,4.051420686500132456e-02,1.353209408292931748e+01,4.094013812598282342e+00,4.341021886819889514e-02,8.760830063521265032e+00,2.572277629361323648e+00
8.028514559173914877e-01,7.909090909090909349e+01,4.034819887797248816e-02,1.380765032817041948e+01,4.186539876180042974e+00,4.316897580434139042e-02,9.144294523335972258e+00,2.690222586812423877e+00
8.203047484373349185e-01,7.863636363636364024e+01,4.018296897151453495e-02,1.408200040346858906e+01,4.278955131925121336e+00,4.291918601441424563e-02,9.545796625942683633e+00,2.814323545761110879e+00
8.377580409572781273e-01,7.818181818181817277e+01,4.001845998268336452e-02,1.435303113051436341e+01,4.371239632793341379e+00,4.266511460367548164e-02,9.958232906164262488e+00,2.942541582755882512e+00
8.552113334772214470e-01,7.772727272727271952e+01,3.985461607007097229e-02,1.462099260534158773e+01,4.463376406698006171e+00,4.241102667738317483e-02,1.037393752934943514e+01,3.072686500832890744e+00
8.726646259971647668e-01,7.727272727272726627e+01,3.969138240655380179e-02,1.488812531270590434e+01,4.555353019385620428e+00,4.216118734079535302e-02,1.078552428558017340e+01,3.202431879688633742e+00
8.901179185171079755e-01,7.681818181818181301e+01,3.952870503294934890e-02,1.515274585420529796e+01,4.647154552792628124e+00,4.191986169917002319e-02,1.118558841845190699e+01,3.329336937747410463e+00
9.075712110370514063e-01,7.636363636363635976e+01,3.936653085711928901e-02,1.541268120718299883e+01,4.738757526530279485e+00,4.169131485776524787e-02,1.156619184167408321e+01,3.450868413622167008e+00
9.250245035569946150e-01,7.590909090909090651e+01,3.920480765396948397e-02,1.566988629361070373e+01,4.830146479008541327e+00,4.147972639789908322e-02,1.191927965452083882e+01,3.564471559431868553e+00
9.424777960769379348e-01,7.545454545454545325e+01,3.904348402544508684e-02,1.592562726080870128e+01,4.921308654019032502e+00,4.128464590144775848e-02,1.224500507175220143e+01,3.670072433309061299e+00
9.599310885968812546e-01,7.500000000000000000e+01,3.888250912917684543e-02,1.617834672480497815e+01,5.012228546185793832e+00,4.109872082387536901e-02,1.255563924207943671e+01,3.771430669938693470e+00
9.773843811168245743e-01,7.454545454545454675e+01,3.872183256575997129e-02,1.642726619816250988e+01,5.102888255558485575e+00,4.091403583837361496e-02,1.286456531841506568e+01,3.872751043354547562e+00
9.948376736367677831e-01,7.409090909090909349e+01,3.856140437838759261e-02,1.667208792470186296e+01,5.193268298738670019e+00,4.072267561813421033e-02,1.318494275622127176e+01,3.978346584187543389e+00
1.012290966156711214e+00,7.363636363636364024e+01,3.840117505285073340e-02,1.691354564897887158e+01,5.283353035766282346e+00,4.051672483634879279e-02,1.352791343875550467e+01,4.092613125787956108e+00
1.029744258676654312e+00,7.318181818181817277e+01,3.824109549079471315e-02,1.715255571645427679e+01,5.373127785100582976e+00,4.028826816620913881e-02,1.390724146973588837e+01,4.220025136214710315e+00
1.047197551196597631e+00,7.272727272727271952e+01,3.808111677418737212e-02,1.738826414877084403e+01,5.462577412500323248e+00,4.002939028090691381e-02,1.433510572237758751e+01,4.365100567393373154e+00
1.064650843716540951e+00,7.227272727272726627e+01,3.792119004286386569e-02,1.762025062035047540e+01,5.551686197013432356e+00,3.973217585363381793e-02,1.482139691991833352e+01,4.532352399553142952e+00
1.082104136236484271e+00,7.181818181818181301e+01,3.776126649347884279e-02,1.784785705305506553e+01,5.640435466040798929e+00,3.939095168534852837e-02,1.537373123200662661e+01,4.724959956697917463e+00
1.099557428756427591e+00,7.136363636363635976e+01,3.760129737950645284e-02,1.807096431716506046e+01,5.728806605431612908e+00,3.901370569657572340e-02,1.597260608058117981e+01,4.938132455414467437e+00
1.117010721276370910e+00,7.090909090909090651e+01,3.744123399622428794e-02,1.829003365724178565e+01,5.816783777585349036e+00,3.861357067596993958e-02,1.659286629376593325e+01,5.163897558385338371e+00
1.134464013796314230e+00,7.045454545454545325e+01,3.728102746755940222e-02,1.850509069112114702e+01,5.904351664417740508e+00,3.820368878449507261e-02,1.720797967963461872e+01,5.394068797416311511e+00
1.151917306316257550e+00,7.000000000000000000e+01,3.712062858770617119e-02,1.871595517253850360e+01,5.991494615333580853e+00,3.779720218311492103e-02,1.779711592084676397e+01,5.620526575730608876e+00
1.169370598836200648e+00,6.954545454545454675e+01,3.695998781736843652e-02,1.892256596611594333e+01,6.078197006077850517e+00,3.740725303279332503e-02,1.833600784927608629e+01,5.835399739531960783e+00
