# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,1.423202032461901856e-01,5.667093725654053643e-02,5.031329341317365006e-02,1.423202032461901856e-01,5.667093725654053643e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.994439293478282471e-02,2.916652454617519319e-01,1.143025279115521264e-01,5.030434701831434235e-02,1.458321427362932465e-01,5.804730171975745062e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.958095927880450116e-02,4.485422553231233067e-01,1.729489674343678840e-01,5.027139069520356052e-02,1.588149153534395563e-01,6.312637061395802440e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.922317161823590997e-02,6.134817544808560674e-01,2.326651272061393272e-01,5.021616554049223441e-02,1.807327451257286777e-01,7.166897673849137451e-02
6.981317007977318190e-02,9.818181818181817277e+01,4.887118822834527615e-02,7.870769743261890605e-01,2.935090141379521622e-01,5.014041265083117593e-02,2.111340320128272663e-01,8.345217557767210803e-02
8.726646259971647390e-02,9.772727272727271952e+01,4.852514648667183988e-02,9.697761531227114817e-01,3.555306621052135574e-01,5.004587312287121781e-02,2.496326530157766677e-01,9.826544169011156016e-02
1.047197551196597659e-01,9.727272727272726627e+01,4.818516287302583578e-02,1.161054987855394627e+00,4.187305367008464785e-01,4.993428805326320663e-02,2.958915478151196710e-01,1.159072777445554203e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.785133257492157899e-02,1.360183932207492452e+00,4.830794652952961066e-01,4.980739853865797512e-02,3.496076193712335245e-01,1.361820650816445433e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.752370268002560627e-02,1.566862768027647901e+00,5.485505044521313822e-01,4.966694567570639068e-02,4.104971905170743396e-01,1.588970266150159516e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.720222871489498234e-02,1.780724863617743736e+00,6.151160037132626934e-01,4.951467056105929299e-02,4.782814820170676051e-01,1.838592182160770916e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.688677917560165470e-02,2.001329565951340594e+00,6.827458994245787505e-01,4.935231429136749393e-02,5.526737742601970371e-01,2.108728114719273516e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.657720845677096322e-02,2.228315327775793442e+00,7.514111172211408451e-01,4.918161796328189561e-02,6.333662146544017935e-01,2.397362034020752153e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.627339348847721301e-02,2.461368629210613168e+00,8.210845708548608624e-01,4.900432267345327525e-02,7.200135894825954175e-01,2.702388182973675113e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.597522104639054780e-02,2.700146627414966805e+00,8.917398019684459332e-01,4.882216951853253495e-02,8.122170046151766520e-01,3.021581486104345515e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.568257341258407517e-02,2.944286876720930479e+00,9.633503314090328118e-01,4.863689959517046579e-02,9.094436103222861556e-01,3.352527846835995362e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.539533017669212384e-02,3.193419590033923949e+00,1.035889477034082740e+00,4.845025400001798377e-02,1.010913781652791998e+00,3.692557169007221751e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.511337228708568042e-02,3.447159252072027780e+00,1.109330038477130742e+00,4.826397382972585914e-02,1.115682686692883507e+00,4.038745480971223656e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.483658153309358352e-02,3.705115347427083705e+00,1.183644264933459311e+00,4.807980018094494545e-02,1.222682093373321344e+00,4.387895309811757349e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.456483902532921981e-02,3.966902377341026131e+00,1.258803990923372584e+00,4.789938242959296266e-02,1.330819453857247314e+00,4.736731287729241680e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.429802532903686502e-02,4.232162250401958481e+00,1.334781092589522267e+00,4.772308747985863631e-02,1.439738800239497518e+00,5.084278630256987563e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.403602089835803590e-02,4.500551160579706611e+00,1.411547583455692312e+00,4.755033905577509684e-02,1.549636403176940513e+00,5.431395420045816991e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.377870597843711714e-02,4.771736015793253571e+00,1.489075614426798699e+00,4.738053903395017530e-02,1.660742505069393804e+00,5.779053146063980462e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.352596048365462572e-02,5.045395231896033117e+00,1.567337473788890323e+00,4.721308929099159168e-02,1.773319864239728760e+00,6.128287616825122130e-01
4.014257279586957439e-01,8.954545454545454675e+01,4.327766470928261222e-02,5.321219404837402855e+00,1.646305587209147658e+00,4.704739170350720479e-02,1.887669840199534210e+00,6.480213412881529189e-01
4.188790204786390636e-01,8.909090909090909349e+01,4.303369970784799020e-02,5.598911868990334995e+00,1.725952517735884095e+00,4.688284814810472767e-02,2.004146377109735422e+00,6.836034230111676102e-01
4.363323129985823834e-01,8.863636363636364024e+01,4.279394477126560736e-02,5.878189149971054128e+00,1.806250965798545272e+00,4.671886050139198443e-02,2.123150416779223004e+00,7.197046326398902627e-01
4.537856055185257032e-01,8.818181818181817277e+01,4.255827760416653477e-02,6.158732931336308170e+00,1.887173159545059820e+00,4.655483063997676446e-02,2.245131311090753368e+00,7.564648336541570650e-01
4.712388980384689674e-01,8.772727272727271952e+01,4.232658492248836390e-02,6.440108902580839789e+00,1.968689387458702367e+00,4.639016461617423426e-02,2.370578497508442961e+00,7.940329049400649541e-01
4.886921905584122872e-01,8.727272727272726627e+01,4.209875798693406973e-02,6.722176418395627628e+00,2.050771273765276792e+00,4.622480638343461068e-02,2.499595067514627011e+00,8.324420820563532830e-01
5.061454830783556069e-01,8.681818181818181301e+01,4.187465700826385057e-02,7.005079910887042516e+00,2.133392749700572910e+00,4.605976261207796879e-02,2.631427095542421934e+00,8.714734154155636681e-01
