# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,5.684919037232140093e-01,9.997056862716623138e-02,5.031329341317365006e-02,5.684919037232140093e-01,9.997056862716623138e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.989701193177046440e-02,1.153099761683889390e+00,2.004400653772581975e-01,5.030434701831434235e-02,5.807466541368239143e-01,1.020998933937373593e-01
3.490658503988659095e-02,9.909090909090909349e+01,4.949098887329668461e-02,1.753132979679016934e+00,3.013934502479453936e-01,5.027139069520356052e-02,6.260045075392970393e-01,1.099547098896462016e-01
5.235987755982988295e-02,9.863636363636362603e+01,4.909566658293908203e-02,2.367876509150380393e+00,4.028155291150913309e-01,5.021616554049223441e-02,7.022492507858506539e-01,1.231559275296334188e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.871138245729709354e-02,2.996595540398817370e+00,5.046909537327537443e-01,5.014041265083117593e-02,8.076705400011380265e-01,1.413446253983537959e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.833827910777768050e-02,3.638532126883470053e+00,6.070042217331839129e-01,5.004587312287121781e-02,9.406118406171088964e-01,1.641775966925850538e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.797565267935498950e-02,4.292881980877280235e+00,7.097396766268276869e-01,4.993428805326320663e-02,1.099523492054165441e+00,1.913233616440029039e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.762282623153634570e-02,4.958802787432192716e+00,8.128815078023247098e-01,4.980739853865797512e-02,1.282919144943613254e+00,2.224583841842673604e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.727918209018039386e-02,5.635420369952503172e+00,9.164137505265086414e-01,4.966694567570639068e-02,1.489334238958781365e+00,2.572633011812741621e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.694415497513208801e-02,6.321831775888167471e+00,1.020320285944406935e+00,4.951467056105929299e-02,1.717285569681808344e+00,2.954190395086559451e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.661722615643342643e-02,7.017108549881243107e+00,1.124584841079241393e+00,4.935231429136749393e-02,1.965232184251162417e+00,3.366028886556100552e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.629791840047271789e-02,7.720299916391137884e+00,1.229190988832427944e+00,4.918161796328189561e-02,2.231540913996159947e+00,3.804850642274274497e-01
