# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,3.191487294769376204e-01,8.476377375477088527e-02,5.031329341317365006e-02,3.191487294769376204e-01,8.476377375477088527e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.997839353638086624e-02,6.463978726495979155e-01,1.701063086969118177e-01,5.030434701831434235e-02,3.276994768175660044e-01,8.701299184184947688e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.965049219361044458e-02,9.812925607200283507e-01,2.560140092045422033e-01,5.027139069520356052e-02,3.592882276306882394e-01,9.531285201118205874e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.932946052563267486e-02,1.323359587218731592e+00,3.424731327214564636e-01,5.021616554049223441e-02,4.125395505306612143e-01,1.092716179237541163e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.901515512186891549e-02,1.672109399791374518e+00,4.294697897571240763e-01,5.014041265083117593e-02,4.862352027003190025e-01,1.285229284303174846e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.870742585222956333e-02,2.027037976001217601e+00,5.169899377262895390e-01,5.004587312287121781e-02,5.792684977912229138e-01,1.527189336330700142e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.840613008604970069e-02,2.387625528299672784e+00,6.050192710334695301e-01,4.993428805326320663e-02,6.906023873026287951e-01,1.815240525174997011e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.811113284006724583e-02,2.753336490221922173e+00,6.935431263579548977e-01,4.980739853865797512e-02,8.192306239537743284e-01,2.146091949618945671e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.782229720791256189e-02,3.123622882589558891e+00,7.825464795546391850e-01,4.966694567570639068e-02,9.641415749347963526e-01,2.516463343586585188e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.753948047669329102e-02,3.497926416045048281e+00,8.720139456540182410e-01,4.951467056105929299e-02,1.124284500782783081e+00,2.923033637886606750e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.726253802418500793e-02,3.875680524247171022e+00,9.619297788621909984e-01,4.935231429136749393e-02,1.298538473634607504e+00,3.362392234283449466e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.699132661872779115e-02,4.256312371884993340e+00,1.052277872560858585e+00,4.918161796328189561e-02,1.485683642072618271e+00,3.830992208126174914e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.672570698273047218e-02,4.639244823053473077e+00,1.143041759307324767e+00,4.900432267345327525e-02,1.684375839542291198e+00,4.325106798717854306e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.646554520347440792e-02,5.023892887693531151e+00,1.234204610834496840e+00,4.882216951853253495e-02,1.893124778414070342e+00,4.840790145006953482e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.621067660048251702e-02,5.409634556681312212e+00,1.325749514348788072e+00,4.863689959517046579e-02,2.110277615496499948e+00,5.373845828164587335e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.596086638167988514e-02,5.795868065321461593e+00,1.417660349553426347e+00,4.845025400001798377e-02,2.334004285990612715e+00,5.919793021360574281e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.571584896984437485e-02,6.181948742210927605e+00,1.509921152273104639e+00,4.826397382972585914e-02,2.562288054597820164e+00,6.473838799145951173e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.547537244944496043e-02,6.567206830848527410e+00,1.602515886285667879e+00,4.807980018094494545e-02,2.792919590258939877e+00,7.030851210054742673e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.523920045991881855e-02,6.950962452579729778e+00,1.695428443322112955e+00,4.789938242959296266e-02,3.023615278774451021e+00,7.585625697600938411e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.500711179769444764e-02,7.332528136313603895e+00,1.788642643066588933e+00,4.772308747985863631e-02,3.253603718052901606e+00,8.136652313856354013e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.477889963788540123e-02,7.711211472394914779e+00,1.882142233156397060e+00,4.755033905577509684e-02,3.483341105731847520e+00,8.685355015982705318e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.455436928060262786e-02,8.086317871785466238e+00,1.975910889181990981e+00,4.738053903395017530e-02,3.713370619513996385e+00,9.233335573389659379e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.433333763999938032e-02,8.457153462791859866e+00,2.069932214686975858e+00,4.721308929099159168e-02,3.944293311201823471e+00,9.782310085210219608e-01
4.014257279586957439e-01,8.954545454545454675e+01,4.411563203492092217e-02,8.823062318669062876e+00,2.164189789556878463e+00,4.704739170350720479e-02,4.176765093377460936e+00,1.033411001967990295e+00
4.188790204786390636e-01,8.909090909090909349e+01,4.390108931499963479e-02,9.183505179007465102e+00,2.258667404639502330e+00,4.688284814810472767e-02,4.411494982568002321e+00,1.089068613329245983e+00
4.363323129985823834e-01,8.863636363636364024e+01,4.368955556539505514e-02,9.537993073945150613e+00,2.353349132755441442e+00,4.671886050139198443e-02,4.649246714327187391e+00,1.145411786483218064e+00
4.537856055185257032e-01,8.818181818181817277e+01,4.348088479899427788e-02,9.886069713971027184e+00,2.448219324676162323e+00,4.655483063997676446e-02,4.890830503532352047e+00,1.202661138061879242e+00
4.712388980384689674e-01,8.772727272727271952e+01,4.327493856920937992e-02,1.022729143645295835e+01,2.543262421040410892e+00,4.639016461617423426e-02,5.137077953775741612e+00,1.261047492424894445e+00
4.886921905584122872e-01,8.727272727272726627e+01,4.307158567336312471e-02,1.056121495280879152e+01,2.638462688316564275e+00,4.622480638343461068e-02,5.388024636808480317e+00,1.320615628538985620e+00
5.061454830783556069e-01,8.681818181818181301e+01,4.287070109951539310e-02,1.088742230629576646e+01,2.733804208649531109e+00,4.605976261207796879e-02,5.642034418375079241e+00,1.381014631350703459e+00
5.235987755982988157e-01,8.636363636363635976e+01,4.267216579277437194e-02,1.120553918204230115e+01,2.829271019701605994e+00,4.589616462674245972e-02,5.897148397382352414e+00,1.441819881164670303e+00
5.410520681182421354e-01,8.590909090909090651e+01,4.247586649671837578e-02,1.151523794117633948e+01,2.924847218579538666e+00,4.573514375206619992e-02,6.151299940291232282e+00,1.502579593589263851e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.228169489727547081e-02,1.181663939130999452e+01,3.020516784825049594e+00,4.557783131268730581e-02,6.402339767022160011e+00,1.562816477580015295e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.208954733511344193e-02,1.211068260058406487e+01,3.116263240887878538e+00,4.542535863324394241e-02,6.648053555617763344e+00,1.622028395651961663e+00
5.934119456780720947e-01,8.454545454545454675e+01,4.189932478101034141e-02,1.239850658762666313e+01,3.212069774709284342e+00,4.527829875356095130e-02,6.887094767242051496e+00,1.679911472864540567e+00
6.108652381980153034e-01,8.409090909090909349e+01,4.171093231787418448e-02,1.268139733835760907e+01,3.307919632200379656e+00,4.513496042713533579e-02,7.121841335099771797e+00,1.737060628032646381e+00
6.283185307179586232e-01,8.363636363636364024e+01,4.152427864588310175e-02,1.296084367254730907e+01,3.403796928263071120e+00,4.499307844081339852e-02,7.355723055960773138e+00,1.794339500443685509e+00
6.457718232379019430e-01,8.318181818181817277e+01,4.133927606269614113e-02,1.323855305811603422e+01,3.499687827988133382e+00,4.485038758138576442e-02,7.592267097515015273e+00,1.852657059898284109e+00
6.632251157578451517e-01,8.272727272727271952e+01,4.115584036358067160e-02,1.351480396218176061e+01,3.595576948467635869e+00,4.470462263564307231e-02,7.835065861605492010e+00,1.912967097312630260e+00
6.806784082777884715e-01,8.227272727272726627e+01,4.097389027967408837e-02,1.378852236400990705e+01,3.691445067981816930e+00,4.455351839037597489e-02,8.087743037322603357e+00,1.976269582642868006e+00
6.981317007977317912e-01,8.181818181818181301e+01,4.079334728174249802e-02,1.405961331159081062e+01,3.787276543948873808e+00,4.439480963237502770e-02,8.353914405673078747e+00,2.043613484510882650e+00
7.155849933176750000e-01,8.136363636363635976e+01,4.061413557997520241e-02,1.432783251175695405e+01,3.883057280656084131e+00,4.422623114843094588e-02,8.637142847809805346e+00,2.116100963839956606e+00
7.330382858376184307e-01,8.090909090909090651e+01,4.043618200281944713e-02,1.459234236518815564e+01,3.978768233839433677e+00,4.404551772533431275e-02,8.940911829920572984e+00,2.194893012444601332e+00
7.504915783575616395e-01,8.045454545454545325e+01,4.025941553220829805e-02,1.485403106415382979e+01,4.074396270188168856e+00,4.385040414987573937e-02,9.268553074776077594e+00,2.281216221234995789e+00
7.679448708775049592e-01,8.000000000000000000e+01,4.008376719213741640e-02,1.511295423794011583e+01,4.169928080993950736e+00,4.363865010072871808e-02,9.623083053325576230e+00,2.376358925434372438e+00
7.853981633974482790e-01,7.954545454545454675e+01,3.990917004866505191e-02,1.536757882090521221e+01,4.265340074280811855e+00,4.341021886819889514e-02,1.000344934272093234e+01,2.480674322996521575e+00
8.028514559173914877e-01,7.909090909090909349e+01,3.973555913774790005e-02,1.561933547773910647e+01,4.360617175505240972e+00,4.316897580434139042e-02,1.040171175994344921e+01,2.592702835297044039e+00
8.203047484373349185e-01,7.863636363636364024e+01,3.956287108826005844e-02,1.586878850801507923e+01,4.455747606627432411e+00,4.291918601441424563e-02,1.080906117714165404e+01,2.710676251459116948e+00
8.377580409572781273e-01,7.818181818181817277e+01,3.939104399929920647e-02,1.611531349434004667e+01,4.550715875696131896e+00,4.266511460367548164e-02,1.121675019534571760e+01,2.832683951683871104e+00
8.552113334772214470e-01,7.772727272727271952e+01,3.922001744012035274e-02,1.635832142701761782e+01,4.645503390370713248e+00,4.241102667738317483e-02,1.161641339072820323e+01,2.956670835028605726e+00
8.726646259971647668e-01,7.727272727272726627e+01,3.904973243257856691e-02,1.659768509791496882e+01,4.740092135512183447e+00,4.216118734079535302e-02,1.200149048746649072e+01,3.080442451849089824e+00
8.901179185171079755e-01,7.681818181818181301e+01,3.888013119267656748e-02,1.683341481508597326e+01,4.834466885154800053e+00,4.191986169917002319e-02,1.236755849236564941e+01,3.201678469922889736e+00
9.075712110370514063e-01,7.636363636363635976e+01,3.871115693376230016e-02,1.706585941854169874e+01,4.928612981524543635e+00,4.169131485776524787e-02,1.271077843584691358e+01,3.317954324386192422e+00
9.250245035569946150e-01,7.590909090909090651e+01,3.854275386158940303e-02,1.729566452217274275e+01,5.022515062288697152e+00,4.147972639789908322e-02,1.302761878916048310e+01,3.426812240728335901e+00
9.424777960769379348e-01,7.545454545454545325e+01,3.837486717417175341e-02,1.752207882692933083e+01,5.116157847382718060e+00,4.128464590144775848e-02,1.332077910674263777e+01,3.528162661599794525e+00
9.599310885968812546e-01,7.500000000000000000e+01,3.820744296354279534e-02,1.774464970393060526e+01,5.209525538745399587e+00,4.109872082387536901e-02,1.360079326761739971e+01,3.625593694401322509e+00
9.773843811168245743e-01,7.454545454545454675e+01,3.804042794696238516e-02,1.796398571329380900e+01,5.302600207510661967e+00,4.091403583837361496e-02,1.387845358800924167e+01,3.723139603167884726e+00
9.948376736367677831e-01,7.409090909090909349e+01,3.787376942136132241e-02,1.817883343853823419e+01,5.395364099721339457e+00,4.072267561813421033e-02,1.416555425810233260e+01,3.824971815604723435e+00
1.012290966156711214e+00,7.363636363636364024e+01,3.770741526334135674e-02,1.838950584063027804e+01,5.487801478468541383e+00,4.051672483634879279e-02,1.447282308357576142e+01,3.935377131021262187e+00
1.029744258676654312e+00,7.318181818181817277e+01,3.754131391987650113e-02,1.859792396071274823e+01,5.579896733112824414e+00,4.028826816620913881e-02,1.481136218674340199e+01,4.058751147943303828e+00
1.047197551196597631e+00,7.272727272727271952e+01,3.737541422282573272e-02,1.880247061344642390e+01,5.671634052746099997e+00,4.002939028090691381e-02,1.519253131139261548e+01,4.199597282607701487e+00
1.064650843716540951e+00,7.227272727272726627e+01,3.720966521796506554e-02,1.900245681615038862e+01,5.762997601771900236e+00,3.973217585363381793e-02,1.562423318782629522e+01,4.362477649970078808e+00
1.082104136236484271e+00,7.181818181818181301e+01,3.704401615859877206e-02,1.919837409739033163e+01,5.853971475714441652e+00,3.939095168534852837e-02,1.611544534008870144e+01,4.550766972477634731e+00
1.099557428756427591e+00,7.136363636363635976e+01,3.687841650555936934e-02,1.939074749806221121e+01,5.944539733042740970e+00,3.901370569657572340e-02,1.664798174559947697e+01,4.760126896497705040e+00
1.117010721276370910e+00,7.090909090909090651e+01,3.671281588747363211e-02,1.957965637966025341e+01,6.034686400098837389e+00,3.861357067596993958e-02,1.719928721680638262e+01,4.983021264940559192e+00
1.134464013796314230e+00,7.045454545454545325e+01,3.654716386414219587e-02,1.976431856581768898e+01,6.124395482221971498e+00,3.820368878449507261e-02,1.774961109505147761e+01,5.211618572091855306e+00
1.151917306316257550e+00,7.000000000000000000e+01,3.638140983930644723e-02,1.994447170361067379e+01,6.213650971410629609e+00,3.779720218311492103e-02,1.827612717549120802e+01,5.437932146683520429e+00
1.169370598836200648e+00,6.954545454545454675e+01,3.621550306051116164e-02,2.012023057633661693e+01,6.302436853762574565e+00,3.740725303279332503e-02,1.876355428170106165e+01,5.654049364622391494e+00
1.186823891356144189e+00,6.909090909090909349e+01,3.604939261862363797e-02,2.029144589384624098e+01,6.390737115794673073e+00,3.704608665053916311e-02,1.919594752723209652e+01,5.852836614242129087e+00
1.204277183876087287e+00,6.863636363636364024e+01,3.588302734775905556e-02,2.045820676918415515e+01,6.478535751449136626e+00,3.671218446792901685e-02,1.958036890584661904e+01,6.035029257606969288e+00
1.221730476396030607e+00,6.818181818181817277e+01,3.571635560291082367e-02,2.062123204670668031e+01,6.565816765937274369e+00,3.639325347556213175e-02,1.993175015436404607e+01,6.207291178616747729e+00
1.239183768915973927e+00,6.772727272727271952e+01,3.554932523000306488e-02,2.077984237616314189e+01,6.652564189599099009e+00,3.607671296982619541e-02,2.026362242159234128e+01,6.376256882293075634e+00
1.256637061435917246e+00,6.727272727272726627e+01,3.538188356589062195e-02,2.093370566183164883e+01,6.738762064007640440e+00,3.574998224710876360e-02,2.058869532484646570e+01,6.548264152671867677e+00
1.274090353955860566e+00,6.681818181818181301e+01,3.521397742221116234e-02,2.108277010437706522e+01,6.824394505416433887e+00,3.540048060379742678e-02,2.091687346981891338e+01,6.729227315498280682e+00
1.291543646475803886e+00,6.636363636363635976e+01,3.504555283479621197e-02,2.122695654266428633e+01,6.909445598840036062e+00,3.501562733627980317e-02,2.125197780718671225e+01,6.924465964882689839e+00
1.308996938995747206e+00,6.590909090909090651e+01,3.487655486607491723e-02,2.136581601889281856e+01,6.993897986752870111e+00,3.458497363326996227e-02,2.159172720131558521e+01,7.137414401687886212e+00
1.326450231515690303e+00,6.545454545454545325e+01,3.470692759971259755e-02,2.149929117362713171e+01,7.077734492299006419e+00,3.411023356569256593e-02,2.192319507103356102e+01,7.364769973607815601e+00
1.343903524035633845e+00,6.500000000000000000e+01,3.453661414058157436e-02,2.162756525064404300e+01,7.160939045623409882e+00,3.359742799653732404e-02,2.223046884889935626e+01,7.600951643707142935e+00
1.361356816555576943e+00,6.454545454545454675e+01,3.436555656857735036e-02,2.175057120839556291e+01,7.243495699561750989e+00,3.305258281031706741e-02,2.250877626664739495e+01,7.840521141717136544e+00
1.378810109075520263e+00,6.409090909090909349e+01,3.419369579884765781e-02,2.186822036896745658e+01,7.325388554260360507e+00,3.248239366699691433e-02,2.285915499202121026e+01,8.078860338979302114e+00
1.396263401595463582e+00,6.363636363636363313e+01,3.402097155545279195e-02,2.198042766001542958e+01,7.406601813317921668e+00,3.189781596857130253e-02,2.331260652142661982e+01,8.311096970941203921e+00
