# Angles (rad),Stance Percentage (%),Transmission Cable Displacement (m),Transmission Cable Force (N),Storage Cable Force (N),Scaled Transmission Cable Displacement (cm),Scaled Transmission Cable Force (N),Scaled Storage Cable Force (N)
0.000000000000000000e+00,1.000000000000000000e+02,5.031329341317365006e-02,3.533467493660731873e-01,8.875951149267621854e-02,5.031329341317365006e-02,3.533467493660731873e-01,8.875951149267621854e-02
1.745329251994329547e-02,9.954545454545454675e+01,4.997888849100209918e-02,7.151230956259440052e-01,1.781163179646419181e-01,5.030434701831434235e-02,3.627717557171037388e-01,9.110595707301660795e-02
3.490658503988659095e-02,9.909090909090909349e+01,4.965465766863243202e-02,1.084773247130249585e+00,2.680561481609206043e-01,5.027139069520356052e-02,3.976105912529889208e-01,9.977043013431229068e-02
5.235987755982988295e-02,9.863636363636362603e+01,4.933991417014672171e-02,1.461708948585612067e+00,3.585645771154915007e-01,5.021616554049223441e-02,4.564124932759663911e-01,1.143629216632716661e-01
6.981317007977318190e-02,9.818181818181817277e+01,4.903402802614062472e-02,1.845311376128210279e+00,4.496270261512892996e-01,5.014041265083117593e-02,5.379354447138446904e-01,1.345298299344293291e-01
8.726646259971647390e-02,9.772727272727271952e+01,4.873642619615036614e-02,2.234933137432012273e+00,5.412287586053973198e-01,5.004587312287121781e-02,6.410853339888438196e-01,1.599435887837958592e-01
1.047197551196597659e-01,9.727272727272726627e+01,4.844658582486553039e-02,2.629899620615684608e+00,6.333548486389745102e-01,4.993428805326320663e-02,7.648597955071247956e-01,1.902931976307442041e-01
1.221730476396030718e-01,9.681818181818181301e+01,4.816402848182309293e-02,3.029511386236141579e+00,7.259901674140875061e-01,4.980739853865797512e-02,9.082958246140563352e-01,2.252754997924572566e-01
1.396263401595463638e-01,9.636363636363635976e+01,4.788831520032094807e-02,3.433047095973886798e+00,8.191193830317877733e-01,4.966694567570639068e-02,1.070420583727104358e+00,2.645870985982651247e-01
1.570796326794896558e-01,9.590909090909090651e+01,4.761904218627643209e-02,3.839766388091793825e+00,9.127269605321119972e-01,4.951467056105929299e-02,1.250204856690515509e+00,3.079167633477759014e-01
1.745329251994329478e-01,9.545454545454545325e+01,4.735583709166923255e-02,4.248912895002860957e+00,1.006797161894081194e+00,4.935231429136749393e-02,1.446518341243346883e+00,3.549380508822204128e-01
1.919862177193762398e-01,9.500000000000000000e+01,4.709835576613492086e-02,4.659717379444607843e+00,1.101314046035701377e+00,4.918161796328189561e-02,1.658090366105117619e+00,4.053029499842912275e-01
2.094395102393195318e-01,9.454545454545454675e+01,4.684627941442601889e-02,5.071400962963017456e+00,1.196261468813963669e+00,4.900432267345327525e-02,1.883474633451364788e+00,4.586360052229929707e-01
2.268928027592628516e-01,9.409090909090909349e+01,4.659931210031074272e-02,5.483178419245381185e+00,1.291623083024843854e+00,4.882216951853253495e-02,2.121018718435913719e+00,5.145289999515825219e-01
2.443460952792061436e-01,9.363636363636364024e+01,4.635717854882185490e-02,5.894268053085045089e+00,1.387382437930174683e+00,4.863689959517046579e-02,2.368839347396993311e+00,5.725362171286783042e-01
2.617993877991494078e-01,9.318181818181817277e+01,4.611962220271912521e-02,6.303914533428652156e+00,1.483523323316445319e+00,4.845025400001798377e-02,2.624805951336068865e+00,6.321707033789327745e-01
2.792526803190927276e-01,9.272727272727271952e+01,4.588640349711157335e-02,6.711366461883697454e+00,1.580029652826908215e+00,4.826397382972585914e-02,2.886532475709318923e+00,6.929014222631402209e-01
2.967059728390360474e-01,9.227272727272726627e+01,4.565729833205323107e-02,7.115881483811605790e+00,1.676885409912890701e+00,4.807980018094494545e-02,3.151378190305174964e+00,7.541513858882707977e-01
3.141592653589793116e-01,9.181818181818181301e+01,4.543209670147668744e-02,7.516732383470347223e+00,1.774074647833791873e+00,4.789938242959296266e-02,3.416594525900582990e+00,8.153284634900818117e-01
3.316125578789225758e-01,9.136363636363635976e+01,4.521060147726514017e-02,7.913209935492461433e+00,1.871581489657085928e+00,4.772308747985863631e-02,3.681163053261676588e+00,8.762441585583051751e-01
3.490658503988658956e-01,9.090909090909090651e+01,4.499262731135929283e-02,8.304625598852714674e+00,1.969390128258319272e+00,4.755033905577509684e-02,3.945479254244974143e+00,9.370349873917627193e-01
3.665191429188092154e-01,9.045454545454545325e+01,4.477799965318596254e-02,8.690314033969782415e+00,2.067484826321112301e+00,4.738053903395017530e-02,4.210041163545930054e+00,9.978595737407608413e-01
3.839724354387524796e-01,9.000000000000000000e+01,4.456655386634451183e-02,9.069680801650601865e+00,2.165849916337158287e+00,4.721308929099159168e-02,4.475411888723764164e+00,1.058891039313672344e+00
4.014257279586957439e-01,8.954545454545454675e+01,4.435813442726543876e-02,9.442444352028704913e+00,2.264469760439937751e+00,4.704739170350720479e-02,4.742213546316375705e+00,1.120316778710269467e+00
4.188790204786390636e-01,8.909090909090909349e+01,4.415259420181977257e-02,9.808473450566356888e+00,2.363328476701662684e+00,4.688284814810472767e-02,5.011120943464050015e+00,1.182338385958873417e+00
4.363323129985823834e-01,8.863636363636364024e+01,4.394979379056587754e-02,1.016769868213650696e+01,2.462409824966250937e+00,4.671886050139198443e-02,5.282854648620210369e+00,1.245171564659058427e+00
4.537856055185257032e-01,8.818181818181817277e+01,4.374960093330153982e-02,1.052011744652213743e+01,2.561697208435163020e+00,4.655483063997676446e-02,5.558173584889363639e+00,1.309046144354787833e+00
4.712388980384689674e-01,8.772727272727271952e+01,4.355188996672776369e-02,1.086584166327467038e+01,2.661174141936345272e+00,4.639016461617423426e-02,5.837863704718560420e+00,1.374204626789825801e+00
4.886921905584122872e-01,8.727272727272726627e+01,4.335654132968551344e-02,1.120517223249066419e+01,2.760825323267762421e+00,4.622480638343461068e-02,6.121811754571375275e+00,1.440685990485233381e+00
5.061454830783556069e-01,8.681818181818181301e+01,4.316344111099443964e-02,1.153849999827651196e+01,2.860636744923245711e+00,4.605976261207796879e-02,6.408028505195225932e+00,1.508092586835196647e+00
5.235987755982988157e-01,8.636363636363635976e+01,4.297248063549854308e-02,1.186609120069130263e+01,2.960594086674196213e+00,4.589616462674245972e-02,6.694219231364624711e+00,1.575948258369834765e+00
5.410520681182421354e-01,8.590909090909090651e+01,4.278355608435252533e-02,1.218797926066176451e+01,3.060680535157890070e+00,4.573514375206619992e-02,6.978017775530697797e+00,1.643747464155895566e+00
5.585053606381854552e-01,8.545454545454545325e+01,4.259656814600036590e-02,1.250429723040223529e+01,3.160877536808955668e+00,4.557783131268730581e-02,7.257011160874996314e+00,1.710956079251328754e+00
5.759586531581287749e-01,8.500000000000000000e+01,4.241142169479198559e-02,1.281568425866877625e+01,3.261168530445802904e+00,4.542535863324394241e-02,7.528765702953509553e+00,1.777012862266276860e+00
5.934119456780720947e-01,8.454545454545454675e+01,4.222802549452125270e-02,1.312300793643156460e+01,3.361539322366401628e+00,4.527829875356095130e-02,7.791852952969541946e+00,1.841578191277828846e+00
6.108652381980153034e-01,8.409090909090909349e+01,4.204629192439843233e-02,1.342690055917999636e+01,3.461974680242066338e+00,4.513496042713533579e-02,8.048946194263363552e+00,1.905315075754685727e+00
6.283185307179586232e-01,8.363636363636364024e+01,4.186613672529602981e-02,1.372791155058718005e+01,3.562457438512126817e+00,4.499307844081339852e-02,8.303814877140863970e+00,1.969185806487332879e+00
6.457718232379019430e-01,8.318181818181817277e+01,4.168747876437768618e-02,1.402668017192115002e+01,3.662970097757279664e+00,4.485038758138576442e-02,8.560259947967802319e+00,2.034202546568366632e+00
6.632251157578451517e-01,8.272727272727271952e+01,4.151023981639703764e-02,1.432318285788709211e+01,3.763496370701369109e+00,4.470462263564307231e-02,8.822067754839087783e+00,2.101426645590624531e+00
6.806784082777884715e-01,8.227272727272726627e+01,4.133434436014218893e-02,1.461744171818521210e+01,3.864023652031583822e+00,4.455351839037597489e-02,9.093034319580302949e+00,2.171969795729713493e+00
6.981317007977317912e-01,8.181818181818181301e+01,4.115971938865699981e-02,1.490901490733241985e+01,3.964537414916628588e+00,4.439480963237502770e-02,9.376955093500537686e+00,2.246996776850610278e+00
7.155849933176750000e-01,8.136363636363635976e+01,4.098629423200400579e-02,1.519720712352431136e+01,4.065017177604326015e+00,4.422623114843094588e-02,9.677546381189481295e+00,2.327729609247847442e+00
7.330382858376184307e-01,8.090909090909090651e+01,4.081400039142272368e-02,1.548306525322133886e+01,4.165448949550799362e+00,4.404551772533431275e-02,9.998400965405160434e+00,2.415453001587956283e+00
7.504915783575616395e-01,8.045454545454545325e+01,4.064277138306728737e-02,1.576674060618431561e+01,4.265819998052095663e+00,4.385040414987573937e-02,1.034295153441813042e+01,2.511520589507668433e+00
7.679448708775049592e-01,8.000000000000000000e+01,4.047254259080700772e-02,1.604700195613956737e+01,4.366108762493013273e+00,4.363865010072871808e-02,1.071441815502094386e+01,2.617349078864289247e+00
7.853981633974482790e-01,7.954545454545454675e+01,4.030325112839204527e-02,1.632519128414023868e+01,4.466301086395096931e+00,4.341021886819889514e-02,1.111214922534383476e+01,2.733309763635469292e+00
8.028514559173914877e-01,7.909090909090909349e+01,4.013483570955146684e-02,1.660142954976676322e+01,4.566384634780205509e+00,4.316897580434139042e-02,1.152897445273878496e+01,2.857758064245391694e+00
8.203047484373349185e-01,7.863636363636364024e+01,3.996723652522327086e-02,1.687422265620769224e+01,4.666340883132168216e+00,4.291918601441424563e-02,1.195712704223980083e+01,2.988709051073042744e+00
8.377580409572781273e-01,7.818181818181817277e+01,3.980039512590363704e-02,1.714354564109726553e+01,4.766151779276432521e+00,4.266511460367548164e-02,1.238858638776737386e+01,3.124017982278046723e+00
8.552113334772214470e-01,7.772727272727271952e+01,3.963425430927750015e-02,1.741058748085757912e+01,4.865802540363092454e+00,4.241102667738317483e-02,1.281634718488595936e+01,3.261383631887704304e+00
8.726646259971647668e-01,7.727272727272726627e+01,3.946875801475995676e-02,1.767610691896230790e+01,4.965280087439800205e+00,4.216118734079535302e-02,1.323483059967004749e+01,3.398366729747198889e+00
8.901179185171079755e-01,7.681818181818181301e+01,3.930385122299918238e-02,1.793890319419656620e+01,5.064569174111425376e+00,4.191986169917002319e-02,1.363813322659769156e+01,3.532398498160079114e+00
9.075712110370514063e-01,7.636363636363635976e+01,3.913947985865651180e-02,1.819820579925821136e+01,5.163650864032020671e+00,4.169131485776524787e-02,1.402026325240005811e+01,3.660803148538518847e+00
9.250245035569946150e-01,7.590909090909090651e+01,3.897559069517048114e-02,1.845434535335226656e+01,5.262507651469718439e+00,4.147972639789908322e-02,1.437423587342734521e+01,3.780881857915464384e+00
9.424777960769379348e-01,7.545454545454545325e+01,3.881213126529757529e-02,1.870773689898395631e+01,5.361124448288099309e+00,4.128464590144775848e-02,1.470052905999918025e+01,3.892559681183753284e+00
9.599310885968812546e-01,7.500000000000000000e+01,3.864904977519648815e-02,1.895842403864249448e+01,5.459486465305050551e+00,4.109872082387536901e-02,1.501051340288106495e+01,3.999806639604850389e+00
9.773843811168245743e-01,7.454545454545454675e+01,3.848629501967975458e-02,1.920626309069723092e+01,5.557578490564666573e+00,4.091403583837361496e-02,1.531710288935440012e+01,4.107065752690843397e+00
9.948376736367677831e-01,7.409090909090909349e+01,3.832381629809215179e-02,1.945117434742030227e+01,5.655385171723612103e+00,4.072267561813421033e-02,1.563452320419854047e+01,4.218915373045937223e+00
1.012290966156711214e+00,7.363636363636364024e+01,3.816156333494367253e-02,1.969298507831955192e+01,5.752891129766910971e+00,4.051672483634879279e-02,1.597437520454980486e+01,4.340033398659565833e+00
1.029744258676654312e+00,7.318181818181817277e+01,3.799948620249071762e-02,1.993254548913079205e+01,5.850080631647784024e+00,4.028826816620913881e-02,1.634980635754282119e+01,4.475189057486242739e+00
1.047197551196597631e+00,7.272727272727271952e+01,3.783753524212841307e-02,2.016901094795033700e+01,5.946935854778864439e+00,4.002939028090691381e-02,1.677334825183347888e+01,4.629233815147011377e+00
1.064650843716540951e+00,7.227272727272726627e+01,3.767566098681309622e-02,2.040177926395311303e+01,6.043439513442137923e+00,3.973217585363381793e-02,1.725326658324821949e+01,4.807040707262495438e+00
1.082104136236484271e+00,7.181818181818181301e+01,3.751381408675281970e-02,2.063107584167603292e+01,6.139575980815342504e+00,3.939095168534852837e-02,1.780039987850061323e+01,5.012109056903665483e+00
1.099557428756427591e+00,7.136363636363635976e+01,3.735194523507500558e-02,2.085658139814894341e+01,6.235329710795077141e+00,3.901370569657572340e-02,1.839496906893571193e+01,5.239513544078032048e+00
1.117010721276370910e+00,7.090909090909090651e+01,3.719000509058728587e-02,2.107984269766675922e+01,6.330685025877110128e+00,3.861357067596993958e-02,1.901265473261286587e+01,5.480877476586003105e+00
1.134464013796314230e+00,7.045454545454545325e+01,3.702794420266967979e-02,2.130032491140828554e+01,6.425626232867780452e+00,3.820368878449507261e-02,1.963041346854049607e+01,5.727594222732980356e+00
1.151917306316257550e+00,7.000000000000000000e+01,3.686571293713208214e-02,2.151664702801319251e+01,6.520137594962903016e+00,3.779720218311492103e-02,2.022733773238285337e+01,5.971011365352656419e+00
1.169370598836200648e+00,6.954545454545454675e+01,3.670326139978561525e-02,2.172866758141994126e+01,6.614203354461389850e+00,3.740725303279332503e-02,2.077986303043718763e+01,6.202659602557105245e+00
1.186823891356144189e+00,6.909090909090909349e+01,3.654053935715091683e-02,2.193959066923001089e+01,6.707807737580317564e+00,3.704608665053916311e-02,2.127583221466920804e+01,6.415023213937527835e+00
1.204277183876087287e+00,6.863636363636364024e+01,3.637749615886717858e-02,2.214575408072330376e+01,6.800934964221597490e+00,3.671218446792901685e-02,2.171706188851819874e+01,6.609052170206769716e+00
1.221730476396030607e+00,6.818181818181817277e+01,3.621408065882934790e-02,2.234722602477139120e+01,6.893569255267471441e+00,3.639325347556213175e-02,2.212610946963150127e+01,6.791964733549805899e+00
1.239183768915973927e+00,6.772727272727271952e+01,3.605024113210325565e-02,2.254761664870686744e+01,6.985694842485538736e+00,3.607671296982619541e-02,2.251554753145559573e+01,6.970862379112389817e+00
1.256637061435917246e+00,6.727272727272726627e+01,3.588592518946505383e-02,2.274256853694976499e+01,7.077295971923815543e+00,3.574998224710876360e-02,2.290043129494210206e+01,7.152453229860156192e+00
1.274090353955860566e+00,6.681818181818181301e+01,3.572107969169645292e-02,2.293379713943035725e+01,7.168356928403930795e+00,3.540048060379742678e-02,2.329358193126733312e+01,7.342923087782226688e+00
1.291543646475803886e+00,6.636363636363635976e+01,3.555565066083772596e-02,2.312266591317420250e+01,7.258862003634397375e+00,3.501562733627980317e-02,2.370212327799290009e+01,7.547750653922236097e+00
1.308996938995747206e+00,6.590909090909090651e+01,3.538958318594310343e-02,2.330548579085589012e+01,7.348795607037943434e+00,3.458497363326996227e-02,2.412630176182143416e+01,7.770365446716093416e+00
1.326450231515690303e+00,6.545454545454545325e+01,3.522282132543189809e-02,2.348652160458208726e+01,7.438141752887101887e+00,3.411023356569256593e-02,2.455614119829411024e+01,8.007149072142640378e+00
1.343903524035633845e+00,6.500000000000000000e+01,3.505530800704531602e-02,2.366161544498818969e+01,7.526881613605844734e+00,3.359742799653732404e-02,2.497396827732461588e+01,8.252171570752437901e+00
1.361356816555576943e+00,6.454545454545454675e+01,3.488698492306690352e-02,2.383203867103707196e+01,7.614999310476775030e+00,3.305258281031706741e-02,2.543408659068405697e+01,8.500032151629492105e+00
1.378810109075520263e+00,6.409090909090909349e+01,3.471779241924588533e-02,2.400007561551639057e+01,7.702479243453868918e+00,3.248239366699691433e-02,2.602325465713949981e+01,8.746506385992033117e+00
1.396263401595463582e+00,6.363636363636363313e+01,3.454766937719066372e-02,2.416131557862216894e+01,7.789305772392821403e+00,3.189781596857130253e-02,2.674153731902806541e+01,8.986589591966549051e+00
1.413716694115406902e+00,6.318181818181817988e+01,3.437655309218409783e-02,2.432092815534409525e+01,7.875463403004187235e+00,3.131147414406272589e-02,2.758352532662084755e+01,9.216082953574600722e+00
1.431169986635350000e+00,6.272727272727272663e+01,3.420437914411925129e-02,2.447469005802360442e+01,7.960936914489769478e+00,3.073599652736139914e-02,2.852922776560202678e+01,9.431727242731485106e+00
1.448623279155293542e+00,6.227272727272727337e+01,3.403108126064818828e-02,2.462383912756844140e+01,8.045710813973466102e+00,3.018401145235751620e-02,2.955925973985932487e+01,9.630729196704763240e+00
1.466076571675236861e+00,6.181818181818181301e+01,3.385659117137969354e-02,2.477045447146090140e+01,8.129771065392665363e+00,2.966814725294122587e-02,3.063401512216254119e+01,9.810577026940746848e+00
1.483529864195180181e+00,6.136363636363635976e+01,3.368083845222799577e-02,2.490978500142360375e+01,8.213101669503043212e+00,2.920102396969182293e-02,3.168945448372699047e+01,9.968865814226457900e+00
1.500983156715123279e+00,6.090909090909090651e+01,3.350375036110812138e-02,2.504668969432576731e+01,8.295686415894843790e+00,2.878810714751024735e-02,3.266625631272866315e+01,1.010552578475006769e+01
1.518436449235066599e+00,6.045454545454545325e+01,3.332525166034523006e-02,2.519192667230150917e+01,8.377555195702823809e+00,2.841464230789630951e-02,3.358270105110888437e+01,1.022672217666170447e+01
1.535889741755009918e+00,6.000000000000000000e+01,3.314526443342731554e-02,2.534807888933407582e+01,8.458746262791711601e+00,2.806232807456002926e-02,3.447554817738785005e+01,1.033912167445826036e+01
1.553343034274953460e+00,5.954545454545454675e+01,3.296370786950841153e-02,2.551958888967788752e+01,8.539294318338130907e+00,2.771286307121132927e-02,3.539240949851332374e+01,1.044890195918233111e+01
1.570796326794896558e+00,5.909090909090908639e+01,3.278049807824043316e-02,2.570217449593349457e+01,8.619233897666084943e+00,2.734794592156018084e-02,3.638161490908797191e+01,1.056186735541160004e+01
1.588249619314839878e+00,5.863636363636363313e+01,3.259554779336237829e-02,2.589673260569453817e+01,8.698598056569831982e+00,2.695135216119380270e-02,3.749543072452289749e+01,1.068293155224609770e+01
1.605702911834782975e+00,5.818181818181817988e+01,3.240877068933235849e-02,2.610810675273469883e+01,8.777418856913454803e+00,2.652517624577153260e-02,3.874138941728107000e+01,1.081132969934405175e+01
1.623156204354726295e+00,5.772727272727272663e+01,3.222009892839138717e-02,2.633212017492856205e+01,8.855727388896220020e+00,2.608104853901262177e-02,4.009692379174359900e+01,1.094356903273772375e+01
1.640609496874669837e+00,5.727272727272727337e+01,3.202948700128852716e-02,2.656958591155688865e+01,8.933553817228258254e+00,2.563068135885201299e-02,4.153392085689772983e+01,1.107634382832896591e+01
1.658062789394613157e+00,5.681818181818181301e+01,3.183691100025607540e-02,2.682337739528785292e+01,9.010927467377602085e+00,2.518578702322467680e-02,4.302044639157229255e+01,1.120647655142387933e+01
1.675516081914556255e+00,5.636363636363635976e+01,3.164235428767862152e-02,2.709409289209866856e+01,9.087876880668964930e+00,2.475587640619117749e-02,4.452413849832041137e+01,1.133148705882057250e+01
1.692969374434499574e+00,5.590909090909090651e+01,3.144579443398760887e-02,2.738030493076582417e+01,9.164429875732148290e+00,2.433511299469455491e-02,4.606755706280044649e+01,1.145334932111620496e+01
