# angles(rad), pulling distance(m),                                     elastic band force(n), cable force(n)
0.000000000000000000e+00 4.881029217615229818e-04 5.279592395482254896e-02 5.710700473137663574e-02
1.745329251994329547e-02 9.756793633330183152e-04 1.049608460608496691e-01 1.122957118539137655e-01
3.490658503988659095e-02 1.462583941882584018e-03 1.563851337786992257e-01 1.651657114867644827e-01
5.235987755982988295e-02 1.948672460278042277e-03 2.070439078539228761e-01 2.157753198171672715e-01
6.981317007977318190e-02 2.433802675920083893e-03 2.569824896647757151e-01 2.645339471815182919e-01
8.726646259971647390e-02 2.917834300742267687e-03 3.062447485367520428e-01 3.116802148236275660e-01
1.047197551196597659e-01 3.400629001211020498e-03 3.548592532676108635e-01 3.573217939222971817e-01
1.221730476396030718e-01 3.882049314600854745e-03 4.028561369823829286e-01 4.016415307525331158e-01
1.396263401595463638e-01 4.361952836843632254e-03 4.502663139233999967e-01 4.448228576011286628e-01
1.570796326794896558e-01 4.840190282326923416e-03 4.971181689100337420e-01 4.870155731418470690e-01
1.745329251994329478e-01 5.316608494373221624e-03 5.434383478186964878e-01 5.283627044539576101e-01
1.919862177193762398e-01 5.791062235643965744e-03 5.892525665443664185e-01 5.689942689886143823e-01
2.094395102393195318e-01 6.263416464200943258e-03 6.345854991651315169e-01 6.090264453364018227e-01
2.268928027592628516e-01 6.733540894208981699e-03 6.794606832274981967e-01 6.485713414734480819e-01
2.443460952792061436e-01 7.201303934070239603e-03 7.239006506549394704e-01 6.877439770647747475e-01
2.617993877991494078e-01 7.666548763861594229e-03 7.679270419997867858e-01 7.266938676252605589e-01
2.792526803190927276e-01 8.129105616244632765e-03 8.115606563097041981e-01 7.655561577800907846e-01
2.967059728390360474e-01 8.588864959850573896e-03 8.548215071713709534e-01 8.043404935513749354e-01
3.141592653589793116e-01 9.045703670843178307e-03 8.977288615636127567e-01 8.431678289162608531e-01
3.316125578789225758e-01 9.499428042748760126e-03 9.403013182610451270e-01 8.822743417128434684e-01
3.490658503988658956e-01 9.949903245882001784e-03 9.825568304392939822e-01 9.216587689105003589e-01
3.665191429188092154e-01 1.039701822171731384e-02 1.024512772789069492e+00 9.613723796981354930e-01
3.839724354387524796e-01 1.084063419623651318e-02 1.066185966495341697e+00 1.001572911273656219e+00
4.014257279586957439e-01 1.128058818255497399e-02 1.107592723411122027e+00 1.042423164380067879e+00
4.188790204786390636e-01 1.171672618958622368e-02 1.148748890571823944e+00 1.084016999294844741e+00
4.363323129985823834e-01 1.214891083886421308e-02 1.189669866660028053e+00 1.126427147465351108e+00
4.537856055185257032e-01 1.257700541916485608e-02 1.230370656452711042e+00 1.169766209611877050e+00
4.712388980384689674e-01 1.300086964196687719e-02 1.270865884871167140e+00 1.214162496586064455e+00
4.886921905584122872e-01 1.342036224632011353e-02 1.311169830712501483e+00 1.259743730817466822e+00
5.061454830783556069e-01 1.383534090543907420e-02 1.351296463053571539e+00 1.306644936196472262e+00
5.235987755982988157e-01 1.424566294394977867e-02 1.391259449892524147e+00 1.355006016430992721e+00
5.410520681182421354e-01 1.465118577052894333e-02 1.431072200858946708e+00 1.404974453063128070e+00
5.585053606381854552e-01 1.505176731471107553e-02 1.470747883739206063e+00 1.456705319542081600e+00
5.759586531581287749e-01 1.544726645698362572e-02 1.510299440669499615e+00 1.510362170855607866e+00
5.934119456780720947e-01 1.583754319272838093e-02 1.549739626658406699e+00 1.566119973642536856e+00
6.108652381980153034e-01 1.622245953379226197e-02 1.589081016062169782e+00 1.624162145837654947e+00
6.283185307179586232e-01 1.660187784400074876e-02 1.628336027681651865e+00 1.684693331008217054e+00
6.457718232379019430e-01 1.697566524229350560e-02 1.667516953275381741e+00 1.747914936966236343e+00
6.632251157578451517e-01 1.734364031130546449e-02 1.706635961981880278e+00 1.814305171131661343e+00
6.806784082777884715e-01 1.770565747555444963e-02 1.745705131291935830e+00 1.883978332391143873e+00
6.981317007977317912e-01 1.806158161200598772e-02 1.784736465907863279e+00 1.957176798870526868e+00
7.155849933176750000e-01 1.841128013167315017e-02 1.823741904236483080e+00 2.034205133059239667e+00
7.330382858376184307e-01 1.875462246735225269e-02 1.862733352045438995e+00 2.115400949161253319e+00
7.504915783575616395e-01 1.909148050780105910e-02 1.901722693793383989e+00 2.201132439034104493e+00
7.679448708775049592e-01 1.942170883539324697e-02 1.940721803843724613e+00 2.291942177009870019e+00
7.853981633974482790e-01 1.974518004372826860e-02 1.979742579779365519e+00 2.388190652684267334e+00
8.028514559173914877e-01 2.006202374360594592e-02 2.018796948798428303e+00 2.488382790737828643e+00
8.203047484373349185e-01 2.037237669080484148e-02 2.057896885630313921e+00 2.592649400010801575e+00
8.377580409572781273e-01 2.067638127293739206e-02 2.097054442863654167e+00 2.701128015631690360e+00
8.552113334772214470e-01 2.097417638377345808e-02 2.136281755097936497e+00 2.814035166405373545e+00
8.726646259971647668e-01 2.126590029891647915e-02 2.175591065034402583e+00 2.931572594194594483e+00
8.901179185171079755e-01 2.155169062873217925e-02 2.214994748528953838e+00 3.053950498234567767e+00
9.075712110370514063e-01 2.183168490749605103e-02 2.254505319710583322e+00 3.181379037709131996e+00
9.250245035569946150e-01 2.210602093431588214e-02 2.294135465805724472e+00 3.314071605026033485e+00
9.424777960769379348e-01 2.237483700545196338e-02 2.333898064686046325e+00 3.452243468237118584e+00
9.599310885968812546e-01 2.263827230912511881e-02 2.373806196452155959e+00 3.596107626970017623e+00
9.773843811168245743e-01 2.289646633467224551e-02 2.413873184117520498e+00 3.745889429038631757e+00
9.948376736367677831e-01 2.314956097110383582e-02 2.454112603214886335e+00 3.901784207883930655e+00
1.012290966156711214e+00 2.339769595697314269e-02 2.494538308358422718e+00 4.064056899097181486e+00
1.029744258676654312e+00 2.364099942556308065e-02 2.535164470424331462e+00 4.233149787633163186e+00
1.047197551196597631e+00 2.387960712427757842e-02 2.576005584861516873e+00 4.409201356408963157e+00
1.064650843716540951e+00 2.411366241177080941e-02 2.617076517680370085e+00 4.592324103874643626e+00
1.082104136236484271e+00 2.434330864882054343e-02 2.658392528387404141e+00 4.782755231585535505e+00
1.099557428756427591e+00 2.456868290693399459e-02 2.699969295059490904e+00 4.980870235232454313e+00
1.117010721276370910e+00 2.478991635592149925e-02 2.741822966150603058e+00 5.187070813229856192e+00
